Fecha;J;Tmax;Tmin;Rhmax;Rhmin;Uz;Rs;lluvia;Peff;ETo;fc;lluvia_esperada_0_24h;lluvia_esperada_24_48h
23/9/19;266;22,05;9,76;100;44,54;1,16;18,41;0,2;0;2,9;0,3437;0;0
24/9/19;267;25,81;11,37;94,9;30,59;1,81;19,96;0;0;3,88;0,3384;0;0
25/9/19;268;23,86;13,43;100;40,45;1,6;18,66;0;0;3,31;0,333;0;0
26/9/19;269;27,42;11,3;92,8;31,13;0,87;19,08;0;0;3,22;0,3275;0;0
27/9/19;270;27,62;11,56;100;27,5;1,24;19,23;0;0;3,54;0,3219;0;0
28/9/19;271;28,96;10,96;99,2;24,62;0,96;18,81;0;0;3,36;0,3162;3,7;0
29/9/19;272;29,09;12,56;100;20,46;1,06;19,02;0,2;0;3,51;0,3104;0;0
30/9/19;273;29,96;10,29;95,7;18,65;0,73;18,92;0;0;3,16;0,3046;0;0
1/10/19;274;27,82;11,23;100;22,2;1,97;18,08;0;0;4,05;0,2988;0;0
2/10/19;275;23,79;9,15;89;22,74;2,14;18,38;0;0;3,79;0,2929;0;0
3/10/19;276;24,8;6,6;88,2;23,61;2,01;18,64;0;0;3,8;0,287;1;0
4/10/19;277;27,62;8,68;74,1;20,73;1,29;18,33;0;0;3,5;0,2811;0;0
5/10/19;278;26,88;8,82;75,7;24,15;1,44;18,14;0;0;3,51;0,2752;0;1,4
6/10/19;279;27,42;8,75;83,1;27,84;1,61;16,64;0;0;3,51;0,2694;0,7;0
7/10/19;280;28,76;12,29;74,8;22,28;2,28;16,65;0;0;4,4;0,2635;0,4;0
8/10/19;281;27,21;9,69;94,2;37,83;1,04;17,26;0;0;2,89;0,2578;0;0
9/10/19;282;29,43;10,83;100;26,9;1,62;17;0;0;3,63;0,2521;0;0
10/10/19;283;23,93;14,84;99;50,33;3,4;14,11;0;0;3,19;0,2465;0;0
11/10/19;284;26,34;14,98;99,9;29,38;2,78;14,61;0;0;3,86;0,241;0;0
