Fecha;J;Tmax;Tmin;Rhmax;Rhmin;Uz;Rs;lluvia;Peff;ETo;fc;lluvia_esperada_0_24h;lluvia_esperada_24_48h
15/6/01;166;31,9;12,32;49,57;11,39;3,7;29,69;0;0;8,81;0.2532;0;0
16/6/01;167;25,35;12,59;59,02;15,55;4,43;29,61;0;0;7,76;0.2564;0;0
17/6/01;168;27,55;8,7;66,13;13,47;2,32;30,2;0;0;6,69;0.2597;0;0
18/6/01;169;28,42;10,98;65,39;14,74;2,47;30,16;0;0;7;0.2629;1,3;0
19/6/01;170;29,96;10,44;58,09;13;2,16;30,59;0;0;7,05;0.2662;0;0
20/6/01;171;33,03;10,04;62,71;10,18;1,56;30,23;0;0;6,76;0.2694;0,8;0,8
21/6/01;172;36,45;13,19;55,4;8,98;1,54;29,6;0;0;7,12;0.2727;0,3;1,1
22/6/01;173;36,91;14,59;48,48;9,92;1,27;29,02;0;0;6,71;0.276;0;0
23/6/01;174;37,45;15;45,32;10,05;1,93;29,15;0;0;7,76;0.2794;0;0
24/6/01;175;37,78;17,67;51,97;9,85;2,44;24,22;0;0;8,19;0.2827;0;0
25/6/01;176;36,58;14,73;44,13;7,97;1,77;29,03;0;0;7,39;0.2861;0;0
26/6/01;177;34,77;16,46;44,46;10,39;3,28;29,05;0;0;9,03;0.2896;1,6;1,4
27/6/01;178;27,63;15,2;50,29;18,36;4,27;26,58;0;0;7,99;0.293;0;0
28/6/01;179;30,5;10,71;71,3;12,53;1,68;29,91;0;0;6,49;0.2966;0,9;0
29/6/01;180;32,3;12,98;58,22;14,07;1,54;29,32;0;0;6,56;0.3002;0;0
30/6/01;181;33,9;16,2;48,28;13,2;2;29,18;0;0;7,42;0.3039;0;0
1/7/01;182;34,31;14,79;55,92;12,93;2,1;29,26;0;0;7,53;0.3076;0;0
2/7/01;183;34,77;15,2;66,8;11,06;1,96;29,37;0;0;7,38;0.3115;0;0,5
3/7/01;184;34,44;17,2;61,89;13,47;2,11;23,72;0;0;7,02;0.3155;0;0
4/7/01;185;30,97;14,86;67,53;20,91;3,28;21,11;0;0;6,92;0.3195;0;0
5/7/01;186;27,02;14,05;48,76;14,48;3,55;28,27;0;0;7,68;0.3236;0;0
6/7/01;187;24,21;11,32;66,88;29,29;4,17;26,28;0;0;6,41;0.3278;0;0
7/7/01;188;28,76;9,57;64,53;20,44;1,57;29,5;0;0;6,04;0.332;0;1,6
8/7/01;189;31,64;12,19;81,9;19,43;1,8;27,34;0;0;6,33;0.3362;0;4,5
9/7/01;190;27,56;13,86;84,9;23,59;2,37;17,33;0;0;5,06;0.3405;0;0
10/7/01;191;31,9;12,78;88,1;19,17;1,68;29,44;0,2;0;6,49;0.3447;0;0
11/7/01;192;36,45;15,79;67,59;14,2;2,07;29,2;0;0;7,73;0.349;0;0
12/7/01;193;36,38;16,93;76,1;13;2,82;28,29;0;0;8,52;0.3532;0;0,1
13/7/01;194;34,11;15,93;81,3;11,53;2,58;29,53;0;0;7,88;0.3574;0;0
14/7/01;195;31,5;12,72;84,5;14,94;4,03;28,54;0;0;8,23;0.3615;0;0
15/7/01;196;26,49;17,07;78,4;22,39;3,39;22,64;0;0;6,27;0.3656;0;0
16/7/01;197;29,09;15,46;89,3;13,87;3,26;24,55;0;0;6,92;0.3696;0;0
17/7/01;198;31,57;11,05;95,3;13,27;3,26;29,78;0;0;7,77;0.3735;0;0
18/7/01;199;27,43;15,93;58,95;15,42;3,88;29,78;0;0;7,9;0.3773;0;0
19/7/01;200;23,88;13,59;49,09;25,14;4,86;29,26;0;0;7,48;0.3809;1,4;0
20/7/01;201;29,09;7,9;66,06;7,84;1,7;30,14;0;0;6,3;0.3844;0;0
21/7/01;202;31,7;12,05;67,67;11,79;2,56;26,38;0;0;7,23;0.3878;0;0
22/7/01;203;36,85;12,92;61,48;11,99;2,15;25,55;0;0;7,57;0.391;0;0
23/7/01;204;37,51;17,13;73,9;12,06;2,42;26,77;0;0;8,12;0.3941;0;0
24/7/01;205;34,72;14,33;84,3;11,59;2,34;26,46;0;0;7,35;0.397;1,5;0
25/7/01;206;33,18;12,46;56,08;17,62;2,09;28,07;0;0;6,98;0.3998;0;0
26/7/01;207;34,24;14,73;60,63;16,28;1,63;27,38;0;0;6,56;0.4026;0;0
27/7/01;208;33,04;14,39;80,5;15,95;1,63;25,29;0;0;6,1;0.4052;1,1;0
28/7/01;209;28,76;17,27;90,1;39,07;3,08;23,38;0;0;5,75;0.4079;0;0
29/7/01;210;29,89;15,93;84,5;31,09;3,68;27;0;0;6,94;0.4105;0;0
30/7/01;211;35,38;16,33;70,7;13,87;2,34;14,92;0;0;6,31;0.4132;0;0
31/7/01;212;33,11;20,27;53,57;21,65;4,18;21,57;0;0;8,38;0.4158;0;0,1
1/8/01;213;36,78;18,47;59,21;13,13;2,63;22,68;0;0;7,77;0.4184;0;0
2/8/01;214;31,17;19;55,05;20,84;3,48;27,01;0;0;7,93;0.421;0;0
3/8/01;215;31,57;15,86;78,6;16,75;2,59;26,84;0;0;6,95;0.4236;0,1;0
4/8/01;216;32,71;17,6;84,7;23,52;2,72;23,55;0;0;6,71;0.4261;0;0
5/8/01;217;31,44;19,6;80,2;31,43;2,6;21,84;0;0;6,07;0.4285;0;0
6/8/01;218;35,24;17,13;89,8;11,79;2,03;27,06;0;0;7,02;0.4309;0;0
7/8/01;219;36,58;16,87;78,7;11,32;2,41;26,66;0;0;7,64;0.4331;0;0
8/8/01;220;35,51;16,53;67,05;11,46;2,51;26,6;0;0;7,65;0.4353;0;0
9/8/01;221;33,64;16,8;92,5;17,62;2,67;26,51;0;0;7,15;0.4374;0;1,5
10/8/01;222;28,76;19,07;87,9;43,56;3,69;22,01;0;0;5,7;0.4393;0;0
11/8/01;223;31,5;18,47;84,3;29,15;3,36;23,87;0;0;6,77;0.4411;0;11,5
12/8/01;224;33,24;16,87;92,1;23,38;2,6;25,6;0;0;6,77;0.4428;1,1;0
13/8/01;225;33,98;16,93;81,8;17,42;2,82;22,57;0,4;0;7,06;0.4443;1,1;0
14/8/01;226;34,11;15,06;86,5;18,89;2,45;25,22;0;0;6,83;0.4456;0,9;0
15/8/01;227;32,44;18,27;88,9;27,68;2,86;19,53;0,2;0;6,08;0.4468;0;0
16/8/01;228;29,16;16,93;88,7;19,57;2,46;19,5;0;0;5,48;0.4477;0,3;0
17/8/01;229;30,23;15,26;91,3;21,18;1,62;24,84;0;0;5,44;0.4485;0;0
18/8/01;230;30,1;13,59;89,6;14,94;2,29;22,39;0;0;5,82;0.4491;0;0
19/8/01;231;31,03;12,86;73,7;14,14;2,29;24,85;0;0;6,28;0.4494;1,3;0
20/8/01;232;33,04;9,31;81,1;11,66;1,79;25,73;0;0;6,06;0.4494;1,4;0
21/8/01;233;35,05;17,4;92,7;11,06;2,36;25,24;0;0;7,03;0.4491;0,5;0
22/8/01;234;35,91;15,8;82,3;10,52;1,56;25,42;0;0;6,15;0.4486;0;0
23/8/01;235;37,18;15,26;84,6;11,66;1,61;23,29;0;0;6,1;0.4477;0;0
24/8/01;236;37,18;18,74;91,1;7,24;1,89;24,63;0;0;6,72;0.4465;0;0
25/8/01;237;34,85;17,54;87,8;15,08;2,5;19,91;0;0;6,44;0.4451;0;0
26/8/01;238;31,1;17,8;72,3;15,68;2,86;13,27;0;0;5,77;0.4433;0;0,5
27/8/01;239;33,31;13,39;69,55;19,5;2,62;23,12;0;0;6,62;0.4412;0;0
28/8/01;240;33,38;14,93;74,3;19,37;2,02;23,77;0;0;6,05;0.439;0;0
29/8/01;241;28,5;16,4;49,69;25,87;3,18;19,18;0;0;6,12;0.4364;0,8;0
30/8/01;242;29,83;12,99;67,12;21,04;2,13;23,44;0;0;5,62;0.4337;0;2,8
31/8/01;243;30,1;16;87,8;22,65;2,21;21,33;0;0;5,4;0.4308;2,8;0
1/9/01;244;29,89;16,66;91,3;26,67;2,53;21,03;0,6;0;5,48;0.4277;0;0
2/9/01;245;27,02;16,46;87,8;43,16;2,8;15,17;0;0;4,22;0.4244;0;0,9
3/9/01;246;30,43;15,66;91;25,4;2,81;22,33;0;0;5,82;0.421;0;4,7
4/9/01;247;33,04;14,86;85,8;22,32;2,34;22,31;0;0;5,96;0.4175;0;11,7
5/9/01;248;31,03;15,73;92,4;26,47;2,42;21,18;0,2;0;5,47;0.4139;6,9;0
6/9/01;249;29,96;15,2;94,1;27,48;1,91;19,78;5,4;2,19;4,78;0.4103;0;0
7/9/01;250;24,95;12,99;92,8;37,4;1,4;21,93;0;0;3,95;0.4065;0,9;0
8/9/01;251;28,15;12,05;90,3;20,98;1,14;22,89;0;0;4,26;0.4027;0;0,7
9/9/01;252;30,97;11,58;87,8;15,95;1,72;22,98;0;0;5,13;0.3989;0;0
10/9/01;253;29,83;12,12;83,4;14,41;2,08;22,29;0;0;5,38;0.3951;0;0
11/9/01;254;29,49;17;86,1;20,31;2,08;19,13;0;0;4,97;0.3913;0;0
12/9/01;255;29,16;16,06;90,1;21,85;1,63;20,11;0;0;4,52;0.3875;0;0
13/9/01;256;30,63;14,06;92,2;19,43;1,25;19,85;0;0;4,24;0.3837;0;0
14/9/01;257;29,36;12,26;73,1;13,6;2,7;21,38;0;0;5,8;0.3798;0;0
15/9/01;258;27,15;15,2;91,5;34,78;2,41;18,29;0;0;4,36;0.3759;0;0
16/9/01;259;30,5;15,6;89,7;16,55;1,92;21,09;0;0;5,02;0.3718;0;0
17/9/01;260;29,09;11,32;89,7;11,46;2,64;22,2;0;0;5,7;0.3676;1;0
18/9/01;261;19,93;10,44;82,8;42,19;3,09;15,56;0;0;3,48;0.3632;0;0
19/9/01;262;23,42;14,19;88,7;48;2,8;13,32;0;0;3,35;0.3585;0;0
20/9/01;263;24,61;15,46;90,8;44,1;2,43;14,97;0;0;3,53;0.3537;0,6;10,5
21/9/01;264;25,21;14,66;91,3;42,43;2,53;17,51;0;0;3,86;0.3488;6,9;3,1
22/9/01;265;21,07;13,13;93,6;62,34;2,25;6,42;14;8,4;1,96;0.3437;0;4,1
23/9/01;266;19,01;13,33;93,2;62,97;4,58;10,52;0,6;0;2,55;0.3384;0;0
24/9/01;267;20,2;12,72;91,6;43,37;4,3;16,57;0,2;0;3,69;0.333;0;0
25/9/01;268;20,73;9,25;92,4;31,44;2,1;19,68;0;0;3,47;0.3275;0;0
26/9/01;269;22,75;9,51;95,1;33,85;2,06;18,05;0;0;3,46;0.3219;0;11,8
27/9/01;270;23,48;12,32;92,2;38,75;2,3;16,76;2;0;3,49;0.3162;4,4;5,6
28/9/01;271;21,34;13,86;93,4;58,66;2,16;8,32;6,6;3,11;2,17;0.3104;13,5;0
29/9/01;272;20,2;13,59;95;58,53;1,78;10,5;9;4,91;2,15;0.3046;0;0
30/9/01;273;22,21;11,99;94,4;51,48;1,93;17,98;0;0;3,01;0.2988;0;3,9
1/10/01;274;25,28;11,18;93,7;41,29;1,26;18,89;0;0;3,15;0.2929;0;0
2/10/01;275;25,75;12,19;94,1;37,07;1,27;18,69;0,2;0;3,22;0.287;0;0
3/10/01;276;25,49;12,12;94,4;37,41;1,57;17,27;0;0;3,24;0.2811;1,4;0,7
4/10/01;277;24,49;14,2;93,5;54,63;2,43;15,02;0;0;3,05;0.2752;0;0
5/10/01;278;23,68;12,59;95,6;36,2;1,78;7,47;0;0;2,49;0.2694;0;0
6/10/01;279;18,68;12,52;91,9;65,25;3,15;7,08;0,2;0;1,95;0.2635;0;0
7/10/01;280;19,34;9,84;92,4;43,38;4,07;16,53;0;0;3,33;0.2578;0;0
8/10/01;281;21,07;8,57;88,1;42,1;2,96;15,72;0;0;3,22;0.2521;0,1;0
9/10/01;282;17,4;8,44;89,7;47,34;1,31;8,71;1;0;1,8;0.2465;9,4;0
10/10/01;283;18,41;8,71;90,5;61,69;3,78;10,08;2,6;0;2,28;0.241;0;0
11/10/01;284;17,87;15,66;92,9;85;5,06;4,77;0;0;1,35;0.2356;0;0
