Fecha;J;Tmax;Tmin;Rhmax;Rhmin;Uz;Rs;lluvia;Peff;ETo;fc;lluvia_esperada_0_24h;lluvia_esperada_24_48h
9/4/06;99;22,83;5,91;91,4;22,13;2,57;18,37;0;0;4,37;0.0386;1,4;0
10/4/06;100;19,83;6,52;86,1;31,85;3,07;20,07;0;0;4,12;0.04;0;0
11/4/06;101;19,48;5,98;81,6;33,46;2,59;21,47;0;0;4;0.0415;0;0
12/4/06;102;20,5;3,97;90;27,43;2,64;19,32;0;0;4,05;0.043;0;0
13/4/06;103;21,69;3,3;89,1;20,45;1,99;25,3;0;0;4,47;0.0446;0;16,5
14/4/06;104;20,63;5,38;94;27,03;3,29;15,64;0,2;0;4,07;0.0463;9,7;12,7
15/4/06;105;19,7;7,52;93,4;42,12;2,66;16,44;12,8;7,61;3,4;0.0481;1,6;9,6
16/4/06;106;19,35;3,9;94;40,03;1,54;21,95;5;1,86;3,48;0.0499;0;0
17/4/06;107;11,94;6,25;91,5;72,3;2,81;8,24;6,8;3,26;1,6;0.0518;0;0
18/4/06;108;17,22;3,04;92,4;45,82;1,76;25,4;0;0;3,55;0.0538;0;0
19/4/06;109;19,29;6,05;92,6;31,59;1,8;23,7;0;0;3,9;0.0558;0;2,3
20/4/06;110;19,96;5,78;90,7;28,1;2,58;23,4;0;0;4,33;0.0578;0;21,8
21/4/06;111;18,63;4,97;92,3;42,66;3,03;17,45;3,8;0,86;3,48;0.0599;19,4;20,8
22/4/06;112;15,48;9,32;93,1;70,4;5,1;14,14;12;7,04;2,41;0.062;7,9;0
23/4/06;113;17,49;8,85;93,1;55,48;5,02;20,14;12,6;7,47;3,5;0.0642;0;0,9
24/4/06;114;19,7;7,72;78,6;30,79;4,61;24,55;0;0;5,14;0.0664;0;0
25/4/06;115;21,76;5,51;79,4;24,21;2,41;26,15;0;0;4,92;0.0686;0;7,7
26/4/06;116;22,56;5,31;86,3;30,65;1,35;26,6;0;0;4,38;0.0708;0;0
27/4/06;117;25,18;7,26;88,9;23,4;2,82;25,66;0,2;0;5,57;0.0731;3,7;1
28/4/06;118;21,02;8,46;85,5;30,24;2,4;24,5;0,2;0;4,59;0.0754;0,8;0
29/4/06;119;20,22;4,64;80,8;23,34;2,05;27,44;0;0;4,68;0.0778;0;0
30/4/06;120;22,77;4,7;87;20,85;2,14;27,73;0;0;5,09;0.0802;0,2;0
1/5/06;121;23,5;10,6;87,9;31,38;2,96;23,37;0;0;5,05;0.0828;0;2,8
