Fecha;J;Tmax;Tmin;Rhmax;Rhmin;Uz;Rs;lluvia;Peff;ETo;fc;lluvia_esperada_0_24h;lluvia_esperada_24_48h
23/7/03;204;33,14;15,41;88,3;11,13;2,12;26,68;0;0;6,87;0.391;1,5;0
24/7/03;205;33,73;11,73;85,1;12,2;1,64;28,82;0;0;6,59;0.3941;0;0
25/7/03;206;34,72;18,63;92,2;16,49;1,82;26,81;0;0;6,73;0.397;0;0
26/7/03;207;35,59;15,21;74,3;15,01;1,84;27,21;0;0;6,93;0.3998;0;0
27/7/03;208;33,27;14,13;52,86;12,4;2,55;27,68;0;0;7,54;0.4026;0;0,3
28/7/03;209;33,39;19,75;86,4;26,47;2,27;23,3;0;0;6,36;0.4052;0,3;1,1
29/7/03;210;34,99;20,42;84;22,58;2,27;25,47;0;0;6,98;0.4079;0;0
30/7/03;211;35,72;18,49;84,7;19,63;2,31;24,95;0;0;7,12;0.4105;0;0
31/7/03;212;37,27;17,62;85,5;9,98;2,32;26,61;0;0;7,74;0.4132;0;0
1/8/03;213;38,2;16,62;55,17;8,31;2,75;26,62;0;0;8,63;0.4158;0;0,4
2/8/03;214;35,93;17,22;71,6;17,49;1,86;25,55;0;0;6,79;0.4184;0;0
3/8/03;215;35,86;15,41;62,79;14,27;2,13;25,37;0;0;7,12;0.421;0,3;0
4/8/03;216;34,32;16,95;62,92;20,57;2,12;25,76;0;0;6,84;0.4236;0;0
5/8/03;217;34,06;15,01;69,03;14,81;2,01;26,61;0;0;6,78;0.4261;0;0
6/8/03;218;33,98;14;69,63;16,89;1,57;26,21;0;0;6,16;0.4285;1,3;0
7/8/03;219;33,65;16,28;68,09;13,74;1,7;26,93;0;0;6,45;0.4309;1,4;0
8/8/03;220;34,18;16,15;60,44;18,3;2,23;25,79;0;0;6,95;0.4331;0,5;0
9/8/03;221;34,72;15,54;62,05;17,29;1,72;22,33;0;0;6,07;0.4353;0;0
10/8/03;222;34,45;18,22;63,31;16,02;1,65;23,52;0;0;6,14;0.4374;0;0
11/8/03;223;34,85;16,28;60,71;13,47;1,41;25,56;0;0;6,04;0.4393;0;0
12/8/03;224;34,25;16,75;47,49;11,87;1,94;25,75;0;0;6,77;0.4411;0;0
13/8/03;225;34,92;15,68;45,15;10,99;1,29;26,27;0;0;5,93;0.4428;0;0,5
14/8/03;226;37,4;14,74;41,93;9,92;1,18;24,82;0;0;5,78;0.4443;0;0
15/8/03;227;34,99;16,21;61,49;15,55;1,5;17,55;0;0;5,3;0.4456;0;0
16/8/03;228;30,19;13,46;72,8;22,05;1,53;20,26;0;0;4,91;0.4468;0,8;0
17/8/03;229;30,59;15,41;87,1;22,59;2,26;20,99;0;0;5,6;0.4477;0;0
18/8/03;230;31,78;15,74;92,4;17,09;1,5;25,54;0;0;5,62;0.4485;0;0,6
19/8/03;231;34,05;16,95;94,4;16,55;1,83;24,82;0;0;6,13;0.4491;0;2,6
20/8/03;232;34,85;16,15;94,3;13,13;1,82;25,44;0;0;6,28;0.4494;7,6;17
21/8/03;233;29,65;16,28;89,5;41,43;2,97;12,62;5,8;2,5;4,44;0.4494;31,4;0
22/8/03;234;28,98;15,01;91,8;40,89;2,43;15,92;24,4;15,13;4,42;0.4491;1,1;0
23/8/03;235;29,98;14,54;92,9;38,01;1,65;23,74;0,2;0;4,98;0.4486;0;0
24/8/03;236;31,12;17,88;89,8;29,49;1,47;22,51;0;0;5,02;0.4477;0;0
25/8/03;237;30,65;14,74;83,7;21,65;2,12;24,87;0;0;5,82;0.4465;0,9;0
26/8/03;238;31,05;16,01;82,8;27,61;1,34;24,54;0;0;5,12;0.4451;0;0,7
27/8/03;239;31,32;15,14;92,4;19,17;1,58;24,84;0;0;5,41;0.4433;0;0
28/8/03;240;26,7;13,33;67,35;32,18;2,6;21,67;0;0;5,21;0.4412;0;0
29/8/03;241;25,09;14,13;74,4;33,72;3,77;23,32;0;0;5,63;0.439;0;0
30/8/03;242;29,52;10,59;81,8;23,46;1,7;24,7;0;0;5,18;0.4364;0;0
31/8/03;243;31,25;13,19;75,1;19,5;1,35;24,46;0;0;5,09;0.4337;0;0
1/9/03;244;28,71;14;78,1;24,47;2,3;23,62;0;0;5,48;0.4308;0;0
2/9/03;245;28,85;15,27;94,2;28,36;2,34;19,62;0;0;4,94;0.4277;0;0
3/9/03;246;23,1;17,14;91,5;64,11;3,83;15,55;0;0;3,39;0.4244;0;1
4/9/03;247;23,64;17,34;91,5;60,22;3,19;9,96;0;0;2,89;0.421;4,5;2,4
5/9/03;248;26,03;14,34;92,4;39,55;1,16;13,58;2,8;0;3,06;0.4175;0;0
6/9/03;249;25,36;14,07;92,9;52,36;2,36;15,86;1;0;3,54;0.4139;0;0
7/9/03;250;27,3;13,46;95,2;15,82;2,71;18,16;0;0;5,09;0.4103;0;0
8/9/03;251;27,37;11,39;77,5;26,95;3,24;22;0;0;5,56;0.4065;0;0
9/9/03;252;24,23;11,59;72,8;18,04;4,41;22,5;0;0;6,07;0.4027;0;0
10/9/03;253;27,5;6,71;74,5;18,57;1,52;23,49;0;0;4,55;0.3989;1,2;0
11/9/03;254;30,05;12,06;60,65;21,99;1,54;23,26;0;0;4,89;0.3951;0;1,2
12/9/03;255;28,64;16,01;78,7;26,01;2,18;22,81;0;0;5,16;0.3913;0;0
13/9/03;256;28,11;10,26;89,4;24,27;0,91;21,79;0;0;3,81;0.3875;1,3;0
14/9/03;257;25,23;11,27;87;40,42;3,01;21,93;0;0;4,59;0.3837;0;0
15/9/03;258;22,62;8,98;91;31,58;2,07;20,31;0;0;3,85;0.3798;0;0
16/9/03;259;24,15;6,11;80,7;18,3;1,43;22,69;0;0;3,96;0.3759;0;0
17/9/03;260;25,9;7,78;74;18,84;1,43;22,54;0;0;4,13;0.3718;0;0
18/9/03;261;25,96;5,5;89,4;15,42;2,31;22,49;0;0;4,8;0.3676;0;0
19/9/03;262;25,23;8,72;92,1;37,07;2,38;20,73;0;0;4,13;0.3632;0;0
20/9/03;263;29,25;11,2;93,1;28,56;1,6;20,17;0;0;4,2;0.3585;3,6;38
21/9/03;264;29,52;14,74;94,7;28,96;1,6;18,9;1;0;4,13;0.3537;24,4;0
22/9/03;265;27,04;12,72;93,6;29,96;1,48;17,92;18;11,07;3,67;0.3488;0;5,7
23/9/03;266;21,89;12,8;93,4;58,61;1,98;18,33;0;0;3,04;0.3437;2,6;9,8
24/9/03;267;23,68;12,73;95;47,26;1,66;19,13;0,2;0;3,3;0.3384;2,3;0
25/9/03;268;26,1;13,73;94,4;34,46;1,38;19,72;0,2;0;3,58;0.333;0,4;0
26/9/03;269;26,63;12,52;92,4;33,92;1,4;17,35;0;0;3,41;0.3275;0;0
27/9/03;270;21,69;15,34;90,9;57,27;0,94;5,62;0;0;1,59;0.3219;0;0
28/9/03;271;26,36;14,6;90,3;32,65;2,5;18,48;0;0;4,18;0.3162;0;15,8
29/9/03;272;23,96;13,73;93,6;36,75;1,26;13,42;0;0;2,73;0.3104;19;0
30/9/03;273;19,68;11,86;94,5;62,7;1,19;5,73;22,8;14,05;1,5;0.3046;0;11,7
1/10/03;274;20,96;12,79;92,9;60,02;2,02;11,19;0,2;0;2,29;0.2988;0;0
2/10/03;275;22,9;10,26;94,9;51,37;2,15;11,92;0,2;0;2,64;0.2929;0;0
3/10/03;276;18,42;10,99;89,9;67,2;2,3;8;0;0;1,83;0.287;0;0
4/10/03;277;20,89;9,99;93,6;35;2,14;15,29;0,6;0;3,01;0.2811;0,6;0
5/10/03;278;21,02;7,91;89,3;31,52;2,77;19,06;0;0;3,62;0.2752;0,6;0
6/10/03;279;16,93;8,18;86,7;44,13;2,75;14,13;0;0;2,68;0.2694;0;0
7/10/03;280;20,82;10,52;88;46,87;1,73;15,95;0;0;2,68;0.2635;0;0
8/10/03;281;24,22;7,04;81,4;32,58;1,72;18,32;0;0;3,28;0.2578;0;0
9/10/03;282;23,68;10,66;91,6;33,52;1,3;18,1;0;0;2,92;0.2521;0;2,3
10/10/03;283;24,69;9,86;93,8;30,77;0,98;17,52;0;0;2,7;0.2465;2,9;0
11/10/03;284;22,83;11,32;95,3;32,52;1,88;11,83;0,2;0;2,78;0.241;0;0
