Fecha;J;Tmax;Tmin;Rhmax;Rhmin;Uz;Rs;lluvia;Peff;ETo;fc;lluvia_esperada_0_24h;lluvia_esperada_24_48h
9/4/13;99;14,56;0,57;94,9;37,38;3,55;20,12;0;0;3,29;0.0386;1,4;0
10/4/13;100;15,91;7,8;93,9;58,79;3,86;13,98;0;0;2,62;0.04;0;0
11/4/13;101;16,97;5,73;98;48,31;3,8;16,76;0;0;3,12;0.0415;0;0
12/4/13;102;17,84;4,12;96,1;30,06;2,58;25,89;0;0;4,04;0.043;0;0
13/4/13;103;23,26;1,24;90,9;24,62;1,86;27,06;0;0;4,61;0.0446;0;0
14/4/13;104;23,4;5,53;85,3;33,81;3,67;26;0;0;5,25;0.0463;0,3;0
15/4/13;105;25,4;6,6;86,6;31,73;1,46;24,82;0;0;4,43;0.0481;0;0,3
16/4/13;106;26,54;8,35;90,5;29,85;1,25;26,31;0;0;4,6;0.0499;0;0,3
17/4/13;107;28,42;10,09;81,9;24,15;1,45;27,04;0;0;5,16;0.0518;0;0
18/4/13;108;28,02;7,47;89;20,06;1,57;27,22;0;0;5,22;0.0538;0;0
19/4/13;109;22,73;6,74;81;34,65;2,68;26,04;0;0;4,86;0.0558;0;0
20/4/13;110;18,85;3,26;76,2;26,91;2,47;28,01;0;0;4,56;0.0578;0;0
21/4/13;111;20,52;5,73;85,7;16,84;2,46;27,61;0;0;4,95;0.0599;0;0
22/4/13;112;18,85;5,53;92,3;32,21;2,29;23,19;0;0;3,98;0.062;0;0
23/4/13;113;17,91;3,73;88,4;30,2;2,86;27,64;0;0;4,43;0.0642;0,7;0
24/4/13;114;17,71;2,45;88,3;31,74;3,89;28,37;0;0;4,65;0.0664;0;10,1
25/4/13;115;13,03;7,67;94,7;55,4;1,56;3,07;1,61;0;1,33;0.0686;4;0
26/4/13;116;19,18;7,14;97,3;46,37;1,36;17;5,23;2,04;2,98;0.0708;16,5;29,7
27/4/13;117;14,43;3,79;97,5;51,41;2,49;17,1;10,05;5,67;2,74;0.0731;23,8;0
28/4/13;118;3,99;0,37;95,9;85,6;3,72;5,32;17,09;10,42;0,81;0.0754;4,4;0
29/4/13;119;12,49;2,52;96,4;56,12;3,21;19,32;1,61;0;2,66;0.0778;1;0
30/4/13;120;10,95;3,45;98,2;60,35;1,94;12,55;3,62;0,71;1,91;0.0802;0;0
1/5/13;121;14,23;2,92;98,1;46,91;1,04;19,85;0;0;2,77;0.0828;0;0
2/5/13;122;17,78;4,46;94,2;33,08;1,98;28,49;0;0;4,24;0.0854;0;0
3/5/13;123;17,91;4,86;87;35,23;2,06;26,79;0;0;4,17;0.0883;0;0
4/5/13;124;19,85;6,2;88,3;31,73;1,34;28,01;0;0;4,34;0.0913;0;0
5/5/13;125;22,8;4,66;96;24,22;2;29,61;0;0;5,11;0.0944;1;0,8
6/5/13;126;24,14;5,33;89,2;25,29;2,16;27,92;0;0;5,27;0.0978;0;0
7/5/13;127;24,34;11,02;79,9;28,78;2,82;26,52;0;0;5,6;0.1012;0;0,2
8/5/13;128;25,95;10,42;85,3;28,17;1,74;15,95;0;0;4,1;0.1049;0;0
9/5/13;129;27,15;10,42;80,1;28,17;4,5;22,47;0;0;4,1;0.1086;0,9;0
10/5/13;130;25,34;9,82;94,2;30,53;2,36;25,64;0;0;5,25;0.1125;0;0
11/5/13;131;24,94;7,14;93,9;26,43;2,11;28,36;0;0;5,39;0.1164;0,2;0
12/5/13;132;22,6;9,82;93,6;43,48;2,36;26,62;0;0;4,72;0.1205;0;6,8
13/5/13;133;23,74;10,02;96,7;33,95;2,62;26,6;0;0;5,15;0.1246;17,4;0
14/5/13;134;21,39;9,88;96,1;49,11;2,31;20,3;13,07;7,8;3,81;0.1288;1,3;0
15/5/13;135;16,17;8,14;95,9;36,78;3,52;15,48;0,2;0;3,39;0.1331;0;20,3
16/5/13;136;13,83;2,32;91,4;40,88;3,28;18,83;1;0;3,21;0.1374;18,3;0
17/5/13;137;10,68;5,59;95,7;65,78;3,46;9,35;15,48;9,38;1,76;0.1417;5,8;0
18/5/13;138;10,09;4,92;92,7;69,28;4,32;10,93;4,22;1,21;1,82;0.1461;0;5
19/5/13;139;13,76;3,26;95,7;43,43;3,03;17,65;0;0;3;0.1505;0;0
20/5/13;140;14,9;1,98;95,7;44,22;1,39;18,01;1,81;0;2,8;0.1548;0;0
21/5/13;141;17,44;3,25;95,4;36,84;1,57;18,92;0,2;0;3,26;0.1592;0;0
22/5/13;142;21,59;5,8;92,5;35,23;2,6;24,58;0;0;4,64;0.1635;0;0
23/5/13;143;22,06;4,66;91,1;27,85;2,97;29,23;0;0;5,42;0.1679;0;0
24/5/13;144;23,13;4,6;93,1;25,49;2,47;30,62;0;0;5,57;0.1721;0;6,1
25/5/13;145;24,41;4,06;93,3;21,07;2,9;31,96;0;0;6,19;0.1763;7,1;5,4
26/5/13;146;19,92;8,88;93,5;43,08;2,81;11,74;4,62;1,55;3,2;0.1805;0;0
27/5/13;147;18,45;8,35;96;34,36;2,89;18,21;2,81;0;3,82;0.1845;0;0
28/5/13;148;17,78;6,2;90,8;42,75;3,71;22,99;0;0;4,12;0.1885;0;6,8
29/5/13;149;16,9;5,26;86,7;27,24;3,86;27,73;0;0;4,85;0.1924;0;0
30/5/13;150;18,38;4,26;92,9;36,3;3,72;27,59;0,4;0;4,67;0.1961;0;0
31/5/13;151;19,65;6;85;31;4,17;30,37;0;0;5,47;0.1998;1,5;0
1/6/13;152;23,73;4,8;80,7;28,04;2,56;32,13;0;0;5,88;0.2034;0;0
2/6/13;153;23,86;7,94;77,4;26,3;1,74;31,92;0;0;5,65;0.207;0;0
3/6/13;154;26,74;9,62;74,5;19,86;2,01;31,31;0;0;6,28;0.2105;1,5;0,6
4/6/13;155;27,15;9,69;70,2;25,29;1,9;25,99;0;0;5,65;0.2139;0;0
5/6/13;156;26,41;10,89;91,7;28,78;2,53;23,84;0;0;5,48;0.2173;1,8;11,5
6/6/13;157;24;10,49;87,7;39,78;1,31;19,55;4,62;1,55;3,94;0.2207;7,5;2,8
7/6/13;158;21,99;8,28;94,7;40,99;1,63;21,33;4,02;1,05;3,99;0.224;1,6;1,3
8/6/13;159;17,38;7,74;96,3;44,49;2,96;16,73;0,2;0;3,35;0.2273;0;0,2
9/6/13;160;19,32;6,8;91,3;43,48;3,87;17,87;0;0;3,93;0.2306;0;0
10/6/13;161;24,6;11,09;87,8;33;3,15;29;0;0;5,93;0.2339;0;0
11/6/13;162;27,75;11,89;82,1;22,74;2,52;31,29;0;0;6,72;0.2371;0;0
12/6/13;163;31,17;11,96;82,9;27,43;1,27;31,22;0;0;6,23;0.2403;0;0
13/6/13;164;34,11;14,3;75;24,28;1,21;28,46;0;0;6,22;0.2436;1,3;0
14/6/13;165;33,25;15,78;74,3;23,34;1,97;30,06;0;0;7,12;0.2468;0;0
15/6/13;166;34,12;13,37;88;24,75;1,51;28,01;0;0;6,41;0.25;0,8;0,8
