Fecha;J;Tmax;Tmin;Rhmax;Rhmin;Uz;Rs;lluvia;Peff;ETo;fc;lluvia_esperada_0_24h;lluvia_esperada_24_48h
26/5/05;146;31,79;11,6;45,35;8,31;2,77;29,98;0;0;8,12;0.1805;0;0,8
27/5/05;147;31,59;10,8;58,29;9,72;2,05;29,46;0;0;7,06;0.1845;0;0
28/5/05;148;29,46;11,33;74,1;19,51;3,41;28,81;0;0;7,48;0.1885;0;0
29/5/05;149;27,72;12,34;65,89;26,15;1,92;21,48;0;0;5,29;0.1924;0;0
30/5/05;150;23,57;14,88;78,8;28,37;2,76;13,22;0,4;0;4,37;0.1961;0;1,1
31/5/05;151;19,23;13,67;81,8;63,66;2,04;8,9;0;0;2,4;0.1998;1;0
1/6/05;152;25,78;11,74;87,2;19,25;2,74;29,51;0;0;6,36;0.2034;0;0
2/6/05;153;26,19;11,47;67,84;24,54;2,64;28,73;0;0;6,35;0.207;0;0
3/6/05;154;30,45;10,86;67,98;20,51;1,29;28,32;0;0;5,85;0.2105;0;0
4/6/05;155;32,13;13,08;59,09;20,24;2;26,5;0;0;6,66;0.2139;0;0
5/6/05;156;33,4;14,41;79,4;15,75;2,39;29,72;0;0;7,61;0.2173;0;0
6/6/05;157;34,01;14,62;84,5;17,36;2,19;28,82;0;0;7,35;0.2207;0,3;0,2
7/6/05;158;28,78;12,87;82,1;22,93;2,51;29,71;0;0;6,71;0.224;0;0,6
8/6/05;159;30,12;8,99;80,1;11,26;2,07;30,83;0;0;6,88;0.2273;0;2,6
9/6/05;160;31,26;11,94;86,8;15,02;2,37;30,35;0;0;7,21;0.2306;0;0
10/6/05;161;29,72;13,68;88,7;27,69;2,62;24,51;0,2;0;6,21;0.2339;0;0
11/6/05;162;31,66;14,28;88,9;20,51;2,4;25,84;0;0;6,71;0.2371;3,9;14,5
12/6/05;163;28,04;14,61;86,6;29,36;1,68;17,95;6;2,66;4,6;0.2403;0;0
13/6/05;164;23,3;13,28;93,7;36,01;2,8;26,12;0,2;0;5,26;0.2436;0;0
14/6/05;165;25,11;10,13;73,5;25,35;2,43;25,89;0;0;5,71;0.2468;0;1,5
15/6/05;166;29,78;9,86;76,6;14,35;1,31;29,11;0;0;5,92;0.25;0,6;0
16/6/05;167;32,93;13,75;69,11;18,7;1,71;29,41;0;0;6,77;0.2532;2,2;0
17/6/05;168;30,59;16,01;82,6;28,02;2,79;29,52;0,4;0;7,1;0.2564;0;0
18/6/05;169;31,12;13,08;72,4;16,89;1,74;30,75;0;0;6,74;0.2597;0,8;5,9
19/6/05;170;33,47;12,94;60,39;17,23;1,53;29,59;0;0;6,69;0.2629;2,8;0
20/6/05;171;34,07;16,21;81,6;19,37;2,17;28,12;1,2;0;7,22;0.2662;0,2;0
21/6/05;172;33;16,15;89,4;22,26;1,96;24,6;0;0;6,34;0.2694;1,5;0
22/6/05;173;36,09;16,75;82,9;14,35;2,23;25,32;2,8;0;7,48;0.2727;12,2;0
23/6/05;174;33,4;15,68;82,2;20,85;2,87;22,43;6,6;3,15;7,18;0.276;0;0
24/6/05;175;31,26;13,75;87,6;24,13;1,77;28,77;0;0;6,39;0.2794;0,8;0,8
25/6/05;176;33,6;14,02;83,4;18,5;2,02;29,76;0;0;7,17;0.2827;0,3;0
26/6/05;177;34,07;16,75;90;20,98;2,66;27,95;0;0;7,54;0.2861;11,5;14,2
27/6/05;178;34,21;17,42;82,9;19,64;2,98;18,19;3,6;0,7;6,97;0.2896;0,7;0,9
28/6/05;179;27,92;17,09;85,5;44,31;1,74;19,31;6;2,66;4,54;0.293;0;0
29/6/05;180;28,04;14,01;89,6;18,84;2,48;30,91;0;0;6,77;0.2966;0;0
30/6/05;181;30,05;11,27;74,3;13,68;1,74;30,96;0;0;6,6;0.3002;0;0
1/7/05;182;32,47;14,34;77,6;17,3;1,98;30,21;0;0;7,07;0.3039;0;0
2/7/05;183;33,74;16,15;89,4;16,09;2,05;29,55;0;0;7,22;0.3076;0,5;0
3/7/05;184;36,22;15,68;83,6;14,68;1,76;29,81;0;0;7,3;0.3115;0;0
4/7/05;185;34,28;16,48;80,5;13,34;1,86;25,94;0;0;6,77;0.3155;0;0
5/7/05;186;32,06;18,29;86,9;17,9;2,43;28,31;0;0;7,2;0.3195;0;0
6/7/05;187;32,93;18,36;84,3;20,85;2,1;27,08;0;0;6,85;0.3236;0;0
7/7/05;188;32,13;18,23;78,2;24,6;3,19;25,45;0,2;0;7,42;0.3278;0;0
8/7/05;189;27,71;17,29;87,1;47,6;3,16;21,56;0,4;0;5,27;0.332;0;0
9/7/05;190;30,05;17,49;88;34,99;2,78;19,8;0;0;5,63;0.3362;0;0,1
10/7/05;191;26,43;15,88;87,6;44,18;2,65;23,61;0;0;5,22;0.3405;0;0
11/7/05;192;31,06;12,88;77,4;14,21;1,28;30,48;0;0;6,2;0.3447;0;0
12/7/05;193;34,48;15,08;51,72;12,8;1,9;29,76;0;0;7,37;0.349;0;0
13/7/05;194;35,15;15,94;72,2;12,94;1,9;29,12;0;0;7,34;0.3532;0;0
14/7/05;195;35,21;16,75;87,7;13;3,07;28,76;0;0;8,46;0.3574;0;0
15/7/05;196;37,56;16,35;74,1;11,73;1,72;28,5;0;0;7,33;0.3615;0;0
16/7/05;197;38,5;17,02;58,83;11,06;1,89;28,35;0;0;7,71;0.3656;1,4;0
17/7/05;198;34,01;16,41;30,66;10,79;2,12;19,18;0;0;6,58;0.3696;0;0
18/7/05;199;30,05;15,48;45,88;11,33;3,14;30,24;0;0;8,08;0.3735;0;0
19/7/05;200;33,54;16,41;65,2;17,56;2,74;29,34;0;0;7,95;0.3773;0;0
20/7/05;201;35,62;15,15;81,8;12,33;2,06;28,92;0;0;7,43;0.3809;0;0
21/7/05;202;38,16;16,35;75,1;8,85;2,03;29,26;0;0;7,91;0.3844;1,5;0
22/7/05;203;34,88;13,95;79,6;10,79;1,88;25,98;0;0;6,82;0.3878;0;0
23/7/05;204;34,41;14,68;77,3;12,4;1,83;25,82;0;0;6,63;0.391;0;0
24/7/05;205;34,48;17,62;39,44;12,94;2,5;29,06;0;0;8,06;0.3941;1,1;0
25/7/05;206;32,06;14,08;45,47;19,71;2,55;27,88;0;0;7,31;0.397;0;0
26/7/05;207;32,87;15,88;79,8;20,51;1,9;28,73;0;0;6,71;0.3998;0;0
27/7/05;208;31,79;14,07;89,7;20,92;1,68;28,31;0;0;6,24;0.4026;0;0
28/7/05;209;30,72;18,49;63,46;31,17;2,22;26,88;0;0;6,49;0.4052;0;0,1
29/7/05;210;28,91;16,28;56,48;16,83;2,8;28,8;0;0;7,2;0.4079;0;0
30/7/05;211;30,79;12,94;82,8;15,49;1,68;29,11;0;0;6,26;0.4105;0;0
31/7/05;212;30,72;18,9;90,2;29,56;3,61;25,26;0;0;6,9;0.4132;0,1;0
1/8/05;213;30,19;17,55;89,3;20,98;2,31;20,57;0;0;5,73;0.4158;0;0
2/8/05;214;28,44;15,07;87,5;14,01;2,51;23,03;0;0;6,06;0.4184;0;0
3/8/05;215;30,86;14,34;83,3;13;1,84;28,43;0;0;6,38;0.421;0;0
4/8/05;216;31,79;14,22;80,6;12,6;1,68;28,61;0;0;6,35;0.4236;0;0
5/8/05;217;34,14;14,4;70,9;12,87;1,54;28,17;0;0;6,43;0.4261;0;0
6/8/05;218;37,16;16,15;60,64;6,03;1,86;26,51;0;0;7,23;0.4285;0;1,5
7/8/05;219;38,95;15,14;61,92;9,18;1,81;25,66;0;0;7,14;0.4309;0;0
8/8/05;220;38,16;18,56;71,9;11,19;2,02;19,11;0;0;6,74;0.4331;1,5;1,4
9/8/05;221;35,28;16,88;88;19,51;2,01;19,66;0,4;0;6,04;0.4353;2,1;0
10/8/05;222;28,44;15,54;91,9;27,22;2,76;26,43;0,2;0;6,09;0.4374;0;0
11/8/05;223;29,11;13,01;82,8;28,36;2,03;22,85;0;0;5,36;0.4393;0;0,4
12/8/05;224;29,98;15,81;73,9;20,92;1,93;24,17;0;0;5,76;0.4411;0;0
13/8/05;225;32,6;15,74;73,5;16,22;1,55;27,05;0;0;6,05;0.4428;0,3;0
14/8/05;226;35,07;13,81;60,25;10,52;1,58;27,17;0;0;6,39;0.4443;0;0
15/8/05;227;34,16;17,44;70,9;14,11;2,27;25,07;0;0;6,9;0.4456;0;0
16/8/05;228;32,16;18,62;81,04;22,17;2,08;20,56;0;0;5,72;0.4468;1,3;0
17/8/05;229;32,13;19,04;84,5;25,97;2;23,15;0;0;5,84;0.4477;1,4;0
18/8/05;230;32,73;16,77;90,8;11,87;2,13;25,71;0;0;6,49;0.4485;0,5;0
19/8/05;231;28,58;17,89;87,6;39,75;2,5;15,55;0;0;4,48;0.4491;0;0
20/8/05;232;29,18;13,6;90,1;11,8;2,78;23,46;0;0;6,26;0.4494;0;0
21/8/05;233;25,96;7,65;65,04;17,76;1,85;27,24;0;0;5,36;0.4494;0;0
22/8/05;234;29,11;8,92;61;12,47;2,31;27,2;0;0;6,34;0.4491;0;0
23/8/05;235;30,79;9,86;55,02;16,16;1,62;26,62;0;0;5,71;0.4486;0;0,5
24/8/05;236;32,2;13,68;74,9;14,14;1,87;25,83;0;0;6,08;0.4477;0;0
25/8/05;237;33,87;12,21;85,3;9,38;1,87;24,82;0;0;6,18;0.4465;0;0
26/8/05;238;33,87;12,47;89,6;10,32;1,54;24,9;0;0;5,78;0.4451;0,8;0
27/8/05;239;32;12;88,8;12,27;1,74;21,25;0;0;5,37;0.4433;0;0
28/8/05;240;32,53;15,88;88,1;20,78;2,3;24,65;0;0;6,22;0.4412;0;0,6
29/8/05;241;30,66;18,29;86,1;31,98;3,07;22,07;0;0;5,97;0.439;0;0
30/8/05;242;32,47;17,09;86,7;26,08;2,65;24,12;0;0;6,35;0.4364;1,4;0
31/8/05;243;32,2;16,21;89,9;25,81;2,36;21,85;0;0;5,78;0.4337;0;0
1/9/05;244;30,86;17,35;89,3;28,62;2,71;19,64;0;0;5,57;0.4308;0;0,9
2/9/05;245;30,86;15,54;90;26,75;2,74;23,32;0;0;5,94;0.4277;0;0
3/9/05;246;33,07;14,6;71,4;17,63;1,54;23,71;0;0;5,43;0.4244;0;0,5
4/9/05;247;33,74;14,28;64,13;11,93;1,63;22,74;0;0;5,56;0.421;0;10
5/9/05;248;29,78;13,13;44,08;17,83;2,95;23,96;0;0;6,51;0.4175;5,2;16,7
6/9/05;249;24,44;12,61;86,5;25,82;3,37;21,31;4;1,04;5,13;0.4139;18,2;0
7/9/05;250;17,08;12,14;90,6;59,3;2,22;10,88;13,2;7,86;2,29;0.4103;0;0
8/9/05;251;21,76;11,94;90,9;48,89;2,67;12,88;0;0;3,13;0.4065;3,8;0
9/9/05;252;26,3;9,19;91,3;31,91;2,03;22,85;0,2;0;4,51;0.4027;0;0
10/9/05;253;23,17;12,47;85,4;21,59;2,74;23,76;0;0;4,9;0.3989;0;14,4
11/9/05;254;22,36;8,32;76,8;28,3;2,68;23,43;0;0;4,59;0.3951;11,6;0
12/9/05;255;24,16;8,58;86;26,41;1,88;20,87;8,4;4,49;4,11;0.3913;0;0
13/9/05;256;22,63;12,27;89;40,97;1,77;22,33;0;0;3,83;0.3875;2,1;0
14/9/05;257;25,03;11,07;90,9;30,24;1,51;22,58;0,2;0;4,03;0.3837;0;22,9
15/9/05;258;28,51;12,54;83,1;24,13;1,1;21,35;0;0;3,99;0.3798;45,9;21,7
16/9/05;259;29,18;12,61;91,2;23,66;2,79;20,15;34;20,89;5,26;0.3759;18,4;0
17/9/05;260;18,89;9,32;91,7;57,82;1,97;8,65;10,2;5,77;2,08;0.3718;0;1,3
18/9/05;261;18,35;5,38;79,3;30,92;2,45;22,34;0;0;3,71;0.3676;0;0
19/9/05;262;22,23;4,1;81,1;12,61;1,68;22,8;0;0;3,97;0.3632;0;0
20/9/05;263;25,7;5,51;83,2;12,27;1,06;22,54;0;0;3,68;0.3585;0;0
21/9/05;264;26,9;8,32;90,9;12,8;1,19;22;0;0;3,87;0.3537;3,4;0
22/9/05;265;27,97;10,33;91,6;12,07;1,14;21,56;0,2;0;3,89;0.3488;0;0
23/9/05;266;24,71;12,73;93,2;29,77;1,2;13,22;1;0;2,88;0.3437;0;0
24/9/05;267;25,24;12,88;94,2;31,31;1,03;16,95;0,2;0;3,08;0.3384;0;0
25/9/05;268;25,57;11,07;93,5;27,29;1,82;18,45;0;0;3,79;0.333;0;0
26/9/05;269;21,96;12,14;85,8;39,03;2,45;19,88;0;0;3,71;0.3275;0;0
27/9/05;270;21,56;11;88,6;47,21;1,53;16,67;0;0;2,87;0.3219;1;9,8
28/9/05;271;24,1;11,74;90,7;34,06;1,22;18,58;0;0;3,16;0.3162;2,3;0
29/9/05;272;25,9;10,53;92,2;30,17;1,28;18,18;0,2;0;3,3;0.3104;0,4;0
30/9/05;273;25,16;10,73;89;25,14;0,96;17,94;0;0;3,01;0.3046;0;0
1/10/05;274;28,31;9,72;86,9;20,98;1,34;19,38;0;0;3,69;0.2988;0;0
2/10/05;275;22,03;8,72;74,8;27,43;2,41;16,7;0;0;3,67;0.2929;0;0
3/10/05;276;19,75;4,24;77,1;24,68;1,65;17,59;0;0;3,03;0.287;0;0
4/10/05;277;20,55;5,04;87,3;21,19;1,35;19,66;0;0;2,98;0.2811;0;0
5/10/05;278;24,11;5,18;91,3;10,6;1,81;19,29;0;0;3,76;0.2752;0;0
6/10/05;279;21,76;10,06;92,4;31,72;2,06;16,42;0;0;3,18;0.2694;0;0
7/10/05;280;22,23;10,26;92,9;37,69;2,01;16,74;0;0;3,08;0.2635;0;0
8/10/05;281;22,16;8,78;93,9;37,69;1,12;10,15;0,2;0;2,15;0.2578;0;0
9/10/05;282;25,63;8,99;83,5;22,66;1,72;16,62;0;0;3,45;0.2521;0;0
10/10/05;283;20,56;13,08;91,8;49,62;2,19;10,07;0;0;2,36;0.2465;2,4;0
11/10/05;284;22,3;13,54;92,2;44,93;2,6;14,35;0,2;0;3,01;0.241;0;0
