Fecha;J;Tmax;Tmin;Rhmax;Rhmin;Uz;Rs;lluvia;Peff;ETo;fc;lluvia_esperada_0_24h;lluvia_esperada_24_48h
21/5/14;141;19,72;9,2;90,5;23,89;3,6;22,03;0,2;0;4,87;0,1592;0;0,1
22/5/14;142;17,51;4,86;87,5;32,08;3,39;23,6;0;0;4,36;0,1635;0;0
23/5/14;143;20,06;4,12;84,7;25,43;2,68;22,1;0;0;4,55;0,1679;0;0
24/5/14;144;23,66;3,85;80,6;18,18;2,94;22,6;0;0;5,48;0,1721;0;0
25/5/14;145;24,67;4,86;92,5;20,26;1,86;26,4;0;0;5,21;0,1763;0;0
26/5/14;146;23,46;4,65;94,1;16,57;2,32;29,84;0;0;5,69;0,1805;0;0
27/5/14;147;25,34;10,15;86,3;14,09;2,58;20,62;0;0;5,49;0,1845;4,3;0
28/5/14;148;19,45;7,53;91,4;45,09;2,76;15,83;2,61;0;3,46;0,1885;0;0,3
29/5/14;149;24;5,26;94;24,82;2,17;24,97;0;0;5,08;0,1924;0,2;6,6
30/5/14;150;26,41;12,29;82;19,72;2,24;27,09;0;0;5,97;0,1961;4,6;0
31/5/14;151;23,46;8,87;86,4;30,99;2,35;19,88;2,61;0;4,58;0,1998;0;0
1/6/14;152;22,53;7,2;79,6;33,41;1,64;17,22;0,2;0;3,83;0,2034;0;1,1
2/6/14;153;28,09;5,86;92,8;11,54;1,48;30,44;0;0;5,92;0,207;1;0
3/6/14;154;29,5;7,34;72,3;14,82;1,78;31,33;0;0;6,5;0,2105;0;0
4/6/14;155;30,3;8,93;64,04;13,08;2,64;31,65;0;0;7,5;0,2139;0;0
5/6/14;156;31,17;12,49;91,7;16,63;2,26;26,41;0;0;6,64;0,2173;4,7;0,1
6/6/14;157;32,43;13,63;93,2;17,17;3,06;21,35;1,21;0;7;0,2207;1,1;0,6
7/6/14;158;34,38;11,42;95,7;16,1;1,28;29,59;0;0;6,42;0,224;0;1,3
8/6/14;159;37,65;8,28;87;14,75;1,34;30,98;0;0;7,04;0,2273;0;0
9/6/14;160;37,32;10,34;85,7;12,34;1,8;29,6;0;0;7,51;0,2306;3,8;0
10/6/14;161;35,71;12,56;96,2;17,1;2,11;23,87;1,21;0;6,98;0,2339;0;0
11/6/14;162;34,25;12,96;79,7;16,43;2,2;28,82;0;0;7,42;0,2371;0;0
12/6/14;163;37,92;9,21;78,1;11,87;1,53;29,85;0;0;7,29;0,2403;0;0
13/6/14;164;36,71;14,37;69,87;13,55;1,18;29,04;0;0;6,58;0,2436;0;0
14/6/14;165;36,58;14,76;63,77;7,31;2,5;31,46;0;0;8,66;0,2468;0;13,3
15/6/14;166;33,32;13,7;62,47;10,26;2,52;30,51;0;0;8,08;0,25;6,9;18,1
16/6/14;167;33,52;11,08;96,7;12,14;2,58;27,06;3,02;0,18;7,63;0,2532;14,3;0
17/6/14;168;30,57;5,91;98,2;19,99;1,42;31,01;21,31;13,26;6,15;0,2564;0;0
18/6/14;169;33,11;12,49;94,6;14,62;2,05;30,82;0;0;7,28;0,2597;0;0
19/6/14;170;33,45;13,77;93,7;26,56;2,79;27,44;0;0;7,29;0,2629;0;0
20/6/14;171;33,31;13,1;90,8;19,92;2,12;29,55;0;0;7,12;0,2662;0;12,5
21/6/14;172;33,78;11,75;88;20,39;1,75;30,28;0;0;6,91;0,2694;10,1;2,2
22/6/14;173;32,98;13,16;98,9;18,92;2,08;17,41;7,84;4,08;5,75;0,2727;8,7;14,6
23/6/14;174;33,77;11,42;100;19,51;1,27;24,99;4,82;1,72;5,75;0,276;2;0
24/6/14;175;26,61;12,29;100;38,44;1,86;15,89;5,83;2,52;3,98;0,2794;0;0
25/6/14;176;23,19;12,02;93,8;36,69;2,56;17,76;0;0;4,24;0,2827;2,9;0,8
26/6/14;177;27,15;11,82;94,4;23,01;1,7;26,42;0,4;0;5,5;0,2861;0,3;1,1
27/6/14;178;30,61;12,49;90,6;24,34;1,26;27,75;0;0;5,74;0,2896;0;0
28/6/14;179;30,75;12,02;86,4;16,7;2,28;31,26;0;0;7,09;0,293;0;0
29/6/14;180;26,68;15,7;63,96;15,29;2,46;30,45;0;0;6,88;0,2966;0;0
30/6/14;181;29,88;13,36;87,3;12,61;1,97;30,92;0;0;6,79;0,3002;0;0
1/7/14;182;28,35;11,95;80,2;13,08;2,43;30,4;0;0;6,87;0,3039;0;0,9
2/7/14;183;27,21;13,23;87,2;26,83;1,97;24,7;1,61;0;5,49;0,3076;4,2;11,6
3/7/14;184;24,53;11,95;93,6;44,34;2,82;17,48;7,44;3,77;4,24;0,3115;0;0
4/7/14;185;25,34;11,42;94,3;34,14;2,33;27,99;0,2;0;5,53;0,3155;0;0
5/7/14;186;31,62;11,89;91;18,04;1,29;29,81;0;0;6,15;0,3195;0;1,6
6/7/14;187;27,75;14,37;72,8;16,23;2,48;26,22;0;0;6,43;0,3236;0;0
7/7/14;188;26,54;15,64;79,7;23,01;2,41;27,37;0;0;6,17;0,3278;0;0
8/7/14;189;29,56;13,3;87,8;17,51;1,78;31,12;0;0;6,51;0,332;0;0
9/7/14;190;29,55;14,17;87,8;24,89;2,05;25,2;0;0;5,93;0,3362;0;0
10/7/14;191;28,69;12,49;56,71;11,87;2,27;28,97;0;0;6,87;0,3405;0;0
11/7/14;192;29,49;12,29;63,57;8,85;2,11;31,96;0;0;7,08;0,3447;0;0
12/7/14;193;30,42;14,3;81,1;13,75;2,19;31,33;0;0;7,1;0,349;0;0
13/7/14;194;32,15;14,71;83;14,28;1,59;28,77;0;0;6,48;0,3532;0;0,1
14/7/14;195;34,1;14,24;86,1;13,41;1,7;30,57;0;0;7,02;0,3574;0;0
15/7/14;196;33,96;16,71;89,4;18,91;2,23;29,55;0;0;7,34;0,3615;0;0
16/7/14;197;35,98;15,78;75,2;13,48;1,9;30,16;0;0;7,53;0,3656;0;0
17/7/14;198;36,31;15,71;64,57;14,95;1,62;29,01;0;0;7,06;0,3696;0;0
18/7/14;199;36,24;18,04;84,5;16,3;2,54;21,78;0;0;7,3;0,3735;0;0
19/7/14;200;29,43;13,1;92,9;11,94;2,45;22,63;0;0;6,12;0,3773;0;0
20/7/14;201;26,21;13,83;66,45;23,55;3,06;28,72;0;0;6,66;0,3809;1,4;0
21/7/14;202;29,68;12,49;67,86;18,38;1,6;30,5;0;0;6,29;0,3844;0;0
22/7/14;203;33,23;14,98;61,22;14,89;1,53;30,04;0;0;6,68;0,3878;0;0
23/7/14;204;35,44;16,59;62,63;11,47;1,41;29,8;0;0;6,8;0,391;0;0
24/7/14;205;34,97;14,24;83,5;15,69;1,67;27,88;0;0;6,7;0,3941;0;0
25/7/14;206;33,56;16,91;89,1;12,41;1,6;27,59;0;0;6,49;0,397;1,5;0
26/7/14;207;34,97;16,31;79,7;11,8;1,57;29,59;0;0;6,87;0,3998;0;0
27/7/14;208;35,04;15,85;80;13,21;1,45;28,92;0;0;6,61;0,4026;0;0
28/7/14;209;34,1;15,04;72,9;15,29;2,06;28,11;0;0;7,03;0,4052;1,1;0
29/7/14;210;30,61;16,38;72,9;9,26;1,97;29,17;0;0;6,75;0,4079;0;0
30/7/14;211;31,95;14,98;66,23;17,37;1,88;28,18;0;0;6,61;0,4105;0;0
31/7/14;212;34,23;15,18;73,4;16,03;1,69;28,47;0;0;6,68;0,4132;0;0
1/8/14;213;30,35;18,38;50,73;19,78;2,85;28,85;0;0;7,52;0,4158;0;0,1
2/8/14;214;27,21;16,1;59,87;23,55;2,75;27,7;0;0;6,6;0,4184;0;0
3/8/14;215;30,01;11,95;73;24,07;1,57;28,75;0;0;5,92;0,421;0;0
4/8/14;216;33,03;16,84;91,7;17,5;1,73;28,21;0;0;6,46;0,4236;0,1;0
5/8/14;217;32,96;14,57;93,1;12,74;1,53;28,21;0;0;6,24;0,4261;0;0
6/8/14;218;34,1;16,23;90,9;12,54;1,68;28,27;0;0;6,59;0,4285;0;0
7/8/14;219;34,37;16,31;89,7;12,41;1,62;28,28;0;0;6,53;0,4309;0;0
8/8/14;220;34,3;16,97;92,1;17,44;1,38;24,24;0;0;5,73;0,4331;0;0
9/8/14;221;35,57;15,98;83;8,92;1,64;27,58;0;0;6,69;0,4353;0;0
10/8/14;222;33,23;14,57;87,3;14,96;1,83;28,12;0;0;6,52;0,4374;0;1,5
11/8/14;223;33,43;13,03;72,8;18,04;1,82;28,07;0;0;6,48;0,4393;0;0
12/8/14;224;33,63;18,11;89,6;15,49;1,88;26,86;0;0;6,51;0,4411;0;0
13/8/14;225;29,67;18,04;66,43;22,27;2,68;26,88;0;0;6,72;0,4428;0;0
14/8/14;226;28,34;17,1;80,8;34,4;2,61;22,92;0;0;5,58;0,4443;0;2,4
15/8/14;227;31,95;19,18;80,1;14,08;2,27;25,69;0;0;6,68;0,4456;0,4;0
16/8/14;228;27,48;17,24;85;37,76;3,03;23,58;1,21;0;5,59;0,4468;0;0
17/8/14;229;29,74;16,1;80,9;29,17;2,28;25,58;0;0;5,92;0,4477;0;0
18/8/14;230;30,34;14,97;89,7;28,03;1,93;18,56;0;0;4,88;0,4485;0;0,4
19/8/14;231;32,29;14,24;88,6;18,17;1,53;26,7;0;0;5,79;0,4491;0;0
20/8/14;232;30,75;14,17;95,4;10,6;1,79;26,29;0;0;5,87;0,4494;0,3;2,5
21/8/14;233;31,62;13,43;93,8;14,02;1,69;26,32;0;0;5,82;0,4494;0;1,4
22/8/14;234;29,68;14,64;94,8;15,56;1,86;23,3;0,2;0;5,4;0,4491;0;0,5
23/8/14;235;29,67;14,44;83,4;20,59;1,56;24,03;0;0;5,2;0,4486;0;0
24/8/14;236;31,68;17,91;87,3;14,55;1,76;24,08;0;0;5,73;0,4477;0;0
25/8/14;237;34,3;14,77;92,6;12,27;0,99;25,9;0;0;5,23;0,4465;0;0
26/8/14;238;34,3;12,09;65,51;10,93;2;25,97;0;0;6,49;0,4451;0;0
27/8/14;239;34,5;17,37;64,42;14,08;1,97;26;0;0;6,55;0,4433;0;0
28/8/14;240;35,24;17,44;76;14,22;1,29;25,25;0;0;5,65;0,4412;0,5;0
29/8/14;241;33,09;14,98;86,5;12,14;1,84;23,3;0;0;5,83;0,439;0;0
30/8/14;242;30,48;18,65;84,3;33,86;2,88;20,94;0;0;5,68;0,4364;0;0,8
31/8/14;243;32,36;18,65;85;22,73;1,95;23,55;0;0;5,76;0,4337;0;0
1/9/14;244;34,57;16,37;85;22,33;1,07;21,27;0;0;4,76;0,4308;0;0
2/9/14;245;36,31;16,1;85,6;12,88;1,82;24,3;0;0;6,18;0,4277;0,6;3,9
3/9/14;246;33,43;16,57;79,5;16,9;1,84;23,98;0;0;5,82;0,4244;0;0,9
4/9/14;247;31,68;14,24;94,2;18,31;1,61;23,62;0,2;0;5,22;0,421;0;0
5/9/14;248;31,75;13,9;91,7;16,83;1,44;23,71;0;0;5,07;0,4175;0;0,5
6/9/14;249;31,62;13,36;95,2;20,18;1,07;22,62;0;0;4,51;0,4139;0;0
7/9/14;250;30,41;12,63;61,82;17,9;1,45;22,05;0;0;4,79;0,4103;0;0
8/9/14;251;30,68;15,18;81,9;24,01;1,56;20,89;0;0;4,74;0,4065;2,3;12,5
9/9/14;252;30,54;18,31;90,5;22,13;2,16;19,61;1,41;0;5,16;0,4027;11,9;0,7
10/9/14;253;29,74;15,64;94,7;23,34;1,15;21,53;7,24;3,62;4,28;0,3989;0;0
11/9/14;254;28,14;13,43;65,51;28,3;2,2;22,61;0;0;5,11;0,3951;0;0
12/9/14;255;29,94;14,1;74;21,39;1,89;23,56;0;0;5,21;0,3913;0;0
13/9/14;256;31,01;14,3;85,7;22,8;1,17;20,66;0;0;4,27;0,3875;0;0
14/9/14;257;29,34;13,77;90,7;20,66;1,73;22;0;0;4,73;0,3837;0;3,4
15/9/14;258;26,14;14,57;82,5;27,97;1,57;21,61;0;0;4,21;0,3798;1,3;0
16/9/14;259;28,95;15,04;92,6;21,2;1,95;16,21;0,2;0;4,37;0,3759;0;6,4
17/9/14;260;25,13;11,75;94,9;39,04;1,43;13,81;0;0;3,04;0,3718;4,7;0
18/9/14;261;25,34;11,95;90,6;27,91;1,57;18,12;3,65;0,74;3,69;0,3676;0;0
19/9/14;262;24,93;11,42;91,6;29,25;1,21;15,24;0;0;3,12;0,3632;0;0
20/9/14;263;27,28;13,57;64,51;22,8;1,13;19,12;0;0;3,72;0,3585;0;2,7
21/9/14;264;27,47;14,44;90,3;27,97;1,55;13,52;0;0;3,45;0,3537;0;4,1
22/9/14;265;23,59;12,02;92,8;43,47;1,18;11,22;0,2;0;2,46;0,3488;0;8,9
23/9/14;266;23,06;9,21;91,6;36,96;1,62;17,26;0,2;0;3,22;0,3437;1,3;0
24/9/14;267;21,24;11,95;92,7;46,96;1,07;12,46;5,08;1,92;2,34;0,3384;0;0
25/9/14;268;22,72;10,28;92,2;32,2;1,72;20,81;0;0;3,55;0,333;0;4,4
26/9/14;269;22,38;9,75;90,4;44,81;1,91;17,94;0;0;3,19;0,3275;0;0
27/9/14;270;20,65;13,16;91;55,35;2,43;8,91;0,61;0;2,36;0,3219;3,7;2,9
28/9/14;271;22,79;13,83;93,6;51,38;1,56;11,18;0,2;0;2,43;0,3162;20,5;0
29/9/14;272;22,52;13,63;95,5;52,66;0,91;10,53;16,24;9,89;2,06;0,3104;0;0
30/9/14;273;24,33;11,49;95;38,24;1,48;17,4;0,2;0;3,13;0,3046;0,7;0
1/10/14;274;20,26;14,97;92,8;70,7;2,44;9,06;0;0;1,97;0,2988;0,4;0
2/10/14;275;22,25;14,37;95,2;59,03;2,15;13,67;0;0;2,6;0,2929;1,1;9,9
3/10/14;276;23,59;12,36;91,9;38,77;0,94;17,51;0,2;0;2,75;0,287;0;0
4/10/14;277;25,27;11,75;94,8;34,08;1,18;15,64;0,2;0;2,87;0,2811;1,4;0
5/10/14;278;25;11,15;94,8;35,15;1,31;16,48;0;0;2,96;0,2752;0;0
6/10/14;279;23,93;13,23;95,8;29,58;1,77;17,74;0;0;3,32;0,2694;0;0
7/10/14;280;22,72;8,75;87,8;36,02;1,77;18,94;0;0;3,17;0,2635;0;0
8/10/14;281;25,54;8,62;89,9;27,3;1,13;18,45;0;0;2,99;0,2578;0;0
9/10/14;282;24,6;10,48;79,3;32,87;1,52;12,69;0;0;2,88;0,2521;0;0
10/10/14;283;19,65;8,01;94;64,75;1,46;8,08;0,81;0;1,64;0,2465;1,6;0
11/10/14;284;24,06;7,94;95,6;38,71;1,79;14,14;0,2;0;2,84;0,241;0;0
