Fecha;J;Tmax;Tmin;Rhmax;Rhmin;Uz;Rs;lluvia;Peff;ETo;fc;lluvia_esperada_0_24h;lluvia_esperada_24_48h
19/5/10;139;27,55;6,93;73,2;21,13;1,95;27,22;0;0;5,8;0.1505;0;0
20/5/10;140;23,86;7,34;76,9;26,83;2,37;28,56;0;0;5,57;0.1548;0;0
21/5/10;141;26,74;7,74;75,5;21,2;2,59;30,45;0;0;6,45;0.1592;0;0
22/5/10;142;26,41;9,01;73,8;20,66;2,21;30,22;0;0;6,19;0.1635;0;0
23/5/10;143;25,74;10,28;85,7;25,29;2,92;25,3;1,2;0;5,85;0.1679;0;0
24/5/10;144;25,74;9,28;90,6;27,77;2,38;28,3;0;0;5,74;0.1721;0;0
25/5/10;145;26,34;7,94;79,9;18,18;1,5;29,03;0;0;5,55;0.1763;0;11,4
26/5/10;146;25,2;9,01;80,1;27,77;2,47;30,14;0;0;5,98;0.1805;0;7,2
27/5/10;147;24,6;8,88;95,5;30,32;2,04;14,5;7;3,43;3,94;0.1845;1,1;0
28/5/10;148;19,91;7,94;96,5;51,13;1,54;17,5;3,6;0,69;3,19;0.1885;2,2;0
29/5/10;149;24,2;7,47;96,1;28,64;2,03;24,88;0,2;0;4,95;0.1924;0;0,2
30/5/10;150;29,35;9,95;88,3;24,82;2,01;28,35;0;0;6,14;0.1961;0;1,3
31/5/10;151;30,96;12,96;86,2;23,88;2,34;30,76;0;0;6,96;0.1998;0;0,2
1/6/10;152;31,5;14,24;80,3;24,68;1,78;27,6;0;0;6,29;0.2034;0;0
2/6/10;153;30,43;16,31;66,03;25,22;1,87;22,82;0;0;5,84;0.207;5,5;0
3/6/10;154;30,56;14,3;93;25,49;1,86;24,68;2;0;5,82;0.2105;0;0
4/6/10;155;31,63;12,69;92,5;21,19;1,37;29,86;0;0;6,21;0.2139;0;8
5/6/10;156;31,5;16,04;77,2;26,63;2,17;25,81;0;0;6,45;0.2173;6,6;0
6/6/10;157;29,29;13,3;94;23,61;2,2;24,81;4,4;1,37;5,94;0.2207;0;0
7/6/10;158;30,43;12,49;94,1;17,57;1,86;30,48;0;0;6,59;0.224;0;41,4
8/6/10;159;29,09;10,75;93,5;23,95;2,95;29,79;0;0;6,86;0.2273;38,4;5
9/6/10;160;15,58;12,09;95,4;62,89;2,12;5,12;27,4;16,85;1,66;0.2306;0;0
10/6/10;161;18,18;10,62;90,8;54,49;3,46;19,54;0,2;0;3,64;0.2339;0;13,7
11/6/10;162;18,65;11,08;90;44,35;3,24;16,79;0,2;0;3,69;0.2371;8,4;0
12/6/10;163;15,64;9,82;95,5;75,6;1,47;8,46;10,2;5,77;1,71;0.2403;0;0
13/6/10;164;19,31;8,21;96,3;55,62;1,22;15,82;1,2;0;2,87;0.2436;0;3,3
14/6/10;165;18,71;9,48;93,9;48,99;1,05;10,11;0,2;0;2,29;0.2468;0;0
15/6/10;166;19,58;7,61;90,2;31,2;2,38;21,68;1;0;4,26;0.25;0;0
16/6/10;167;20,12;5,46;93;35,09;2,78;23,02;0;0;4,41;0.2532;0;10,5
17/6/10;168;22,19;7,34;88,6;32,54;1,23;20,63;0;0;3,92;0.2564;0,3;0
18/6/10;169;24,14;8,68;95,1;32,94;1,59;18,88;5,8;2,5;4,06;0.2597;0;0
19/6/10;170;23,93;10,48;96,2;30,66;2,82;23,73;0;0;5,16;0.2629;0;0
20/6/10;171;23,46;9,68;85,8;22,34;3,14;27,9;0;0;5,96;0.2662;1,5;0
21/6/10;172;24,2;6,8;67,28;18,18;1,9;29,51;0;0;5,71;0.2694;0;0
22/6/10;173;29,55;8,61;82,5;15,23;1,54;30,1;0;0;6,18;0.2727;0;0
23/6/10;174;31,3;12,36;88,7;17,64;1,78;31,43;0;0;6,79;0.276;1,1;0
24/6/10;175;31,9;12,89;93,2;18,38;2,16;30,52;0;0;7,07;0.2794;0;0
25/6/10;176;30,63;13,9;77,7;23,88;1,64;26,61;0;0;6;0.2827;0;0
26/6/10;177;30,23;13,77;84,2;24,28;1,62;28,99;0;0;6,19;0.2861;0;0
27/6/10;178;28,42;12,36;79,5;18,51;2,12;30,75;0;0;6,61;0.2896;0;0
28/6/10;179;29,9;14,57;65,45;20,79;1,58;30,45;0;0;6,43;0.293;1,8;0
29/6/10;180;31,56;14,37;85,4;21,59;1,36;26,83;0,4;0;5,89;0.2966;0;0
30/6/10;181;31,42;15,17;84,5;21,8;1,31;30,57;0;0;6,33;0.3002;0;0
1/7/10;182;33,63;15,04;71,5;17,64;1,17;29,28;0;0;6,28;0.3039;0;1,5
2/7/10;183;32,58;15,24;76,7;21,6;2,01;26,66;0,2;0;6,67;0.3076;0;0
3/7/10;184;27,95;14,71;85,2;31,13;1,74;18,55;0;0;4,66;0.3115;0;0
4/7/10;185;28,22;13,57;83;29,85;1,84;22,89;0;0;5,29;0.3155;0;0
5/7/10;186;33,16;14,51;72,5;25,62;1,61;30,53;0;0;6,75;0.3195;0;0
6/7/10;187;33,43;14,57;80,3;18,91;1,37;31,01;0;0;6,65;0.3236;0,3;0,3
7/7/10;188;34,97;17,99;75,4;16,77;1,38;30,72;0;0;6,9;0.3278;1,1;0
8/7/10;189;35,79;18,12;71,9;12,54;2,45;25,41;0;0;7,69;0.332;0;0
9/7/10;190;35,11;16,25;70,2;19,18;1,34;29,91;0;0;6,7;0.3362;0;0
10/7/10;191;32,44;16,84;76,5;23,61;1,88;30,24;0;0;6,92;0.3405;0;0
11/7/10;192;34,85;17,38;75,1;18,91;1,83;29,46;0;0;7,18;0.3447;0,4;0
12/7/10;193;35,05;17,58;70,5;14,08;1,74;30,34;0;0;7,3;0.349;0;0,3
13/7/10;194;35,05;12,69;77,5;14,22;1,2;30,55;0;0;6,52;0.3532;0;0
14/7/10;195;32,51;15,11;87,9;13,89;2,45;30,83;0;0;7,52;0.3574;0;0
15/7/10;196;34,25;13,23;86,4;17,5;1,68;30,8;0;0;6,96;0.3615;0;1,3
16/7/10;197;33,85;15,98;93;12,34;1,31;30,63;0;0;6,59;0.3656;0;1,4
17/7/10;198;33,37;15,78;93,1;26,69;2,16;28,74;0;0;6,86;0.3696;0;0,5
18/7/10;199;34,57;18,51;92,6;22,2;2,01;29;0;0;7,11;0.3735;0;0
19/7/10;200;35,65;16,32;92;16,16;1,31;28,53;0;0;6,48;0.3773;0;0
20/7/10;201;34,24;18,05;90,2;18,98;2,11;28,56;0;0;7,15;0.3809;0;0
21/7/10;202;32,98;14,84;89,1;17,11;1,43;28,54;0;0;6,28;0.3844;0;19,2
22/7/10;203;32,44;15,85;93,5;24,75;1,65;28,95;0;0;6,38;0.3878;16,3;0
23/7/10;204;31,04;15,29;93,9;35,55;2,22;24,06;22,8;14,18;5,75;0.391;0,8;0
24/7/10;205;30,77;17,79;93,7;34,28;1,64;24,92;0;0;5,55;0.3941;0;0
25/7/10;206;31,24;16,78;93,1;20,66;1,74;29,54;0;0;6,44;0.397;0;0,6
26/7/10;207;30,43;14,91;82,4;22,81;1,94;30,24;0;0;6,55;0.3998;0;0
27/7/10;208;30,77;15,31;88,9;25,62;1,71;29,47;0;0;6,25;0.4026;1,4;0
28/7/10;209;34,03;15,51;88,4;18,78;1,5;28,85;0;0;6,46;0.4052;0;0
29/7/10;210;34,44;16,91;75,3;16,23;1,68;24,21;0;0;6,27;0.4079;0;0,9
30/7/10;211;32,31;16,31;77,4;22,27;1,94;28,64;0;0;6,66;0.4105;0;0
31/7/10;212;32,96;17,38;91,3;24,74;2,17;27,62;0;0;6,68;0.4132;0;0,5
1/8/10;213;34,37;17,58;92,1;20,18;2,41;27,63;0;0;7,19;0.4158;0;0
2/8/10;214;33,23;17,72;90;14,69;2,54;27,78;0;0;7,32;0.4184;0;0
3/8/10;215;30,29;17,45;87,9;31,46;1,96;26,8;0;0;5,96;0.421;0;0
4/8/10;216;31,57;19,39;83,7;21,4;1,88;27,25;0;0;6,37;0.4236;0;0,3
5/8/10;217;31,43;17,18;88,4;20,26;2,01;27,98;0;0;6,45;0.4261;0;0
6/8/10;218;30,03;16,05;82,6;33,87;2,57;26,39;0;0;6,19;0.4285;0;0
7/8/10;219;33,03;16,84;91,1;25,55;2,15;27,17;0;0;6,54;0.4309;0;0
8/8/10;220;33,03;16,78;81,3;21,59;1,48;20,69;0,8;0;5,28;0.4331;0;0
9/8/10;221;33,16;20,19;79,7;25,62;1,3;23,96;0;0;5,54;0.4353;0;0
10/8/10;222;34,57;18,71;80,7;22,87;1,51;23,74;0;0;5,85;0.4374;0;0
11/8/10;223;34,03;16,85;84,9;11,34;1,68;26,45;0;0;6,36;0.4393;0;8,8
12/8/10;224;33,09;16,11;88,3;13,41;2,09;26,22;0;0;6,62;0.4411;5,9;0
13/8/10;225;22,47;14,91;94,3;63,35;2,91;11,02;3,8;0,86;2,77;0.4428;1;0
14/8/10;226;25,67;12,96;94,4;30,59;1,68;23,75;0;0;4,7;0.4443;0;3,4
15/8/10;227;29,83;16,77;90,9;27,91;2,42;20,94;0;0;5,5;0.4456;8,6;0
16/8/10;228;22,06;16,17;90,9;61,12;2,53;8,52;5,4;2,18;2,52;0.4468;0;0
17/8/10;229;22,79;14,57;95,1;64,67;1,04;12,58;0;0;2,53;0.4477;0;43,9
18/8/10;230;27,21;14,04;95;40,52;1,4;25,58;0;0;4,8;0.4485;19,6;0
19/8/10;231;23,66;14,84;95;63,86;0,93;8,18;32,6;19,93;1,99;0.4491;0;1,3
20/8/10;232;29,69;14,84;94,2;29,51;0,95;25,15;0,2;0;4,76;0.4494;0;0
21/8/10;233;31,23;15,65;88,5;22,53;1,38;26,43;0;0;5,48;0.4494;0;0
22/8/10;234;32,69;15,92;82,6;22,53;1,31;26,39;0;0;5,55;0.4491;0;0
23/8/10;235;31,7;16,78;89,8;14,76;2,37;26,88;0;0;6,52;0.4486;0;0
24/8/10;236;29,36;15,17;74,7;23,95;1,93;26,67;0;0;5,75;0.4477;0;0
25/8/10;237;33,29;13,7;89,9;20,12;1,06;26,29;0;0;5,25;0.4465;0;0
26/8/10;238;36,11;16,38;84,8;13,81;1,27;25,76;0;0;5,77;0.4451;0;0
27/8/10;239;34,9;16,85;72,5;12,41;2,34;25,8;0;0;6,98;0.4433;0;0
28/8/10;240;33,03;16,18;79,5;21,26;1,78;25,58;0;0;5,92;0.4412;0;0
29/8/10;241;30,48;18,78;86,7;31,52;2,03;22,48;0;0;5,32;0.439;0;0
30/8/10;242;32,49;16,31;93,2;11,74;2;25,21;0;0;6,13;0.4364;0;1,7
31/8/10;243;28,75;18,25;87,2;34,81;2,78;21,59;0;0;5,37;0.4337;2,6;7,8
1/9/10;244;27,55;16,24;89,1;37,16;2,64;20,95;4,8;1,7;4,93;0.4308;10;0
2/9/10;245;24,2;14,24;94,4;50,04;1,46;18,68;11,8;6,92;3,5;0.4277;0;0
3/9/10;246;26,54;13,97;91,7;41,05;0,87;25,2;0;0;4,23;0.4244;0;0
4/9/10;247;29,55;14,04;92,6;29,72;0,68;22,96;0;0;4,05;0.421;1,4;0,7
5/9/10;248;30,96;14,84;87;23,14;0,66;23,95;0;0;4,23;0.4175;0;0,4
6/9/10;249;30,56;13,77;85,9;24,82;1,5;23,2;0;0;4,87;0.4139;0;0
7/9/10;250;23,4;14,1;73,4;32,2;3,78;21,38;0;0;5,17;0.4103;0;0
8/9/10;251;22,65;11,62;80,3;30,12;2,64;21,9;0;0;4,52;0.4065;0;0
9/9/10;252;25,4;9,68;70,7;25,89;1,83;24,09;0;0;4,62;0.4027;0;0
10/9/10;253;27,14;12,29;79,4;23,95;1,5;24,05;0;0;4,57;0.3989;0;0
11/9/10;254;27,95;12,02;85,7;23,54;1,53;23,4;0;0;4,56;0.3951;0;0
12/9/10;255;29,62;13,16;91,8;26,56;2,03;22,55;0;0;4,99;0.3913;0;0
13/9/10;256;29,95;12,69;84,7;24,68;1,38;22,66;0;0;4,52;0.3875;0;0
14/9/10;257;31,02;12,83;91,3;15,76;1,6;23,15;0;0;4,96;0.3837;0;0
15/9/10;258;31,22;12,83;93;20,66;1;21,03;0;0;4,08;0.3798;0;4,9
16/9/10;259;24,22;14,86;90,8;46,76;1,6;7,14;0,2;0;2,37;0.3759;4,4;16,5
17/9/10;260;24,6;13,16;93,9;39,85;1,22;11,85;0,6;0;2,7;0.3718;0;0,6
18/9/10;261;23,73;13,16;94,6;35,69;2,01;17,86;0,2;0;3,64;0.3676;0;14,1
19/9/10;262;26,34;12,42;96,1;29,58;1,26;18,54;0;0;3,55;0.3632;18,1;1,6
20/9/10;263;18,38;13,5;94,8;76;1,49;4,57;9,6;5,33;1,29;0.3585;2,8;0
21/9/10;264;24,6;10,88;94,7;43,47;1,29;18,58;0,2;0;3,23;0.3537;0;1,8
22/9/10;265;25,07;12,36;95,1;37,1;1,66;16,23;0;0;3,35;0.3488;6;0
23/9/10;266;17,98;14,5;96,3;78,4;1,33;4,53;3,2;0,34;1,2;0.3437;0;0
24/9/10;267;22,52;12,09;94,4;41,59;3,01;17,5;0,2;0;3,67;0.3384;0,8;0
25/9/10;268;21,11;9;90,9;26,36;2,06;18,62;0;0;3,51;0.333;1,3;0
26/9/10;269;20,11;5,39;88,5;24,49;1,87;19,58;0;0;3,37;0.3275;0;0
27/9/10;270;22,52;6,13;91,8;30,32;1,36;19,09;0;0;3,15;0.3219;0;3,1
28/9/10;271;23,66;9,48;94,3;24,28;1,4;18,68;0;0;3,31;0.3162;6,2;0
29/9/10;272;25,34;8,88;96,5;17,24;1,63;19,3;0,2;0;3,74;0.3104;0,3;0
30/9/10;273;25,81;7,41;87,4;23,81;1,16;19,72;0;0;3,32;0.3046;0;2,9
1/10/10;274;25,67;8,8;96,4;25,89;1,01;19,19;0;0;3,11;0.2988;0;0
2/10/10;275;27,35;7,73;96,5;17,11;1,17;18,74;0,2;0;3,39;0.2929;0;0
3/10/10;276;21,85;6,8;80,3;34,21;3,24;17,41;0;0;3,82;0.287;0;0
4/10/10;277;18,25;8,15;92,5;47,04;3,06;11;1,6;0;2,59;0.2811;0;0,2
5/10/10;278;21,78;4,52;94,1;28,78;0,83;18,73;0;0;2,54;0.2752;0;0,4
6/10/10;279;25,34;8,75;90,5;31,06;1,66;18,48;0;0;3,39;0.2694;0;0
7/10/10;280;22,59;13,77;93,8;54,67;2,25;11,57;0;0;2,53;0.2635;0;12,6
8/10/10;281;25,34;14,64;93,9;33,2;1,87;14,57;0;0;3,23;0.2578;4,5;4,9
9/10/10;282;23,13;11,69;94,5;45,48;2,73;8,43;6,8;3,27;2,75;0.2521;0;3,6
10/10/10;283;16,17;8,67;94,2;55,7;2,66;9,28;0,6;0;1,97;0.2465;0;0
11/10/10;284;18,11;6,74;95,6;48,04;1,44;12,04;0,2;0;2;0.241;0;0
