Fecha;J;Tmax;Tmin;Rhmax;Rhmin;Uz;Rs;lluvia;Peff;ETo;fc;lluvia_esperada_0_24h;lluvia_esperada_24_48h
9/4/12;100;21,72;2,58;93;22,61;1,7;24,05;0;0;4,11;0.0386;1,4;0
10/4/12;101;18,18;5,73;85,3;31,2;5,97;23,88;0;0;4,86;0.04;0;0
11/4/12;102;15,29;6,6;83,1;37,91;4,64;24,63;0;0;4,07;0.0415;0;0
12/4/12;103;12,56;4,92;90,5;57,46;2,59;13,55;0;0;2,25;0.043;0;0
13/4/12;104;13,23;3,98;95,3;35,91;5,03;21,79;0;0;3,51;0.0446;0;0
14/4/12;105;11,49;3,59;92,8;59,67;5,97;12,05;0;0;2,23;0.0463;0,3;0
15/4/12;106;11,75;1,38;95,3;40,81;4,91;21,12;0;0;3,1;0.0481;0;0
16/4/12;107;13,15;1,18;78,3;25,17;4,98;25,35;0;0;4,18;0.0499;0;0
17/4/12;108;17,24;-2,17;76,7;23,16;4,49;24,92;0,2;0;4,75;0.0518;0;0
18/4/12;109;13,63;7,4;84,5;37,32;7,02;18,66;0;0;3,87;0.0538;0;0
19/4/12;110;14,71;7;91,2;48,93;7,27;15,92;0;0;3,32;0.0558;0;0
20/4/12;111;13,5;4,52;89,9;63,43;5,6;11,65;0;0;2,33;0.0578;0;0
21/4/12;112;17,64;8,34;95,7;46,97;4,46;20,61;0;0;3,72;0.0599;0,7;0
22/4/12;113;19,25;6,67;96,8;22,01;3,66;23,09;0;0;4,7;0.062;0;0
23/4/12;114;18,65;3,32;84,4;34,22;5,34;25,75;0;0;4,88;0.0642;0;0
24/4/12;115;15,83;3,99;74,8;27,31;4,36;25,46;0;0;4,6;0.0664;0;0
25/4/12;116;21,39;0,77;87,8;24,49;3,12;25,77;0;0;5,02;0.0686;0;0
26/4/12;117;25,27;7,87;75,5;14,89;2,93;28,39;0;0;6,25;0.0708;0;0
27/4/12;118;24,13;10,34;88,9;26,43;2,13;23,93;0;0;4,87;0.0731;0;0
28/4/12;119;13,97;5,32;96,5;73,6;3,43;6,95;0;0;1,56;0.0754;1,1;0
29/4/12;120;13,29;4,72;93,9;52,35;2,99;14,96;0;0;2,55;0.0778;0;0
30/4/12;121;13,22;2,91;95,4;51,21;3,85;18,56;0;0;2,86;0.0802;0;0
1/5/12;122;15,9;0,17;98,3;31,21;1,52;20,74;0;0;3,25;0.0828;1,5;0
2/5/12;123;19,05;5,8;98,9;28,65;1,74;25,17;0;0;4,09;0.0854;0;0
3/5/12;124;20,38;4,59;89,1;31,33;2,6;25,08;0;0;4,55;0.0883;0;0
4/5/12;125;15,91;8,28;95,5;52,35;3,99;16,58;0;0;3,07;0.0913;0;0
5/5/12;126;11,75;8,41;97,4;78,8;2,36;8,67;0;0;1,49;0.0944;0;0
6/5/12;127;17,04;6,8;98;50,06;3,7;22,54;0;0;3,62;0.0978;0;0
7/5/12;128;20,25;4,38;96,5;36,1;2,08;26,21;0;0;4,34;0.1012;0;0
8/5/12;129;23,66;9,39;91;45,91;2,47;24,82;0;0;4,65;0.1049;1;0
9/5/12;130;26,74;10,15;96,9;29,98;1,15;27,95;0;0;5,03;0.1086;0,9;0
10/5/12;131;29,63;10,69;89,8;23,34;2,82;30,1;0;0;6,85;0.1125;0;3,3
11/5/12;132;30,69;10,49;72,4;22,34;1,67;29,52;0;0;6,2;0.1164;0;0
