Fecha;J;Tmax;Tmin;Rhmax;Rhmin;Uz;Rs;lluvia;Peff;ETo;fc;lluvia_esperada_0_24h;lluvia_esperada_24_48h
3/6/11;154;19,12;8,88;93,9;39,39;2;23,71;0;0;4,11;0.2105;0;14,6
4/6/11;155;21,46;6,2;96,9;34,82;1,46;25,8;0;0;4,4;0.2139;11,9;6,1
5/6/11;156;25,4;8,48;95,6;29,78;1,65;22,84;6,63;3,16;4,68;0.2173;0;0
6/6/11;157;20,73;10,55;97,9;49,78;1,42;14,54;1,21;0;2,94;0.2207;0;3,8
7/6/11;158;19,79;10,29;98,5;55,23;2,48;18,85;1,41;0;3,45;0.224;0,5;0
8/6/11;159;20,93;11,49;98,1;42,07;2,46;17,43;1,41;0;3,74;0.2273;0;0
9/6/11;160;25,2;7,81;97,4;30,93;1,58;24,07;0;0;4,75;0.2306;0;0
10/6/11;161;24,27;10,02;90,9;31,67;2,28;24,18;0;0;5,05;0.2339;0;0
11/6/11;162;26,54;11,55;94,7;28,51;1,74;24,92;0;0;5,18;0.2371;0;0
12/6/11;163;30,1;11,09;97,3;23,95;1,23;30,37;0;0;5,94;0.2403;0;0
13/6/11;164;30,43;13,1;82;16,3;2,22;29,88;0;0;6,93;0.2436;0;0
14/6/11;165;30,7;14,51;97,2;15,29;1,58;29,79;0;0;6,38;0.2468;0;0
15/6/11;166;31,78;12,43;92,7;16,9;1,32;31,49;0;0;6,44;0.25;0;0,1
16/6/11;167;32,11;12,69;95,6;18,31;1,8;29,54;0;0;6,64;0.2532;0;0
17/6/11;168;32,25;12,43;93,2;14,62;1,99;31,29;0;0;7,1;0.2564;0;0
18/6/11;169;29,63;15,85;74,7;14,49;2,71;31,21;0;0;7,51;0.2597;0;0
19/6/11;170;31,31;14,51;88,1;22;2,09;31,22;0;0;6,99;0.2629;0;0
20/6/11;171;33,11;14,17;84,4;21,73;1,52;30,2;0;0;6,64;0.2662;0;0
21/6/11;172;34,32;15,38;83,6;22,47;1,39;24,18;0;0;5,91;0.2694;0;0
22/6/11;173;33,39;14,04;71,7;16,23;2,12;31,25;0;0;7,48;0.2727;1,4;0
23/6/11;174;32,58;13,23;94,9;15,9;2,06;30,48;0;0;7,12;0.276;0;0
24/6/11;175;28,76;16,31;92,7;42,66;2,74;26,74;0;0;5,93;0.2794;0;0
25/6/11;176;33,05;15,92;96,9;24,08;2,27;31,05;0;0;7,29;0.2827;0;0
26/6/11;177;34,99;15,78;77,6;21;1,97;29,85;0;0;7,36;0.2861;0;0
27/6/11;178;34,72;15,78;67,57;16,97;1,97;31,02;0;0;7,57;0.2896;1,5;0
28/6/11;179;36,93;16,05;69,81;13,88;1,4;30,62;0;0;7,14;0.293;0;0
29/6/11;180;34,39;16,05;73,5;19,18;2,19;28,7;0;0;7,43;0.2966;0;0
30/6/11;181;31,11;16,52;93,9;41,46;2,8;27,56;0;0;6,41;0.3002;1,1;0
1/7/11;182;34,12;16,12;94,6;16,03;1,73;27,93;0;0;6,74;0.3039;0;0,1
2/7/11;183;34,32;16,91;55,3;16,17;2,17;28,47;0,2;0;7,47;0.3076;0;0
3/7/11;184;29,36;17,32;62,96;23,42;1,58;17,07;0;0;4,84;0.3115;0;0
4/7/11;185;29,9;13,43;75,2;24,22;2,23;28,06;0;0;6,53;0.3155;0,1;0
5/7/11;186;32,72;13,7;89,6;19,65;1,56;31,01;0;0;6,7;0.3195;0;0
6/7/11;187;33,72;16,25;46,51;15,23;2,72;31,46;0;0;8,39;0.3236;0;0
7/7/11;188;31,11;11,02;51,22;12,95;2,81;32,02;0;0;7,91;0.3278;0;0
8/7/11;189;30,43;10,22;88,3;14,29;1,64;31,82;0;0;6,55;0.332;0;0
9/7/11;190;32,58;13,1;98,3;19,65;1,3;30,72;0;0;6,36;0.3362;0;0
10/7/11;191;34,18;15,58;98,3;19,38;1,55;30,58;0;0;6,81;0.3405;0;1,5
11/7/11;192;33,32;18,05;94,5;32,33;2,38;28,76;0;0;6,94;0.3447;0;0
12/7/11;193;33,79;15,97;82,1;13,21;2,68;24,89;0;0;7,37;0.349;0;0
13/7/11;194;27,08;11,55;77,7;26,56;2,63;31,64;0;0;6,61;0.3532;0;0
14/7/11;195;28,09;12,63;87,8;18,45;1,67;31,21;0;0;6,21;0.3574;0;0
15/7/11;196;30,1;15,64;95,8;22,54;1,7;28,95;0;0;6,19;0.3615;0,3;0,3
16/7/11;197;33,38;14,37;97,2;17,44;1,79;30,45;0;0;6,88;0.3656;1,1;0
17/7/11;198;30,9;17,31;81,5;29,92;2,8;29,73;0;0;7,1;0.3696;0;0
18/7/11;199;29,9;16,85;90,2;15,63;2,64;28,59;0;0;6,98;0.3735;0;0
19/7/11;200;27,55;15,51;67,86;18,38;3,04;25,92;0;0;6,77;0.3773;0;0
20/7/11;201;30,16;12,36;83,8;20,46;1,55;30,69;0;0;6,25;0.3809;0,4;0
21/7/11;202;33,44;13,63;91,5;22,54;2,08;29,9;0;0;7,01;0.3844;0;0,3
22/7/11;203;26,54;15,38;89,1;47,09;3,32;25,94;0;0;5,55;0.3878;0;0
23/7/11;204;30,97;16,78;93,6;23,88;2,44;25,71;0;0;6,41;0.391;0;0
24/7/11;205;28,96;15,51;90,3;19,79;2,43;28,15;0;0;6,48;0.3941;0;1,3
25/7/11;206;30,23;11,56;67,34;25,42;1,89;29,43;0;0;6,34;0.397;0;1,4
26/7/11;207;33,37;14,23;74,6;22,74;1,77;28,09;0;0;6,53;0.3998;0;0,5
27/7/11;208;27,21;17,72;83,6;47,56;2,96;26,97;0;0;5,78;0.4026;0;0
28/7/11;209;30,09;16,8;85,6;42,84;2,59;21,66;0;0;5,44;0.4052;0;0
29/7/11;210;34,11;16,25;92,6;20,39;2,1;24,99;0;0;6,58;0.4079;0;0
30/7/11;211;33,44;15,44;97,2;14,69;1,97;28,06;0;0;6,78;0.4105;0;0
31/7/11;212;33,1;16,85;97,5;22,13;2;28,24;0;0;6,64;0.4132;0;0
1/8/11;213;31,9;16,78;95,8;26,09;3,05;22,98;0;0;6,55;0.4158;0,5;0
2/8/11;214;29,56;14,84;97,4;29,92;1,67;28,22;0;0;5,77;0.4184;0;0
3/8/11;215;31,36;16,91;76,2;21,13;1,66;29,17;0;0;6,35;0.421;0;0,8
4/8/11;216;33,7;16,59;83,2;20,92;1,37;28,57;0;0;6,22;0.4236;0;0
5/8/11;217;33,23;15,51;89,9;20,59;1,57;22,99;0;0;5,62;0.4261;0;0
6/8/11;218;31,7;16,52;57,52;23,95;2,5;27,95;0;0;6,99;0.4285;0,6;0
7/8/11;219;33,11;16,25;67,24;18,18;2,05;28,68;0;0;6,88;0.4309;0;1,4
8/8/11;220;33,36;12,96;71;20,66;2,14;28,7;0;0;6,89;0.4331;0;0
9/8/11;221;30,76;18,25;84,8;38,56;2,54;22,82;0;0;5,75;0.4353;0;0
10/8/11;222;29,69;17,31;85;38,97;2,82;23,74;0;0;5,81;0.4374;0,9;0
11/8/11;223;33,5;14,91;91;24,14;2,07;27,3;0;0;6,53;0.4393;0;0
12/8/11;224;35,37;16,18;74,7;18,98;2,17;22,72;0;0;6,68;0.4411;0,5;0
13/8/11;225;31,48;15,44;78,2;25,89;1,4;24,34;0;0;5,37;0.4428;0;0
14/8/11;226;33,29;14,44;80,5;17,3;1,47;25,9;0;0;5,84;0.4443;0;0
15/8/11;227;35,1;13,43;80,4;13,81;1,67;27,6;0;0;6,45;0.4456;0;0
16/8/11;228;35,57;18,85;95,2;18,64;1,86;26,82;0;0;6,65;0.4468;0,3;0
17/8/11;229;36,58;15,65;88,1;17,3;1,51;24,99;0;0;6,12;0.4477;0;0
18/8/11;230;30,37;18,31;93,6;40,65;2,89;21,36;0;0;5,43;0.4485;0;0
19/8/11;231;34,97;16,37;94,8;28,7;2,39;25,29;0;0;6,57;0.4491;0;0,9
20/8/11;232;36,38;14,04;70,7;16,7;2,09;26,32;0;0;6,95;0.4494;0;0
21/8/11;233;36,04;15,37;61,01;18,24;2,69;26,41;0;0;7,69;0.4494;0,7;0
22/8/11;234;31,68;15,58;66,45;25,75;1,19;25,15;0;0;5,21;0.4491;0;0
23/8/11;235;32,69;14,04;67,84;20,85;1,1;26,28;0;0;5,29;0.4486;0;0
24/8/11;236;31,95;14,64;62,7;19,25;1,6;26,12;0;0;5,79;0.4477;0;0
25/8/11;237;31,95;12,49;80,9;20,52;1,61;26,2;0;0;5,67;0.4465;0;0
26/8/11;238;28,56;14,24;62,63;23,49;3,01;25,37;0;0;6,44;0.4451;0;0
27/8/11;239;28,95;9,14;91,6;26,22;2,43;26,04;0;0;5,69;0.4433;0;0
28/8/11;240;30,48;16,23;92,6;35,81;2,13;23,74;0;0;5,34;0.4412;0;0
29/8/11;241;32,02;13,97;91,1;19,58;1,53;22,36;0;0;5,15;0.439;0;1
30/8/11;242;30,88;13,43;92,8;20,18;1,4;25,02;0;0;5,13;0.4364;0;0
31/8/11;243;30,14;13,43;43,56;16,9;1,4;22,92;0;0;5,03;0.4337;0;2,8
1/9/11;244;30,48;11,02;73;21,6;1,2;24,22;0;0;4,78;0.4308;0;0
2/9/11;245;19,25;14,77;87,6;60,39;1,56;8,06;0,2;0;2,06;0.4277;0;0
3/9/11;246;22,92;12,96;86,2;43,87;3,03;16,63;0;0;3,93;0.4244;0;0
4/9/11;247;26,14;13,23;84;32,67;2,44;24,43;0;0;5,05;0.421;0;0
5/9/11;248;28,48;9,74;93,1;25,89;1,35;24,55;0;0;4,59;0.4175;0;0
6/9/11;249;30,01;15,76;95,6;27,23;1,44;22,3;0;0;4,66;0.4139;0;0
7/9/11;250;32,09;13,1;94,7;18,71;1,01;24,11;0;0;4,62;0.4103;1,2;0
8/9/11;251;33,09;13,77;72,5;15,83;1,12;23,97;0;0;4,82;0.4065;0;1,2
9/9/11;252;33,56;13,3;74,2;14,42;1,35;23,68;0;0;5,12;0.4027;0;0
10/9/11;253;32,76;10,88;72;15,83;0,98;23,57;0;0;4,49;0.3989;1,3;0
11/9/11;254;29,74;12,83;60,21;24,08;2,17;21,8;0;0;5,32;0.3951;0;0
12/9/11;255;31,28;13,83;64,42;20,92;1,62;23,41;0;0;5,11;0.3913;0;0
13/9/11;256;31,62;13,5;70,3;21,66;1,3;23,07;0;0;4,7;0.3875;0;0
14/9/11;257;29,67;15,71;88,7;25,75;2,02;22,82;0;0;5,06;0.3837;0;0
15/9/11;258;29,87;12,09;92;26,49;1,46;22,37;0;0;4,47;0.3798;0;0
16/9/11;259;30,54;14,04;88,7;28,97;1,1;20,58;0;0;4,05;0.3759;0;0
17/9/11;260;30,34;13,16;92,8;25,75;1,35;21,68;0;0;4,34;0.3718;0;0
18/9/11;261;26,88;11,02;71;23,48;2,54;17,9;0;0;4,75;0.3676;0;0
19/9/11;262;25,74;3,65;82,4;17,91;1,09;23,08;0;0;3,72;0.3632;0;0
20/9/11;263;27,86;11,02;87,1;20,85;1,46;22,33;0;0;4,25;0.3585;0;0
21/9/11;264;28,8;10,14;94,6;23,34;1,5;21,55;0;0;4,21;0.3537;0;0
22/9/11;265;29,2;11,42;97,3;26,96;1,4;20,17;0;0;3,99;0.3488;0;5,7
23/9/11;266;26,87;13,23;96,9;33,81;1,68;17,22;0,6;0;3,64;0.3437;2,6;0
24/9/11;267;25,34;12,09;98,4;33,88;1,84;18,91;0,2;0;3,69;0.3384;0;0
25/9/11;268;26,52;12,22;99,9;26,35;1,38;18,91;0;0;3,59;0.333;0;1,4
26/9/11;269;27,19;11,82;98,5;23,61;1,36;20,36;0;0;3,75;0.3275;0,7;0
27/9/11;270;27,12;8,53;95,9;25,08;1,5;20,49;0;0;3,81;0.3219;0,4;0
28/9/11;271;25,74;10,21;88,1;29,18;1,74;18,5;0;0;3,69;0.3162;0;0
29/9/11;272;24,06;10,95;95,8;46,49;2,15;18,14;0;0;3,34;0.3104;0;0
30/9/11;273;24,6;12,69;97,1;34,08;2,05;18,27;0;0;3,6;0.3046;0;0
1/10/11;274;23,26;10,48;97,3;47,16;2,24;16,23;0;0;3,1;0.2988;0;0
2/10/11;275;24,2;9,74;95,5;41,46;1,21;17,37;0,2;0;2,88;0.2929;0;0
3/10/11;276;27,93;9,81;95,5;20,45;0,91;18,75;0;0;3,14;0.287;1,4;0
4/10/11;277;27,73;9,2;67,66;16,84;1,35;19,69;0;0;3,7;0.2811;0;0
5/10/11;278;27,93;7,14;67,42;19,98;0,84;19,3;0;0;3,03;0.2752;0;0
6/10/11;279;29;7,07;74,3;17,24;1,21;19,17;0;0;3,51;0.2694;0;0
7/10/11;280;24,53;9,34;71,1;26,3;2,08;13,1;0;0;3,5;0.2635;0;0
8/10/11;281;21,45;5,19;74,1;28,31;1,59;18,63;0;0;3,06;0.2578;0;0
9/10/11;282;24,13;8,94;72,4;25,56;1,29;18,85;0;0;3,12;0.2521;0;0
10/10/11;283;26,93;8,01;76,7;20,72;1,08;18,58;0;0;3,08;0.2465;1,6;0
11/10/11;284;30,28;7,88;71,2;17,44;1,05;18,4;0;0;3,27;0.241;0;0
