Fecha;J;Tmax;Tmin;Rhmax;Rhmin;Uz;Rs;lluvia;Peff;ETo;fc;lluvia_esperada_0_24h;lluvia_esperada_24_48h
9/4/18;99;9,68;3,06;100;57,47;4,54;14,3;2,16;0;2,02;0,0386;10,2;0
10/4/18;100;7,61;2,85;100;81,5;4,1;4,46;16,46;10,01;0,89;0,04;0;0
11/4/18;101;7,48;2,18;100;62,99;7,81;6,06;0,78;0;1,47;0,0415;3,4;0
12/4/18;102;10,55;3,79;100;62,23;4,14;11,68;1,96;0;1,85;0,043;0;0
13/4/18;103;13,02;3,06;100;42,35;1,81;22,09;0;0;2,87;0,0446;0;0
14/4/18;104;17,64;0,7;100;34,42;2,46;26,92;0;0;3,92;0,0463;0;0
15/4/18;105;16,84;2,86;100;49,13;3,38;21,18;0;0;3,31;0,0481;5,4;0
16/4/18;106;14,9;6,13;100;49,94;4,58;18,41;3,33;0,46;3,03;0,0499;0;0
17/4/18;107;20,72;4,2;100;36,77;1,46;26,56;0;0;3,99;0,0518;0;0
18/4/18;108;22,54;7,88;87,3;25,83;3,13;26,88;0;0;5,27;0,0538;0;0
19/4/18;109;19,86;6;100;39,66;4,06;26,1;0;0;4,48;0,0558;0;0
20/4/18;110;17,78;8,41;100;50,54;5,08;21,12;0;0;3,62;0,0578;0;2,4
21/4/18;111;18,98;6,2;100;50,47;4,05;18,27;0;0;3,45;0,0599;0;0
22/4/18;112;21,6;9,69;100;39,52;4,13;19,84;0,59;0;4,34;0,062;0;1,5
23/4/18;113;22,07;10,15;82,6;26,44;3,16;17,21;0;0;4,58;0,0642;0;0
24/4/18;114;21,47;9,68;75,8;34,22;4,1;17,86;0;0;4,76;0,0664;0;0
25/4/18;115;22,47;7,14;85,3;28,79;2,98;23,36;0;0;4,91;0,0686;0;0
26/4/18;116;23,07;7,94;80,2;30,06;2,11;25,77;0;0;4,85;0,0708;0;0
27/4/18;117;24,54;8,15;100;27,11;3,18;23,31;0;0;5,22;0,0731;0;0
28/4/18;118;21,53;4,33;87,3;28,05;3,02;26,47;0;0;5,02;0,0754;0;0
29/4/18;119;13,16;5,66;87;38,46;6,12;20,36;0,2;0;3,7;0,0778;0;0
30/4/18;120;13,23;0,71;98,9;37,25;3,28;16,92;0;0;2,96;0,0802;0;0
1/5/18;121;14,97;-0,3;96,6;29,19;2,24;21,34;0;0;3,4;0,0828;0;0
2/5/18;122;17,38;0,64;95,4;27,25;3,91;25,72;0;0;4,51;0,0854;0;0
3/5/18;123;19,72;3,66;81,5;25,7;3,62;26,18;0;0;5,07;0,0883;0;0
4/5/18;124;19,45;5,07;70,4;27,51;2,48;24,47;0;0;4,59;0,0913;0;3,2
5/5/18;125;22,87;9,28;94,7;32,75;1,89;19,46;0,98;0;4,03;0,0944;0;0
6/5/18;126;21,67;8,15;96,7;35,56;2,77;24,05;0,2;0;4,58;0,0978;0,2;10,7
7/5/18;127;23,8;6,74;100;26,77;1,74;27,82;0;0;4,95;0,1012;2,3;0
8/5/18;128;22,2;10,36;100;41,2;1,27;14,75;4,31;1,29;3,05;0,1049;0;0
9/5/18;129;25,08;8,35;100;30,53;3,26;27,01;0,2;0;5,63;0,1086;0;0
10/5/18;130;23,01;10,16;100;40,46;2,29;20,69;0;0;4,16;0,1125;0,1;0
11/5/18;131;25,08;7,47;100;30,06;1,53;22;0;0;4,36;0,1164;0;0
12/5/18;132;21,53;8,68;89,9;25,7;4,23;26,62;0;0;5,63;0,1205;0;0
13/5/18;133;17,65;3,12;76,6;17,45;3,69;30,09;0;0;5,35;0,1246;0;0
14/5/18;134;19,92;3,39;76,4;26,57;3,15;25,22;0;0;4,95;0,1288;0;0
15/5/18;135;21,53;4,19;69,59;27,44;1,74;29,93;0;0;5,01;0,1331;0;0
16/5/18;136;23,14;8,14;75,7;24,69;2,9;29,66;0;0;5,87;0,1374;0;0
17/5/18;137;23,54;5,47;75,5;25,56;2,26;26,98;0;0;5,31;0,1417;0;5,7
18/5/18;138;23,34;8,15;82,3;28,38;1,83;22,17;0;0;4,54;0,1461;4,5;0
19/5/18;139;23,27;7,34;94,5;27,18;2,21;26,69;2,94;0,12;5,1;0,1505;4,1;0
20/5/18;140;22,8;11,36;93,4;28,31;2,3;26,04;2,74;0;5,07;0,1548;0;3,2
21/5/18;141;23,27;7,61;100;31,26;1,39;25,48;0;0;4,48;0,1592;0;0
22/5/18;142;25,01;7;100;32,27;1,72;23,6;0,2;0;4,62;0,1635;1,1;1
23/5/18;143;26,69;10,56;92,9;21,67;2,23;24,68;0;0;5,56;0,1679;0;1
24/5/18;144;24,34;10,69;83;38,52;3,5;20,96;0;0;5,1;0,1721;9,1;5,5
25/5/18;145;21,99;9,15;100;45,49;1,9;15,2;4,31;1,29;3,31;0,1763;0,2;73,7
26/5/18;146;24,54;13,16;100;41,67;2,07;22,07;0,78;0;4,46;0,1805;41,1;0,8
27/5/18;147;24,07;10,29;100;43,27;2,24;18,73;54,29;32,07;4,03;0,1845;1,7;0,5
28/5/18;148;19,65;11,16;100;62,54;2,33;20,69;6,86;3,32;3,46;0,1885;11,7;0
29/5/18;149;19,25;10,62;100;61,53;1,18;12,77;3,14;0,29;2,44;0,1924;1,5;0
30/5/18;150;18,78;9,55;100;48,25;2,2;21,23;0;0;3,68;0,1961;0;0
31/5/18;151;22,6;8,88;100;38,51;1,32;25,69;0;0;4,45;0,1998;0;27,3
1/6/18;152;25,08;11,43;100;33,68;2,52;25,92;0;0;5,29;0,2034;22,4;4,1
2/6/18;153;21,13;10,89;100;56,1;2,84;15,6;31,56;19,37;3,25;0,207;0;0,8
3/6/18;154;21,94;11,56;100;46,1;2,72;26,78;1,57;0;4,74;0,2105;0,9;0
4/6/18;155;20,46;10,42;100;48,25;2,74;26,03;0;0;4,43;0,2139;0;6
5/6/18;156;18,92;10,89;96,4;40,87;2,44;22,93;0;0;4,11;0,2173;4,8;1,3
6/6/18;157;17,84;9,22;100;52,14;1,75;16,52;2,94;0,12;2,98;0,2207;0;0
7/6/18;158;22,87;8,08;100;35,56;2,04;27,34;0;0;4,93;0,224;0;7,8
8/6/18;159;24,07;12,03;100;36,83;1,49;21,77;0,98;0;4,29;0,2273;0;0
9/6/18;160;21,73;13,1;100;57,04;1,77;16,86;0,39;0;3,27;0,2306;0,8;0,3
10/6/18;161;21,6;11,56;98,1;37,04;2,35;21,5;0;0;4,31;0,2339;1,1;0
11/6/18;162;21,33;10,16;100;38,99;2,72;26,19;0;0;4,76;0,2371;0;0
12/6/18;163;24,27;9,02;100;33,81;2,84;30,41;0;0;5,74;0,2403;0;0
13/6/18;164;24,81;10,35;91,8;25,83;2,93;30,98;0;0;6,22;0,2436;0;0
14/6/18;165;25,95;9,35;90,1;24,62;1,44;30,78;0;0;5,65;0,2468;0;1,6
15/6/18;166;29,76;10,83;83,3;19,86;1,72;31,15;0;0;6,45;0,25;1,4;0
16/6/18;167;30,97;14,78;67,13;25,16;1,95;29,32;0;0;6,7;0,2532;0;0,9
17/6/18;168;31,51;15,92;83,2;21,4;1,66;31,2;0;0;6,75;0,2564;0;0
18/6/18;169;30,9;15,11;71,5;23,21;1,89;30,79;0;0;6,83;0,2597;0;0
