Fecha;J;Tmax;Tmin;Rhmax;Rhmin;Uz;Rs;lluvia;Peff;ETo;fc;lluvia_esperada_0_24h;lluvia_esperada_24_48h
29/5/21;149;28,9;9,29;96,5;26,7;0,91;30,41;0;0;5,5;0,1961;0;0
30/5/21;150;29,31;14,31;75,6;30,93;2,27;26,79;0;0;6,19;0,1998;0;23,6
31/5/21;151;26,9;13,11;79,4;34,29;1,94;20,15;0;0;4,81;0,2034;3,5;0
1/6/21;152;24,82;12,71;97,8;46,23;1,72;20,46;7,6;3,89;4,13;0,207;2,2;0
2/6/21;153;25,75;14,18;100;39,79;2,46;25,94;0,2;0;5,24;0,2105;2,8;0
3/6/21;154;25,49;13,64;92,8;47,04;3,27;27,32;1;0;5,47;0,2139;0;37,7
4/6/21;155;26,62;13,18;100;36,97;1,77;23,6;0;0;4,87;0,2173;25,5;0,3
5/6/21;156;19,73;13,51;100;67,11;2,37;8,52;32;19,58;2,11;0,2207;0;0
6/6/21;157;25,96;12,04;100;27,91;1,19;28,12;0;0;5,17;0,224;0,2;0
7/6/21;158;29,71;12,51;99,3;24,02;0,86;28,09;0;0;5,33;0,2273;0;0
8/6/21;159;32,11;14,38;99;19,19;1,23;31,49;0,2;0;6,39;0,2306;0;0
9/6/21;160;33,26;13,05;100;16,5;1,34;31,18;0;0;6,57;0,2339;0;8,9
10/6/21;161;32,59;14,98;96,6;20,26;1,9;29,23;0;0;6,77;0,2371;0,4;1,5
11/6/21;162;30,25;14,78;77,4;25,9;2,83;30,18;1,4;0;7,23;0,2403;0;0
12/6/21;163;27,57;13,05;97,8;35,7;2,59;29,74;0,6;0;6,12;0,2436;0;0
13/6/21;164;29,71;14,25;83,5;28,11;2,27;28,48;0;0;6,46;0,2468;0;0
14/6/21;165;33,39;12,91;81;23,82;0,94;28,32;0;0;5,81;0,25;0;2,2
15/6/21;166;31,05;15,99;62,17;27,64;2,35;25,58;0;0;6,61;0,2532;4,1;12,4
16/6/21;167;28,11;13,98;98,4;33,88;1,73;13,27;6,6;3,12;3,86;0,2564;15,8;0
17/6/21;168;22,07;13,85;100;51,8;1,64;23,85;22,2;13,76;4,24;0,2597;0,5;13,9
18/6/21;169;24,08;11,7;100;55,7;1,64;18,71;0;0;3,68;0,2629;2,1;0
19/6/21;170;23,21;14,98;100;54,35;0,84;14,28;1;0;2,91;0,2662;1,6;0
20/6/21;171;23,68;12,31;97,8;43,95;1,88;23,66;0;0;4,5;0,2694;0;0
21/6/21;172;23,35;12,37;97,7;31,87;2,01;27,24;0;0;5,14;0,2727;0;10,1
22/6/21;173;26,16;9,69;91,3;28,92;1,02;26,46;1,4;0;4,87;0,276;3,1;0
23/6/21;174;25,42;12,04;98,3;28,52;1,58;28,98;0,8;0;5,43;0,2794;0;0
24/6/21;175;28,5;14,31;80,9;29,52;2,03;29,25;0;0;6,24;0,2827;0;0
25/6/21;176;30,51;12,24;82,8;26,1;1,5;31,35;0;0;6,36;0,2861;0;0
26/6/21;177;32,46;14,72;90,6;26,1;1,43;26,58;0;0;5,95;0,2896;0;0
27/6/21;178;31,99;12,78;89,8;17,51;1,35;30,6;0;0;6,38;0,293;0;0
28/6/21;179;28,97;13,32;57,07;14,36;1,53;31,15;0;0;6,41;0,2966;1,4;0
29/6/21;180;31,25;9,42;87,7;13,35;1,37;31,64;0;0;6,4;0,3002;0;0
30/6/21;181;32,92;16,72;93,6;20,59;1,93;29,63;0;0;6,93;0,3039;0;0
1/7/21;182;34,26;15,32;95,3;16,7;1,1;30,35;0;0;6,39;0,3076;0;0
2/7/21;183;35,06;13,65;92,7;14,63;0,89;30,87;0;0;6,25;0,3115;0;0
3/7/21;184;33,06;13,11;83,5;11,94;1,58;29,27;0;0;6,63;0,3155;1,5;0
4/7/21;185;32,46;14,72;70,6;15,16;1,49;29,47;0;0;6,55;0,3195;0;0
5/7/21;186;35,93;13,31;70,5;18,78;1,15;30,55;0;0;6,59;0,3236;0;0
6/7/21;187;31,39;16,05;65,65;19,52;1,97;30,52;0;0;7,01;0,3278;1,1;0
7/7/21;188;28,23;15,24;82,4;16,5;1,36;25,96;0;0;5,52;0,332;0;0
8/7/21;189;31,31;13,85;69,29;17,24;1,62;30,37;0;0;6,61;0,3362;0;0
9/7/21;190;31,98;16,45;87,4;26,3;2,33;27,98;0;0;6,81;0,3405;0;0
10/7/21;191;36,94;13,52;82,5;19,18;1,16;29,18;0;0;6,51;0,3447;0;0,1
11/7/21;192;39,62;19,34;68,13;15,76;1,5;24,61;0;0;6,89;0,349;0;0
12/7/21;193;31,72;16,79;43,49;12,75;2,84;29,87;0;0;7,98;0,3532;0;0
13/7/21;194;27,63;9,49;75,9;17,71;1,4;30,34;0;0;5,83;0,3574;0,1;0
14/7/21;195;29,98;10,9;72,5;15,3;1,38;29,36;0;0;6,01;0,3615;0;0
15/7/21;196;29,9;14,72;73,6;25,29;1,68;27,87;0;0;6,08;0,3656;0;0
16/7/21;197;34,53;14,32;81;18,78;1,16;29,43;0;0;6,29;0,3696;0;0
17/7/21;198;37,28;17,33;83,5;15,76;1,56;29,17;0;0;7,15;0,3735;0;0
18/7/21;199;35,8;15,12;88,6;12,54;1,49;29,05;0;0;6,8;0,3773;0;0
19/7/21;200;35,47;15,45;75,4;16,57;1,37;29,17;0;0;6,62;0,3809;0;1,5
20/7/21;201;36,61;15,78;78;16,1;1,09;27,36;0;0;6,16;0,3844;0;0
21/7/21;202;36,07;17,88;72,8;14,18;1,59;29,63;0;0;7,1;0,3878;0;0
22/7/21;203;36,54;15,52;87,3;13,35;1,24;30,68;0;0;6,74;0,391;0;0
23/7/21;204;35,8;15,32;66,06;16,77;1;21,46;0;0;5,22;0,3941;0;0
24/7/21;205;33,18;14,78;49,21;10,67;1,5;30,61;0;0;6,72;0,397;0,3;2,8
25/7/21;206;31,37;10,29;83,4;16,97;1,31;28,85;0;0;5,91;0,3998;0;0
26/7/21;207;27,35;16,86;88,2;38,1;1,66;22,92;0,41;0;4,92;0,4026;0;0
27/7/21;208;32,51;13,24;96,9;23,88;1,21;28,68;0;0;5,89;0,4052;0,4;0
28/7/21;209;33,32;17,33;85,8;29,92;2,23;28,64;0;0;6,87;0,4079;0;0,3
29/7/21;210;34,79;17,66;95,5;21,67;1,76;29,25;0;0;6,84;0,4105;0;0
30/7/21;211;34,46;14,64;91,2;13,75;1,33;29,71;0;0;6,41;0,4132;0;0
31/7/21;212;28,96;13,63;61,63;19,46;1,98;28,13;0;0;6,27;0,4158;0;1,3
1/8/21;213;27,62;8,95;81,7;24,15;1,11;27,55;0;0;5,09;0,4184;0;1,4
2/8/21;214;29,36;16,59;84,9;31,26;2,39;23,6;0;0;5,78;0,421;0;0,5
3/8/21;215;31,64;15,58;98,4;20,93;1,06;26,38;0;0;5,39;0,4236;0;0
4/8/21;216;32,04;15,38;75;23,81;1,13;27,48;0;0;5,65;0,4261;0;0
5/8/21;217;33,59;14,44;75,2;16,7;0,97;28,59;0;0;5,72;0,4285;0;0
6/8/21;218;35,47;15,11;52,63;14,02;1,63;28,6;0;0;6,76;0,4309;0;0
7/8/21;219;30,3;12,71;47,18;18,38;1,83;28,86;0;0;6,34;0,4331;0;0
8/8/21;220;28,96;12,98;89,1;40,65;2,57;25,38;0;0;5,59;0,4353;0,5;0
9/8/21;221;28,42;18,87;91,6;44,21;2,54;22,34;0;0;5,16;0,4374;0;0
10/8/21;222;31,57;17,33;83,6;30,92;1,64;21,49;0;0;5,21;0,4393;0;0,8
11/8/21;223;38,19;19,07;62,16;18,45;1,52;22,78;0;0;6,29;0,4411;0;0
12/8/21;224;38,46;20,26;58,73;13,55;1,21;26,07;0;0;6,26;0,4428;0;0
13/8/21;225;41,07;19,81;48,05;11,4;1,19;24,93;0;0;6,27;0,4443;0,6;0
14/8/21;226;41,82;20,21;60,81;10,66;1,29;26,15;0;0;6,66;0,4456;0;1,4
15/8/21;227;41,01;19,86;50,68;9,93;1,51;24,56;0;0;6,64;0,4468;0;0
16/8/21;228;38,08;17,19;84;6,78;1,7;26,81;0;0;6,93;0,4477;0;0
17/8/21;229;32,31;19,4;86,3;33,54;2,16;22,14;0;0;5,7;0,4485;3,4;0
18/8/21;230;32,31;19,47;91,7;29,85;1,82;23,42;0,82;0;5,62;0,4491;6,4;0
19/8/21;231;32,44;18,47;96,1;24,89;1,96;23,93;2,87;0,05;5,85;0,4494;0;0
20/8/21;232;33,12;16,86;97,5;23,95;1,24;26,09;0;0;5,5;0,4494;0;0
21/8/21;233;34,66;18,2;98,7;17,91;1,26;25,88;0;0;5,71;0,4491;0;0
22/8/21;234;33,92;18,33;78,7;17,78;1,21;15,92;0;0;4,46;0,4486;0,9;7,9
23/8/21;235;31,57;17,26;78,1;36,63;2,42;24,11;0;0;5,9;0,4477;0;0
24/8/21;236;31,17;16,05;91,5;30,52;1,99;18,72;3,48;0,59;4,95;0,4465;0;0
25/8/21;237;29,16;16,32;90,8;37,43;1,1;22,1;0,2;0;4,39;0,4451;0;0
26/8/21;238;32,37;17,06;100;26,03;0,97;24,47;0;0;4,9;0,4433;0;1
27/8/21;239;33,92;14,84;87,5;16,16;0,95;25,34;0;0;5,07;0,4412;0;0
28/8/21;240;31,98;18,45;51,14;16,97;1,71;25,29;0;0;5,92;0,439;0;0
29/8/21;241;31,04;12,91;93,4;29,92;1,09;22,04;0;0;4,47;0,4364;0;4,5
30/8/21;242;30,9;17,39;100;28,17;1,32;20,24;0;0;4,5;0,4337;0;70,9
31/8/21;243;28,49;17,06;92,4;46,89;2,46;15,98;2,87;0,05;4,14;0,4308;65,7;0
1/9/21;244;25,74;14,6;99,3;55,21;2,15;14,56;91,82;51,03;3,27;0,4277;1,2;0
2/9/21;245;26,74;13,43;100;41,99;0,84;22,81;0;0;3,91;0,4244;0;0
3/9/21;246;27,95;16,45;99,9;33,74;1,13;21,86;0;0;4,18;0,421;1,7;0
4/9/21;247;30,7;16,05;100;29,11;1,38;23,23;0,2;0;4,76;0,4175;0;0
5/9/21;248;30,77;17,53;100;30,52;1,48;24,04;0;0;4,94;0,4139;0;0
6/9/21;249;30,9;17,46;100;26,03;1,45;15,92;0;0;4,06;0,4103;0;3,7
7/9/21;250;32,78;18,2;95,8;20,12;2,55;20,28;0;0;5,91;0,4065;0;0
8/9/21;251;27,28;15,51;100;32,4;1,68;23,71;0,2;0;4,56;0,4027;0;0
9/9/21;252;26,88;14,44;83,2;36,49;1,71;21,17;0;0;4,3;0,3989;0;0
10/9/21;253;27,28;13,37;88,8;31,66;1,26;22,46;0;0;4,16;0,3951;0;1,5
11/9/21;254;29,76;14,3;92;28,51;1,12;20,87;0;0;4,11;0,3913;0;0
12/9/21;255;30,64;14,84;96,3;24,75;0,93;22,61;0;0;4,19;0,3875;1,3;0
13/9/21;256;26,41;17,12;94;38,57;1,3;11,42;0;0;2,9;0,3837;2,9;3,6
14/9/21;257;20,66;15,71;96,4;62,41;1,4;10,34;1,02;0;2,15;0,3798;17;0,5
15/9/21;258;25,74;12,43;100;41,39;0,97;16,29;11,07;6,4;3,03;0,3759;0;0
16/9/21;259;24,6;13,9;100;48,36;0,75;16,16;2,46;0;2,79;0,3718;0;0
17/9/21;260;26,01;12,31;100;35,02;0,72;20,35;0;0;3,3;0,3676;0;0
18/9/21;261;26,74;13,23;100;29,92;1,23;20,02;0;0;3,69;0,3632;0;0
19/9/21;262;25,34;10,29;92,1;26,83;0,93;22,6;0;0;3,57;0,3585;0;5,2
20/9/21;263;25,34;12,11;91,8;33,07;1,55;20,45;0;0;3,77;0,3537;3,2;0
21/9/21;264;20,12;9,89;86;40,26;2,58;20,4;0,41;0;3,62;0,3488;0;0
22/9/21;265;21,4;12,1;92,5;46,44;2,74;20,17;0;0;3,59;0,3437;0;6,8
23/9/21;266;22,47;13,9;91,2;52,41;3,34;18,27;0;0;3,6;0,3384;8,2;0
24/9/21;267;23,01;15,71;100;64,69;2,31;10,31;15,58;9,46;2,29;0,333;0;0
25/9/21;268;23,07;13,44;100;50,86;0,82;14,8;0,2;0;2,49;0,3275;0;0,6
26/9/21;269;24,21;11,3;92,3;36,76;1,07;20,81;0;0;3,26;0,3219;0;0,6
27/9/21;270;26,68;10,76;96,4;27,1;0,86;20,7;0;0;3,27;0,3162;0;0
28/9/21;271;26,74;12,64;81,8;26,3;1,21;20,22;0;0;3,59;0,3104;0;0
29/9/21;272;26,21;9,42;92,7;25,56;1,27;20,8;0;0;3,53;0,3046;0;0
30/9/21;273;25,13;15,45;95;39,24;1,94;16,4;0;0;3,4;0,2988;0;0
1/10/21;274;25,54;13,77;100;33,21;1,04;15,06;0;0;2,8;0,2929;0;3,3
2/10/21;275;26,61;15,51;96,3;28,91;1,36;18,74;0;0;3,47;0,287;0;1,1
3/10/21;276;22,2;9,96;94,5;46,37;2,04;11,29;1,23;0;2,6;0,2811;0;0
4/10/21;277;17,71;6,62;88,2;35,7;2,04;14,32;0;0;2,66;0,2752;0,7;1,6
5/10/21;278;22,41;5,07;89,7;44,29;1,62;18,75;0;0;2,93;0,2694;0;0
6/10/21;279;25,2;8,68;94,4;32,33;1,07;19,11;0;0;2,97;0,2635;1,2;0
7/10/21;280;25,81;12,02;93,5;23,14;0,92;19,22;0;0;2,97;0,2578;0;0
8/10/21;281;23,41;12,37;100;40,26;1,56;14,88;0;0;2,74;0,2521;0;0,8
9/10/21;282;23,67;14,37;92,2;36,5;1,85;14,64;0;0;3,03;0,2465;0;1,3
10/10/21;283;22,27;13,43;94,3;41,47;2,29;14,83;0;0;2,99;0,241;0;0
11/10/21;284;21,87;12,24;98,6;40,66;2,01;14,22;0;0;2,74;0,2356;0;0
