Fecha;J;Tmax;Tmin;Rhmax;Rhmin;Uz;Rs;lluvia;Peff;ETo;fc;lluvia_esperada_0_24h;lluvia_esperada_24_48h
19/5/24;140;24,15;10,29;100;15,84;1,62;23,8;0;0;4,8;0,1548;0;0,1
20/5/24;141;22,07;5,54;82,6;24,43;1,26;24,55;0;0;4,37;0,1592;0;0
21/5/24;142;22,67;7,22;83,5;21,81;1,73;26,43;0;0;4,94;0,1635;0;0
22/5/24;143;22,88;5,74;98,6;24,36;1,04;28,13;0;0;4,64;0,1679;0;0
23/5/24;144;27,03;6,75;83,1;21;1,85;28,39;0;0;5,75;0,1721;0;0
24/5/24;145;27,9;11,23;100;16,71;2;28,75;0;0;6,07;0,1763;0;0
25/5/24;146;30,92;10,29;100;14,16;1,47;30,21;0;0;6,21;0,1805;0;0
26/5/24;147;31,78;8,89;100;17,04;0,82;28,88;0;0;5,48;0,1845;0;0
27/5/24;148;31,25;13,11;100;17,38;1,53;27,45;0;0;6,02;0,1885;0;0
28/5/24;149;28,7;14,12;91,8;27,51;1,84;26,57;0;0;5,74;0,1924;0;0
29/5/24;150;33,45;12,91;85,7;17,71;0,91;29,69;0;0;5,92;0,1961;0;7,6
30/5/24;151;33,99;12,44;71,8;18,25;1,04;28,62;0;0;5,99;0,1998;8,8;0
31/5/24;152;27,04;14,46;89,6;37,44;2,36;27,62;6,08;2,73;5,76;0,2034;0;0
1/6/24;153;24,15;13,32;95,8;45,97;2,47;24,03;0;0;4,73;0,207;0;0
2/6/24;154;27,24;10,56;92,9;28,65;1,54;28,86;0;0;5,55;0,2105;0;0
3/6/24;155;26,69;9,89;97,6;28,38;1,57;25,55;0;0;5,11;0,2139;0,7;0
4/6/24;156;30,18;10,29;86,5;21,87;0,87;27,22;0;0;5,24;0,2173;0;0
5/6/24;157;32,51;13,92;72,4;22,07;0,82;28,85;0;0;5,69;0,2207;0;0
6/6/24;158;32,78;14,19;70,6;17,98;1,9;28,14;0;0;6,81;0,224;1,1;3,1
7/6/24;159;29,78;16,66;51,49;26,37;2,66;25;0;0;6,84;0,2273;11,9;0
8/6/24;160;29,31;12,64;100;35,76;1,3;20,24;8,23;4,36;4,48;0,2306;0;10,4
9/6/24;161;24,82;13,38;100;43,95;1,8;26,04;0;0;4,87;0,2339;5,8;1,2
10/6/24;162;25,49;12,78;100;44,82;0,83;17,32;3,92;0,96;3,43;0,2371;5,2;24,5
11/6/24;163;24,49;13,58;100;22,68;1,23;21,39;1,37;0;4,34;0,2403;22,4;12,3
12/6/24;164;16,92;10,76;99,9;77,4;1,24;12,98;20,66;12,73;2,23;0,2436;0;0
13/6/24;165;27,03;9,76;95,5;27,51;1,03;29,66;0,2;0;5,32;0,2468;0;1,5
14/6/24;166;30,7;10,97;97,3;23,08;0,72;30,33;0;0;5,56;0,25;0;0
15/6/24;167;29,31;13,85;88,7;16,37;1,48;30,4;0;0;6,21;0,2532;0;0
16/6/24;168;29,64;11,97;96,4;13,69;0,87;29,84;0;0;5,58;0,2564;0;1,5
17/6/24;169;31,17;14,52;97,9;21,06;1,18;29,82;0;0;6,03;0,2597;0,6;0
18/6/24;170;31,31;14,92;94,8;12,55;1,74;30;0;0;6,69;0,2629;0;2,9
19/6/24;171;25,42;12,04;87;21,41;1,06;27,36;0;0;5,08;0,2662;0;0
20/6/24;172;23,48;11,97;79,2;24,49;1,5;25,21;0,2;0;4,93;0,2694;0,8;0,9
21/6/24;173;27,36;8,62;88,9;24,63;0,83;30,61;0;0;5,36;0,2727;0;0
22/6/24;174;31,64;11,7;83,9;18,31;0,85;28,61;0;0;5,58;0,276;0;0,3
23/6/24;175;31,44;15,52;63,84;26,83;1,2;29,76;0;0;6,15;0,2794;0;0
24/6/24;176;30,3;14,99;79,4;30,45;1,63;28,55;0;0;6,12;0,2827;0,2;0
25/6/24;177;33,39;15,32;90,8;25,29;1,75;29,23;0;0;6,7;0,2861;1,3;0
26/6/24;178;29,64;15,85;90,2;37,77;2,44;22,36;0;0;5,54;0,2896;0,2;21,2
27/6/24;179;28,64;15,52;72,4;28,18;2,17;26,17;0;0;6,11;0,293;0,5;1,3
28/6/24;180;27,9;13,57;95,7;44,48;1,41;17,14;7,31;3,67;3,94;0,2966;0;0
29/6/24;181;23,81;13,65;93,7;57,31;1,64;18,67;0;0;3,7;0,3002;0;15,6
30/6/24;182;29,63;12,91;96,4;31,33;0,71;27,96;0;0;5,23;0,3039;14,4;0
1/7/24;183;27,04;14,98;94,1;36,71;0,91;24,1;10,76;6,2;4,65;0,3076;0;0
2/7/24;184;30,37;13,52;90,3;24,35;1,1;30,35;0;0;5,93;0,3115;0;0
3/7/24;185;32,51;12,71;90;6,24;0,65;31,15;0;0;5,7;0,3155;0;0
4/7/24;186;35,47;15,72;71,3;14,69;1,25;30,25;0;0;6,71;0,3195;0;1,6
5/7/24;187;34,12;16,72;75,3;18,18;1,96;29,21;0;0;7,2;0,3236;1,4;0
6/7/24;188;31,71;16,32;80,3;24,95;1,77;28,54;0;0;6,48;0,3278;0;0,9
7/7/24;189;29,7;16,59;92,2;33,14;2,01;24,89;0;0;5,71;0,332;0;0
8/7/24;190;31,71;17,12;95,1;24,69;1,54;27,7;0;0;6,12;0,3362;0;0
9/7/24;191;34,53;15,45;92,2;15,5;0,77;28,99;0;0;5,83;0,3405;0;0
10/7/24;192;34,53;14,99;91,2;21,53;0,81;29,42;0;0;5,95;0,3447;0;0
11/7/24;193;36,74;16,72;81,8;19,65;0,99;29,21;0;0;6,35;0,349;0,5;0
12/7/24;194;33,65;18,47;67,26;10,4;1,58;30,01;0;0;6,94;0,3532;0;0
13/7/24;195;33,99;19,14;89,7;13,15;2,36;27,37;0;0;7,45;0,3574;0;0
14/7/24;196;33,45;14,11;96,4;12,68;1;29,7;0;0;6,04;0,3615;0;0
15/7/24;197;32,58;14,66;58,73;19,45;1,44;29,44;0;0;6,43;0,3656;0;0
16/7/24;198;34,12;15,92;74,9;21,94;1,13;29,09;0;0;6,2;0,3696;1,6;0
17/7/24;199;32,38;18,87;91,3;35,49;2,44;27,38;0;0;6,6;0,3735;0;0
18/7/24;200;36,07;18,06;94,3;18,58;0,79;23,75;0;0;5,3;0,3773;0;0
19/7/24;201;38,08;17,93;75,9;11,2;0,82;27,85;0;0;6;0,3809;0;0
20/7/24;202;36,47;16,59;61,82;10,26;1,58;28,59;0;0;6,98;0,3844;0;0
21/7/24;203;33,18;17,46;80,6;10,33;1,49;29,08;0;0;6,57;0,3878;0;0
22/7/24;204;34,26;15,98;86,5;16,57;0,98;28,55;0;0;5,95;0,391;0;0
23/7/24;205;37,41;18,53;84,6;14,96;0,85;28,35;0;0;6,09;0,3941;0;0
24/7/24;206;39,09;20,28;50,88;12,07;0,94;27,94;0;0;6,25;0,397;0,1;0
25/7/24;207;38,75;19,07;75,1;13,55;1,58;27,69;0;0;7,2;0,3998;0;0
26/7/24;208;34,86;18,13;90,8;21;1,85;27,45;0;0;6,77;0,4026;0;0
27/7/24;209;35,87;16,65;84;19,32;1,83;26,86;0;0;6,84;0,4052;0;0
28/7/24;210;33,18;16,79;81,9;22,87;2,41;27,25;0;0;6,98;0,4079;0;0
29/7/24;211;36,87;18,33;80,2;19,86;1,6;21,06;0;0;6;0,4105;0;0
30/7/24;212;37,41;18,94;54,84;12,81;1,92;24,06;0;0;7,07;0,4132;0;1,4
31/7/24;213;38,42;17,66;57,19;15,97;0,9;27,31;0;0;5,96;0,4158;0;0
1/8/24;214;38,89;18,73;56,39;12,14;0,85;27,66;0;0;5,95;0,4184;0;0
2/8/24;215;35;14,77;77;11,54;1,2;27,48;0;0;6,02;0,421;0;0
3/8/24;216;35,73;18,67;81;18,58;0,98;26,65;0;0;5,8;0,4236;0;0
4/8/24;217;36,81;17,93;76,3;16,1;1,06;26,51;0;0;5,94;0,4261;0;1,5
5/8/24;218;37,54;18,6;78,6;15,76;1,01;24,09;0;0;5,65;0,4285;0;0
6/8/24;219;38,08;16,05;84,3;14,62;1,01;25,88;0;0;5,85;0,4309;0;0
7/8/24;220;36,54;17,86;72,1;20,66;1,76;25,71;0;0;6,67;0,4331;0;1,1
8/8/24;221;37,21;17,86;67,26;15,97;1,61;26,41;0;0;6,71;0,4353;0;0
9/8/24;222;37,28;17,26;63,23;13,42;1,5;26,55;0;0;6,55;0,4374;0;0
10/8/24;223;36,74;16,18;62,63;13,95;1,66;26,74;0;0;6,69;0,4393;0;0
11/8/24;224;36;18,33;61,34;17,37;2,05;26,13;0;0;7,06;0,4411;0;0
12/8/24;225;36,34;16,72;79,5;16,1;1;25,85;0;0;5,62;0,4428;0,1;0
13/8/24;226;33,52;15,78;91,8;12,34;1,25;23,16;0;0;5,33;0,4443;5,3;0
14/8/24;227;27,89;16,99;88,4;43,07;0,99;20,11;3,65;0,74;4,05;0,4456;0;0
15/8/24;228;30,57;14,04;79,5;16,9;1,18;26,82;0;0;5,34;0,4468;0;0
16/8/24;229;31,64;13,7;89,3;25,49;0,97;26,37;0;0;5,12;0,4477;0;0
17/8/24;230;35;15,38;73,8;16,77;0,8;26,58;0;0;5,23;0,4485;0;0
18/8/24;231;34,99;16,65;72,4;17,78;1,09;25,99;0;0;5,57;0,4491;0;1,5
19/8/24;232;34,73;18,47;77,1;18,85;1,22;25,97;0;0;5,74;0,4494;0;0
20/8/24;233;35,79;16,79;88,7;21,06;1,16;25,22;0;0;5,59;0,4494;0;0
21/8/24;234;32,38;19,07;78,1;33,88;1,88;20,14;0;0;5,24;0,4491;0;4,9
22/8/24;235;35,19;18,53;84,4;22,67;0,95;22,01;0;0;4,92;0,4486;3,8;0
23/8/24;236;34,79;19;87,9;30,05;1,1;15,94;2,84;0,03;4,25;0,4477;0;0
24/8/24;237;33,99;16,65;94,8;25,15;1,08;24,41;0;0;5,15;0,4465;0;0
25/8/24;238;29,7;19,34;86,7;47,83;2,53;18,93;0;0;4,76;0,4451;0;0
26/8/24;239;30,84;19,33;89,5;41,66;2,2;20,34;0;0;5;0,4433;0;0,4
27/8/24;240;34,39;18,73;87,3;20,19;1,17;23,44;0;0;5,22;0,4412;0;0
28/8/24;241;34,46;19,74;93,8;28,58;2,42;22,6;0;0;6,19;0,439;0,3;2,9
29/8/24;242;30,97;18,47;91,4;35,89;2,19;18,47;0;0;4,87;0,4364;0;0,2
30/8/24;243;28,56;18,99;92,6;44;2,54;20,13;0,61;0;4,74;0,4337;0,9;0
31/8/24;244;30,43;17,53;91,5;39,58;2,24;19,57;2,64;0;4,84;0,4308;0;0
1/9/24;245;31,44;17,46;96,4;26,77;1,45;22,21;0;0;4,88;0,4277;0;0
2/9/24;246;30,1;18,73;89,5;39,44;1,71;18,41;0;0;4,37;0,4244;0;6,6
3/9/24;247;31,84;18,66;92,8;29,11;2,06;21,88;0;0;5,4;0,421;0;0
4/9/24;248;27,3;15,24;93,8;39,24;1,36;18,68;0,81;0;3,83;0,4175;0;0
5/9/24;249;28,49;13,37;89,5;38,1;1,72;17,32;0;0;4,03;0,4139;0;1,4
6/9/24;250;29,96;13,83;95,1;13,89;1,68;23,58;0;0;5,08;0,4103;0;0
7/9/24;251;28,35;12,51;88,8;15,16;1,37;23,61;0,2;0;4,61;0,4065;0;0
8/9/24;252;27,42;14,3;84,1;21,67;1,39;22,4;0;0;4,41;0,4027;0,9;0
9/9/24;253;29,29;8,48;74,2;17,17;0,88;23,96;0;0;4,1;0,3989;0;0
10/9/24;254;30,84;11,97;91;16,77;1,06;23,53;0;0;4,43;0,3951;0,5;0
11/9/24;255;30,23;15,98;93,4;15,97;1,1;20,04;0;0;4,16;0,3913;0;0
12/9/24;256;28,29;11,91;92,6;24,95;1,39;22,19;0;0;4,29;0,3875;0;0
13/9/24;257;25;12,64;75,9;24,42;1,69;22,7;0;0;4,35;0,3837;0;0
14/9/24;258;24,8;13,18;76;35,28;1,38;19,97;0;0;3,75;0,3798;0,3;0
15/9/24;259;29,9;8,88;90,2;11,14;0,83;23,03;0;0;3,88;0,3759;0;0
16/9/24;260;29,76;11,17;78,5;13,01;0,97;22,4;0;0;4,01;0,3718;0;7,1
17/9/24;261;25,2;11,64;89,5;27,31;2,01;21,92;0;0;4,29;0,3676;5;0
18/9/24;262;21,6;14,64;93,2;59,32;2,11;14,89;2,44;0;2,82;0,3632;0;0
19/9/24;263;17,73;12,83;97,8;73,8;1;5,03;1,01;0;1,24;0,3585;0;6,7
20/9/24;264;23,14;13,23;98,4;56,77;1,69;12,51;0;0;2,54;0,3537;3,6;0
21/9/24;265;25,29;15,71;96,9;42,01;1,49;10,22;1,83;0;2,67;0,3488;0;0
22/9/24;266;24,54;10,9;98,6;40,05;0,79;16,76;0;0;2,78;0,3437;0;0
23/9/24;267;23,81;9,49;92,9;32,61;1,04;18,8;0;0;3,1;0,3384;0,6;0,2
24/9/24;268;22,54;8,15;86,2;29,66;1,5;13,09;0;0;2,91;0,333;0;5
25/9/24;269;22,54;12,97;81,8;52,27;1,81;12,33;0;0;2,72;0,3275;3,5;0
26/9/24;270;27,22;16,39;94,3;33,61;3,27;15,83;0,2;0;4,47;0,3219;0;0
27/9/24;271;22,07;12,24;96,3;32,68;2,24;20,42;0;0;3,65;0,3162;0;1,2
28/9/24;272;21,99;3,06;81,1;13,62;0,76;20,96;0;0;2,78;0,3104;0;0
29/9/24;273;25,34;6,8;80;25,89;0,69;20,04;0;0;2,86;0,3046;1,2;0
30/9/24;274;28,42;7,15;94,8;15,63;0,48;20,42;0;0;2,77;0,2988;0;1,3
1/10/24;275;27,09;9,29;87,5;21,61;1;15,44;0;0;2,96;0,2929;0;0
2/10/24;276;26,49;12,31;87,8;40,86;2,46;14,46;0;0;3,59;0,287;0;0
3/10/24;277;23,75;12,04;92,4;19,53;2,08;19,65;0,81;0;3,82;0,2811;0;0
4/10/24;278;24,15;5,2;66,27;29,53;1,23;17,31;0;0;2,98;0,2752;0;0
5/10/24;279;25,61;7,01;83,3;37,43;1,55;17,52;0;0;3,18;0,2694;0;4,54
6/10/24;280;26,95;13,36;95,9;30,99;1,67;15,35;0;0;3,32;0,2635;3,76;0
7/10/24;281;27,7;10,23;97;26,77;1,83;9,18;2,64;0;3,2;0,2578;0;2,84
8/10/24;282;19,52;12,04;97,3;48,99;2,48;13,39;0;0;2,54;0,2521;5,12;0
9/10/24;283;21,73;9,62;98;55,7;3,13;9,71;1,62;0;2,45;0,2465;0;0
10/10/24;284;18,65;5,34;94,9;42,74;1,85;14,61;0,2;0;2,39;0,241;1,4;0
11/10/24;285;21,13;2,79;96,5;37,98;0,57;14,92;0;0;1,92;0,2356;0;0
