Fecha;J;Tmax;Tmin;Rhmax;Rhmin;Uz;Rs;lluvia;Peff;ETo;fc;lluvia_esperada_0_24h;lluvia_esperada_24_48h
13/5/22;133;29,51;9,03;77,6;21,54;1,07;29,73;0;0;5,51;0,1288;0;0
14/5/22;134;29,24;11,97;78,4;22,01;2,41;27,2;0;0;6,4;0,1331;0;0
15/5/22;135;29,18;11,37;71,4;24,49;1,89;26,92;0;0;5,94;0,1374;0;0
16/5/22;136;28,3;10,36;85,2;24,82;0,97;29,64;0;0;5,34;0,1417;0;0
17/5/22;137;29,98;10,16;86,4;20,8;1,19;29,68;0;0;5,72;0,1461;0;0
18/5/22;138;32,79;11,23;78,1;18,92;2,12;29,55;0;0;6,99;0,1505;0;0,3
19/5/22;139;30,85;14,58;84,3;21,61;3,44;28,5;0;0;7,55;0,1548;0,2;0
20/5/22;140;29,31;13,25;92,6;31,07;3,55;26,62;0;0;6,63;0,1592;0,6;0
21/5/22;141;34,07;13,18;81;12,88;2,26;28,86;0;0;7,47;0,1635;1,3;0
22/5/22;142;31,52;15,06;65,67;20,34;1,56;23,51;0;0;5,74;0,1679;1,1;0
23/5/22;143;28,37;12,04;85,1;25,56;1,98;29,75;0;0;6,16;0,1721;0;0
24/5/22;144;27,24;8,68;74,1;16,17;2,02;25,02;0;0;5,75;0,1763;0;0
25/5/22;145;22,14;4,27;80,5;27,65;1,38;26,35;0;0;4,54;0,1805;0;0
26/5/22;146;25,62;5,34;77;23,08;1,08;30,99;0;0;5,27;0,1845;0;0
27/5/22;147;30,11;8,42;78;18,92;1,2;30,75;0;0;5,91;0,1885;0;0
28/5/22;148;32,38;11,64;66,41;13,42;1,02;30,71;0;0;6,04;0,1924;0;0
29/5/22;149;30,71;14,86;51,84;11,07;1,98;30,45;0;0;7,04;0,1961;0;0
30/5/22;150;25,76;13,99;70,6;28,32;2,13;28,17;0;0;5,91;0,1998;0;0
31/5/22;151;32,05;9,42;78,6;11,27;1,09;30,85;0;0;6,07;0,2034;0;1,5
1/6/22;152;30,65;10,97;88,3;21,6;0,87;28,13;0;0;5,4;0,207;0;0
2/6/22;153;29,44;11,3;66,61;22,27;1,14;23,47;0;0;5,05;0,2105;0;0
3/6/22;154;29,84;10,76;85,4;19,39;1,17;30,02;0;0;5,85;0,2139;0;1,5
4/6/22;155;29,64;14,64;58,74;17,71;1,7;30,13;0;0;6,53;0,2173;0,6;0
5/6/22;156;29,24;9,22;66,88;19,39;1,04;30,92;0;0;5,75;0,2207;0;0
6/6/22;157;32,25;10,97;66,68;14,29;1;29,91;0;0;5,92;0,224;0;0
7/6/22;158;33,12;11,84;63,23;17,91;1,15;30,54;0;0;6,29;0,2273;0;0
8/6/22;159;30,58;13,58;74,1;26,03;1,67;22,83;0;0;5,54;0,2306;0;0
9/6/22;160;33,25;16,19;73,3;19,05;1,36;30,78;0;0;6,67;0,2339;0;0
10/6/22;161;33,92;12,24;82,8;16,7;1,34;31,05;0;0;6,64;0,2371;0,8;0,9
11/6/22;162;33,86;15,78;65,99;14,62;1,76;30,7;0;0;7,23;0,2403;0;0
12/6/22;163;34,32;12,85;65,07;13,08;1,86;29,51;0;0;7,2;0,2436;0;0,3
13/6/22;164;37,88;14,79;50,01;12,34;0,84;28,33;0;0;6,05;0,2468;0;0
14/6/22;165;40,09;15,59;58,2;10,8;1,12;27,63;0;0;6,68;0,25;0,2;0
15/6/22;166;37,61;17,39;52,96;11,54;1,23;24,09;0;0;6,2;0,2532;1,3;0
16/6/22;167;37,41;19,47;46,18;14,82;1,15;27,02;0;0;6,46;0,2564;0,2;0
17/6/22;168;38,15;18,94;48,06;12,54;1,35;30,17;0;0;7,22;0,2597;0;0
18/6/22;169;37,14;17,79;54,64;12,21;2,11;30,42;0;0;8,17;0,2629;0;0
19/6/22;170;32,11;14,71;87,6;16,17;2,02;31,05;0;0;7,12;0,2662;0;8,7
20/6/22;171;31,57;12,11;56,14;17,31;1,52;28,38;0;0;6,33;0,2694;0,2;0
21/6/22;172;26,48;13,25;82,5;23,95;1,06;13,93;1,23;0;3,58;0,2727;0,8;0,3
22/6/22;173;25,94;10,49;69,63;26,23;1,51;30,48;0;0;5,77;0,276;1,1;0
23/6/22;174;27,15;13,24;60,29;24,01;1,58;28,76;0;0;5,9;0,2794;0;0
24/6/22;175;27,21;10,29;73,1;24,55;1,4;30,32;0;0;5,79;0,2827;0;0
25/6/22;176;30,3;11,84;57,41;19,39;1,14;30,24;0;0;5,97;0,2861;0;0
26/6/22;177;29,96;11,1;60,97;22,2;0,96;30,39;0;0;5,76;0,2896;0;1,6
27/6/22;178;29,29;10,63;80,5;15,23;1,27;26,97;0;0;5,59;0,293;1,4;0
28/6/22;179;31,51;12,71;87,3;13,68;0,93;30,53;0;0;5,91;0,2966;0;0,9
29/6/22;180;33,32;12,43;87,9;18,18;1,08;26,39;0;0;5,71;0,3002;0;0
30/6/22;181;32,38;11,37;85,7;17,71;1,26;28,43;0;0;6,04;0,3039;0;0
1/7/22;182;29,23;15,11;90,2;36,22;2,62;27,79;0;0;6,25;0,3076;0;0
2/7/22;183;30,64;14,64;97,2;39,58;2,39;27,42;0;0;6,12;0,3115;0;0
3/7/22;184;36,59;16,25;83,2;21,13;1,23;20,88;1,02;0;5,58;0,3155;0;20
4/7/22;185;35,86;14,17;93,5;16,17;0,96;29,7;0;0;6,26;0,3195;7,7;0
5/7/22;186;35,19;17,09;100;23,48;1,92;25,27;13,94;8,44;6,6;0,3236;0;0
6/7/22;187;29,83;17,39;100;40,78;1,76;24,19;3,69;0,77;5,29;0,3278;0;0
7/7/22;188;30,84;15,92;94,2;26,97;1,22;29,85;0;0;6,02;0,332;0;0
8/7/22;189;32,78;16,45;83,4;21,4;1,08;30,58;0;0;6,26;0,3362;0,1;0
9/7/22;190;34,26;16,72;67,39;18,04;1,22;30,52;0;0;6,58;0,3405;0;0
10/7/22;191;36,07;17,33;62,49;17,37;1,4;30,16;0;0;6,97;0,3447;0;0
11/7/22;192;35,2;18,26;59,74;16,23;1,71;29,91;0;0;7,25;0,349;0;0
12/7/22;193;35,33;16,59;58,6;15,76;1,12;29,61;0;0;6,42;0,3532;0;0
13/7/22;194;37,73;17,19;59,41;14,22;0,97;29,31;0;0;6,4;0,3574;0;0
14/7/22;195;39,13;18,47;45,91;13,01;1,19;28,77;0;0;6,84;0,3615;0;1,4
15/7/22;196;36,46;17,86;64,44;15,16;1,6;29,66;0;0;7,19;0,3656;0;0
16/7/22;197;37,52;18,67;45,98;12,07;1,31;29,59;0;0;6,92;0,3696;0;0
17/7/22;198;36,93;16,18;59,74;13,68;1,54;29,62;0;0;7,11;0,3735;0;0
18/7/22;199;37,33;17,79;56,79;12,81;1,53;30,2;0;0;7,28;0,3773;0;0
19/7/22;200;36,2;16,99;61,62;21,13;0,81;28,13;0;0;5,89;0,3809;0;1,5
20/7/22;201;35,25;17,33;66,63;20,79;1,77;28,2;0;0;6,96;0,3844;0;0
21/7/22;202;34,92;18,26;92,1;17,57;1,95;29,27;0;0;7,18;0,3878;0;0
22/7/22;203;37,92;17,06;78,8;11,2;0,98;28,82;0;0;6,32;0,391;0;1,1
23/7/22;204;38,26;17,79;63,62;11,13;0,9;28,9;0;0;6,22;0,3941;0;0
24/7/22;205;38,39;17,59;80,7;7,51;1,02;29,81;0;0;6,52;0,397;0;0
25/7/22;206;37,73;17,46;41,55;9,32;1,36;28,13;0;0;6,73;0,3998;0;0
26/7/22;207;36,58;19,6;89,1;8,99;1,81;28,54;0;0;7,31;0,4026;0;2,8
27/7/22;208;35,19;20,47;95,9;20,52;1,79;26,47;0;0;6,66;0,4052;1,5;0,6
28/7/22;209;35,85;19,26;100;16,16;1,37;27,93;0,2;0;6,5;0,4079;0;1
29/7/22;210;37,32;19;97,5;16,16;1,68;28,3;0;0;7,09;0,4105;7,1;11,6
30/7/22;211;33,59;21,47;89,9;39,91;2,68;23,57;3,9;0,95;6,32;0,4132;3;0
31/7/22;212;34,98;18,93;100;22,07;1,61;27,38;0,82;0;6,47;0,4158;0;0
1/8/22;213;36,65;19,66;88;19,65;1,8;26,83;0;0;6,94;0,4184;0;0,3
2/8/22;214;37,79;17,93;85;15,02;1,1;27,16;0;0;6,22;0,421;0,3;1,1
3/8/22;215;37,12;17,46;67,93;16,03;1,55;27,74;0;0;6,79;0,4236;0;0
4/8/22;216;35,52;19;75,3;14,96;2,01;27,54;0;0;7,15;0,4261;0;0
5/8/22;217;36,05;17,93;73,5;12,47;1,84;28,12;0;0;7,09;0,4285;0;0
6/8/22;218;35,32;18,47;94,9;15,43;1,87;27,61;0;0;6,84;0,4309;0;0,4
7/8/22;219;35,52;17,12;92,2;14,09;1,22;27,84;0;0;6,15;0,4331;0;0
8/8/22;220;35,38;18;97,5;13,68;1,58;27,84;0;0;6,54;0,4353;0,3;0
9/8/22;221;35,98;19;96,8;15,49;2,15;27,53;0;0;7,2;0,4374;0;0
10/8/22;222;35,92;18,93;92;15,02;2,37;27,02;0;0;7,39;0,4393;0;0
11/8/22;223;35,38;17,26;89,9;16,23;1,46;27,1;0;0;6,26;0,4411;1,3;0
12/8/22;224;37,99;16,39;73,4;17,77;1,08;25,92;0;0;5,88;0,4428;0;0
13/8/22;225;29,63;17,46;85,2;31,8;1,88;11,96;1,84;0;4,01;0,4443;0;0
14/8/22;226;32,38;14,98;94,6;18,18;1,42;25,58;0;0;5,62;0,4456;0;0
15/8/22;227;31,71;12,9;49,14;14,02;1,39;27,31;0;0;5,8;0,4468;0;0
16/8/22;228;30,7;11,83;52,23;16,77;1,46;25,27;0;0;5,5;0,4477;0;0,5
17/8/22;229;29,63;13,1;56,38;15,9;1,48;26,77;0;0;5,58;0,4485;0;0
18/8/22;230;28,35;11,56;72,4;20,26;1,36;27;0;0;5,23;0,4491;0;0
19/8/22;231;31,7;14,71;76,4;17,17;1,33;26,7;0;0;5,58;0,4494;0,8;0
20/8/22;232;34,57;15,51;84,5;14,02;1,11;26,4;0;0;5,57;0,4494;0;0
21/8/22;233;36,12;14,31;85,3;11,53;1,12;26,12;0;0;5,64;0,4491;0;0,6
22/8/22;234;35,52;19,27;68,18;18,98;1,64;25,88;0;0;6,36;0,4486;0;0
23/8/22;235;35,31;16,32;82,2;22;1,43;25,35;0;0;5,83;0,4477;1,4;0
24/8/22;236;36,12;18,87;83,4;16,03;1,68;23,4;0;0;6,12;0,4465;0;14,2
25/8/22;237;34,04;17,86;100;23,07;1,53;23,68;1,23;0;5,54;0,4451;16,7;0
26/8/22;238;31,5;15,78;94,7;32,8;1,9;20,63;10,86;6,28;5,06;0,4433;0;0,3
27/8/22;239;29,96;14,91;91,5;35,35;1,27;24,79;0;0;4,86;0,4412;0;2,9
28/8/22;240;31,98;17,53;100;27,3;2,18;24,36;0;0;5,79;0,439;0;12,9
29/8/22;241;33,72;18,66;97,4;21,73;1,72;22,05;1,44;0;5,51;0,4364;3,4;0
30/8/22;242;34,38;17,86;100;22,2;1,57;19,88;0,82;0;5,11;0,4337;0;0
31/8/22;243;31,78;16,25;98;18,78;1,43;23,76;0;0;5,15;0,4308;0;0
1/9/22;244;30,7;11,7;70,8;16,43;0,82;19,77;0;0;3,96;0,4277;0;0
2/9/22;245;30,5;15,38;50,75;17,64;1,44;23,29;0;0;5,12;0,4244;0;0
3/9/22;246;29,9;12,1;50,56;17,37;1,2;25,02;0;0;4,85;0,421;0;0
4/9/22;247;31,77;11,77;76,9;17,37;0,87;25,23;0;0;4,57;0,4175;1;0
5/9/22;248;31,04;13,77;100;16,23;0,88;24,73;0;0;4,51;0,4139;0;0
6/9/22;249;29,76;13,57;60,09;20,46;1,2;24,76;0;0;4,75;0,4103;0;0
7/9/22;250;29,09;13,7;62,77;18,31;1,43;23,33;0;0;4,81;0,4065;0,6;0,2
8/9/22;251;29,36;14,17;56,12;26,03;1,31;23,25;0;0;4,65;0,4027;0;0
9/9/22;252;30,64;15,04;72;29,78;1,24;23,73;0;0;4,68;0,3989;0;0
10/9/22;253;33,3;16,45;85;23,67;1,37;23,04;0;0;5;0,3951;0;6,3
11/9/22;254;34,65;15,45;93,9;20,66;1;20,66;0;0;4,42;0,3913;0;7,3
12/9/22;255;33,12;19,06;88,9;21,2;1,69;15,62;0,62;0;4,61;0,3875;5,4;1,3
13/9/22;256;22;17,12;100;72,1;1,25;5,02;11,07;6,38;1,43;0,3837;0;0
14/9/22;257;25,47;15,18;95,7;32,87;1,12;16,37;0;0;3,26;0,3798;0;0
15/9/22;258;26,48;12,57;90,9;38,17;0,94;21,38;0;0;3,62;0,3759;0;0
16/9/22;259;28,15;14,04;91;30,45;0,88;21,56;0;0;3,77;0,3718;0;0
17/9/22;260;27,95;14,57;92,4;38,24;1,88;20,26;0;0;4,21;0,3676;0;0
18/9/22;261;25,88;16,18;90,8;49,44;2,45;18,94;0;0;3,93;0,3632;0;0
19/9/22;262;27,62;15,04;90,7;37,97;1,27;20,42;0;0;3,82;0,3585;0;0
20/9/22;263;29,36;13,44;88,5;29,05;1,13;19,57;0;0;3,8;0,3537;0;0
21/9/22;264;22,94;13,37;87,6;36,3;1,12;10,34;0;0;2,46;0,3488;0;0
22/9/22;265;28,15;10,63;97,9;29,11;1,17;19,61;0;0;3,63;0,3437;0;0
23/9/22;266;26,68;15,05;100;38,97;1,21;15,36;0;0;3,09;0,3384;0;0
24/9/22;267;26,21;9,22;92,4;22,94;1,1;14,39;0;0;3,04;0,333;0;0
25/9/22;268;22,34;13,1;89,9;46,9;2,16;16,2;0,41;0;3,19;0,3275;0,3;0
26/9/22;269;21,68;10,43;85,4;38,8;0,96;15,34;1,02;0;2,59;0,3219;0;0
27/9/22;270;23,07;7,41;85,7;24,35;1,62;21,21;0;0;3,61;0,3162;0;0
28/9/22;271;23,21;8,82;70,8;26,71;1,68;17,67;0;0;3,49;0,3104;1,8;0
29/9/22;272;19,39;10,03;85,9;36,57;2,04;15,18;0,2;0;2,96;0,3046;0;0
30/9/22;273;20,32;6,21;88,7;28,65;1,55;20,05;0;0;3,11;0,2988;0;0
1/10/22;274;23,99;3,46;78;23,14;0,7;20,27;0;0;2,74;0,2929;0;0
2/10/22;275;27,42;5,34;81,3;10,8;1,32;20,43;0;0;3,68;0,287;0;0
3/10/22;276;28,96;12,3;60,29;22,67;0,94;14,4;0;0;3,03;0,2811;0;0
4/10/22;277;28,35;14,91;93,4;21,67;1,6;18,54;0;0;3,83;0,2752;0;0
5/10/22;278;24,73;13,17;100;37,97;1,74;15,78;0;0;3,09;0,2694;0;0
6/10/22;279;22,61;12,16;100;44,09;1,86;13,95;0,2;0;2,72;0,2635;0;0
7/10/22;280;23,14;10,9;95,6;47,77;1,3;14,59;0;0;2,51;0,2578;0;0
8/10/22;281;23,79;10,03;99,6;41,93;1,71;17,54;0;0;2,98;0,2521;0;0
9/10/22;282;24,06;14,04;95,4;41,86;1,52;13,22;0;0;2,66;0,2465;8,6;0
10/10/22;283;21,8;11,77;100;52;0,92;8,71;0,41;0;1,73;0,241;1,5;0
11/10/22;284;21,47;9,89;97,1;50,06;1,38;13,88;0;0;2,28;0,2356;0;0
