Fecha;J;Tmax;Tmin;Rhmax;Rhmin;Uz;Rs;lluvia;Peff;ETo;fc;lluvia_esperada_0_24h;lluvia_esperada_24_48h
21/5/15;141;21,05;5,53;82,3;24,15;1,8;30,73;0;0;5,11;0.1592;0;0
22/5/15;142;21,52;7,88;80,8;25,5;2,06;25,44;0;0;4,84;0.1635;0;0
23/5/15;143;22,19;8,08;84,5;22,88;1,73;26,74;0;0;4,91;0.1679;0;0
24/5/15;144;22,73;8,62;73,5;24,29;2,33;26,44;0;0;5,33;0.1721;0;0
25/5/15;145;21,93;6,8;77,2;30,8;1,08;21,7;0;0;3,98;0.1763;0;0,3
26/5/15;146;27,28;8,82;76,5;13,55;1,54;30,91;0;0;5,97;0.1805;0,2;0
27/5/15;147;26,48;10,62;75,2;26,5;2,31;30,49;0;0;6,22;0.1845;0;3,6
28/5/15;148;27,62;9,95;80,8;24,35;2,24;30,47;0;0;6,33;0.1885;3,7;0
29/5/15;149;28,62;9,95;89,3;20,46;1,7;27,15;1,61;0;5,76;0.1924;0,7;0
30/5/15;150;28,69;10,62;95,6;19,32;2,19;28,66;0;0;6,29;0.1961;1,7;0
31/5/15;151;28,89;9,82;90,6;16,5;1,59;28,03;2,41;0;5,86;0.1998;0;0
1/6/15;152;28,35;12,3;93,2;23,21;1,69;24,6;0;0;5,41;0.2034;0;0
2/6/15;153;30,1;10,16;91,8;24,89;1,76;29,09;0;0;6,14;0.207;0;0
3/6/15;154;29,43;14,84;58,2;19,18;2,06;29,41;0;0;6,75;0.2105;0;0
4/6/15;155;28,62;12,5;60,08;15,63;2,12;31,46;0;0;6,88;0.2139;0;0
5/6/15;156;28,96;10,89;63,57;14,96;2;31,05;0;0;6,72;0.2173;0;0,3
6/6/15;157;30,09;9,56;74,7;12,54;1,64;31,78;0;0;6,57;0.2207;0,2;0
7/6/15;158;29,23;10,49;55,4;12,34;1,82;31,94;0;0;6,74;0.224;0,6;0
8/6/15;159;29,69;9,22;53,65;16,84;1,47;30,81;0;0;6,26;0.2273;0;4,9
9/6/15;160;31,03;11,56;91,5;17,17;1,7;28,43;3,62;0,71;6,31;0.2306;0;17,1
10/6/15;161;26,07;13,77;93,2;35,15;2,13;19,91;0,4;0;4,67;0.2339;2,8;1,5
11/6/15;162;23,6;13,3;96,5;51,12;1,78;13,9;9,05;4,96;3,23;0.2371;0;0
12/6/15;163;23,79;11,42;97,3;36,49;2,02;29,27;0;0;5,32;0.2403;0;0
13/6/15;164;22,79;12,36;84,4;32;2,48;25,84;0;0;5,24;0.2436;0;3,7
14/6/15;165;20,66;9,68;77,6;33,21;2,24;25,54;0;0;4,85;0.2468;0;3,4
15/6/15;166;20,25;9,49;90,4;42,13;1,39;14,81;0,2;0;3,11;0.25;0;0
16/6/15;167;23,32;10,61;88,1;37,43;1,3;16,88;0,4;0;3,61;0.2532;0,9;0
17/6/15;168;27,42;8,68;91,9;18,98;1,54;31,3;0;0;5,98;0.2564;0;0
18/6/15;169;27,95;11,08;86,5;25,96;1,31;30,48;0;0;5,8;0.2597;0,3;0
19/6/15;170;31,42;13,1;74,4;14,89;1,38;30,86;0;0;6,45;0.2629;0;0,2
20/6/15;171;32,29;15,38;66,19;17,9;1,71;30,37;0;0;6,89;0.2662;0;5,4
21/6/15;172;33,23;12,76;77,6;18,04;1,53;30,16;0;0;6,68;0.2694;11,9;0
22/6/15;173;32,36;15,31;90,4;22,13;1,28;23,81;8,44;4,53;5,51;0.2727;0;0
23/6/15;174;30,23;13,23;96,1;19,99;1,65;29,42;0;0;6,25;0.276;0;0
24/6/15;175;28,29;12,96;94,4;28,91;1,84;25,82;0;0;5,57;0.2794;1,3;0
25/6/15;176;30,49;12,63;94,7;23,87;1,41;29,67;0;0;6,07;0.2827;0;0
26/6/15;177;34,17;13,5;82,4;14,02;1,1;30,72;0;0;6,41;0.2861;0,8;0,8
27/6/15;178;35,64;14,57;73,4;13,55;1,03;30,51;0;0;6,45;0.2896;0,3;1,1
28/6/15;179;37,32;14,57;64,57;12,41;1,32;30,37;0;0;6,98;0.293;0;0
29/6/15;180;37,12;17,24;66,03;13,55;2,16;30,09;0;0;8,1;0.2966;0;0
30/6/15;181;36,85;17,19;64,78;12;2,54;29,83;0;0;8,55;0.3002;0;0
1/7/15;182;34,64;16,25;71,2;16,3;2,89;29,17;0;0;8,29;0.3039;0;0
2/7/15;183;32,16;17,52;72,1;26,62;2,42;23,91;0;0;6,61;0.3076;1,6;1,4
3/7/15;184;31,76;18,65;89;39,71;3,22;27,44;0;0;6,86;0.3115;0;0
4/7/15;185;36,71;17,39;75,4;17,77;2,61;28,31;0;0;8,28;0.3155;0,9;0
5/7/15;186;38,86;16,92;69,61;10,46;2,07;29,56;0;0;8,2;0.3195;0;0
6/7/15;187;38,32;16,71;66,24;9,72;1,95;29,07;0;0;7,83;0.3236;0;0
7/7/15;188;38,66;16,79;53,97;11,47;1,21;29,5;0;0;6,83;0.3278;0;0
8/7/15;189;38,26;18,51;46,57;9,59;1,98;29,73;0;0;8,08;0.332;0;0,5
9/7/15;190;37,85;18,38;80,7;8,38;2,27;29,67;0;0;8,41;0.3362;0;0
10/7/15;191;36,98;16,39;94,2;13,61;1,72;29,78;0;0;7,33;0.3405;0;0
11/7/15;192;35,37;17,19;81;15,83;1,89;29,93;0;0;7,37;0.3447;0;0
12/7/15;193;36,04;17,44;92,8;9,92;1,6;30,36;0;0;7,21;0.349;0;0
13/7/15;194;37,38;16,65;82,2;11,33;1,27;29,87;0;0;6,86;0.3532;0;1,6
14/7/15;195;37,59;18,78;74,8;10,13;1,59;29,74;0;0;7,37;0.3574;0;0
15/7/15;196;37,32;16,98;86,2;13,01;1,54;29,43;0;0;7,14;0.3615;0;0
16/7/15;197;37,72;17,64;81,4;12,14;1,95;28,48;0;0;7,64;0.3656;0;0
17/7/15;198;37,52;18,78;65,09;10,86;2,12;26,51;0;0;7,73;0.3696;0;0
18/7/15;199;33,83;18,58;91,3;19,25;1,69;24,48;0;0;6,18;0.3735;0;0
19/7/15;200;33,7;17,78;78,7;18,18;1,38;23,09;0;0;5,72;0.3773;0;0
20/7/15;201;35,91;15,71;76,6;16,5;1,38;28,81;0;0;6,62;0.3809;0;0
21/7/15;202;36,98;18,04;82,1;13,14;1,37;27,01;0;0;6,57;0.3844;0;0,1
22/7/15;203;35,1;17,04;89,9;17,57;1,94;27,25;0;0;6,96;0.3878;0;0
23/7/15;204;35,1;18,25;73,3;19,51;1,93;28,16;0;0;7,12;0.391;0;0
24/7/15;205;35,44;16,37;90,1;9,86;2,32;29,22;0;0;7,67;0.3941;0;0
25/7/15;206;33,7;15,43;83,8;17,37;1,91;28,08;0;0;6,78;0.397;0;0
26/7/15;207;35,51;18,85;88,5;11,94;1,99;28,6;0;0;7,3;0.3998;0;0
27/7/15;208;36,51;16,7;54,6;16,03;1,87;28,82;0;0;7,33;0.4026;0;0
28/7/15;209;38,26;20,12;89,3;12;2,17;28,39;0;0;7,95;0.4052;1,4;0
29/7/15;210;37,45;18,18;95,5;8,05;1,74;27,97;0;0;7,18;0.4079;0;0
30/7/15;211;34,17;19,92;93;16,5;2,56;24,94;0;0;7,13;0.4105;0;0
31/7/15;212;32,09;19,92;93,5;30,91;2,81;21,16;0;0;6,07;0.4132;0;0
1/8/15;213;30,88;16,23;85,7;29,84;2,18;24,78;0;0;5,98;0.4158;0;0
2/8/15;214;33,23;16,9;90;28,7;2,06;27,59;0;0;6,53;0.4184;1,5;0
3/8/15;215;33,76;17,64;93,9;22,33;2,11;18,73;0;0;5,63;0.421;0;0
4/8/15;216;35,57;17,31;81,7;25,08;1,53;26,23;0;0;6,28;0.4236;0;0,1
5/8/15;217;37,79;18,71;92,4;15,69;1,77;27,38;0;0;7,07;0.4261;0;0
6/8/15;218;38,73;17,31;91,9;15,22;1,52;25,21;2,41;0;6,6;0.4285;0;3,9
7/8/15;219;36,78;20,19;90,2;15,42;1,75;19,73;0;0;6,01;0.4309;2,5;0,6
8/8/15;220;26,41;18,31;90,9;46,15;1,07;9,12;1,21;0;2,59;0.4331;0;0
9/8/15;221;33,5;17,57;95;23,74;2,1;23,34;0;0;6,13;0.4353;0;0
10/8/15;222;35,24;17,84;94,1;16,97;2,16;25,93;0;0;6,89;0.4374;0;0
11/8/15;223;34,1;19,52;94,9;21,93;1,87;23,64;0;0;6,05;0.4393;0;0
12/8/15;224;35,64;16,85;91,1;10,6;1,18;25,16;0;0;5,75;0.4411;0;0
13/8/15;225;29,15;17,65;66,23;13,75;2,89;27,6;0;0;7,11;0.4428;0;1,5
14/8/15;226;27,4;11,89;62,43;26,43;1,75;24,9;0;0;5,28;0.4443;0;0
15/8/15;227;28,01;15,77;86,7;18,44;1,49;21,18;0;0;4,81;0.4456;0;11,7
16/8/15;228;29,34;12,83;91,8;23,2;1,78;20,87;0;0;4,97;0.4468;1,3;0
17/8/15;229;30,81;17,37;89;25,95;2,02;24,64;0,6;0;5,78;0.4477;1,1;0
18/8/15;230;31,82;18,51;92,1;17,23;2,3;23,23;0;0;6,21;0.4485;0;0
19/8/15;231;30,01;18,38;88,1;35,88;2,67;19,27;0;0;5,27;0.4491;0;0
20/8/15;232;33,56;19,65;86;19,31;2,06;23,73;0;0;6,25;0.4494;0;4,7
21/8/15;233;32,96;18,04;87,3;21,99;2,3;19,66;0;0;5,83;0.4494;4,5;0
22/8/15;234;31,48;16,1;95;31,79;1,36;16,51;3,02;0,18;4,19;0.4491;0;0
23/8/15;235;26,41;15,3;96;24,62;3,24;23,95;0;0;5,68;0.4486;0;1,3
24/8/15;236;24,4;11,22;73;31,66;2,49;17,35;0;0;4,44;0.4477;0;1,4
25/8/15;237;30,08;9,55;83,8;25,15;1,81;25,28;0;0;5,41;0.4465;0;0,5
26/8/15;238;31,68;16,24;95;23,94;1,65;24,78;0;0;5,48;0.4451;0;0
27/8/15;239;32,96;16,04;92,9;21,46;1,16;24,67;0;0;5,15;0.4433;0;0
28/8/15;240;35,1;15,51;72,4;17,57;1,76;24,67;0;0;6,13;0.4412;0;18,2
29/8/15;241;31,82;17,24;89,6;26,89;2,52;23,12;0;0;5,97;0.439;18,8;0
30/8/15;242;32,42;17,31;94,3;32,25;2,67;21,92;12,66;7,55;5,85;0.4364;4,7;1,4
31/8/15;243;28,4;17,25;95,2;52,77;1,01;14,44;3,02;0,18;3,12;0.4337;0;0
1/9/15;244;27,34;15,83;96,2;44,07;1,42;16,44;0,2;0;3,58;0.4308;0;0
2/9/15;245;29,47;16,84;96,3;22,33;1,75;21,76;0;0;4,92;0.4277;0,9;3,5
3/9/15;246;26,94;14,91;97;25,42;1,74;22,73;0;0;4,64;0.4244;0;0
4/9/15;247;25,87;15,1;91,9;25,83;1,99;13,27;1,21;0;3,84;0.421;2,9;4,8
5/9/15;248;23,32;13,77;95;54,27;1,89;16,13;2,01;0;3,19;0.4175;4,1;11,4
6/9/15;249;21,11;14,37;96,3;60,71;1,76;14,54;1,21;0;2,73;0.4139;28,8;0
7/9/15;250;20,84;12,36;96;63,46;1,61;11,73;20,7;12,76;2,33;0.4103;0;0
8/9/15;251;23,12;11,55;96,7;44,14;1,01;18,66;0;0;3,17;0.4065;0;1
9/9/15;252;27,07;10,81;96,8;25,22;1,17;21,66;0,2;0;3,99;0.4027;0;0
10/9/15;253;27,68;14,71;97,6;26,7;1,49;20,41;0;0;4,19;0.3989;0;6
11/9/15;254;28,94;16,11;97,5;30,98;1,8;21,5;0;0;4,58;0.3951;1,8;0
12/9/15;255;22,6;13,9;97,4;53,48;1,31;11,46;3,02;0,18;2,44;0.3913;1,7;0
13/9/15;256;25,74;12,69;97,5;13,15;2,6;20,47;0,2;0;4,92;0.3875;0;0
14/9/15;257;22,99;11,15;80,3;28,71;2,43;20,37;0;0;4,26;0.3837;1,2;11,3
15/9/15;258;24,13;9,61;84,4;31,19;2,35;18,55;0;0;4,08;0.3798;3,9;3,1
16/9/15;259;23,99;13,43;89,4;46,72;3,52;13,67;0,8;0;3,72;0.3759;2,8;0
17/9/15;260;20,17;7,47;94,1;32,88;2,66;22,24;0,2;0;3,87;0.3718;0;0
18/9/15;261;23,26;8,35;85,1;43,2;1,95;19,73;0;0;3,59;0.3676;0;0
19/9/15;262;24,46;10,55;91,6;30,45;1,21;21,31;0;0;3,57;0.3632;0;0
20/9/15;263;27,41;9,15;95,8;18,24;1,02;21,62;0;0;3,7;0.3585;0;0
21/9/15;264;28,29;9,82;65,13;17,37;1,69;21,02;0;0;4,49;0.3537;0;0
22/9/15;265;28,29;10,41;70,2;9,06;2,3;21,51;0;0;5,23;0.3488;0;0
23/9/15;266;26,28;8,88;61,24;20,93;1,86;20,61;0;0;4,33;0.3437;0;1,5
24/9/15;267;24,6;9,41;76,9;17,84;1,2;20,94;0;0;3,57;0.3384;0;0
25/9/15;268;27,62;7,54;61,64;15,36;1,13;15,56;0;0;3,39;0.333;1,3;0
26/9/15;269;27,88;8,68;63,99;14,15;1,06;17,82;0;0;3,46;0.3275;3,9;1
27/9/15;270;27,28;10,48;92,5;23,48;1,42;15,57;1,81;0;3,52;0.3219;0;0
28/9/15;271;20,98;10,68;95,9;42,93;2,18;16,97;0;0;3,07;0.3162;3,9;0,4
29/9/15;272;19,65;9,35;94,5;50,13;1,63;13,64;0,2;0;2,41;0.3104;0;0
30/9/15;273;22,32;8,14;96,8;37,63;0,93;15,86;0;0;2,53;0.3046;2,5;0
1/10/15;274;24,26;8,08;97,8;25,89;1,58;17,5;0,2;0;3,31;0.2988;0;0
2/10/15;275;24,4;5,73;74,1;26,56;1,74;17,05;0;0;3,47;0.2929;0;0
3/10/15;276;24,73;10,01;75,2;31,33;1,2;10,89;0;0;2,64;0.287;0;0
4/10/15;277;24,93;9,34;82,4;43,67;1,9;11,8;0;0;2,9;0.2811;0;0
5/10/15;278;24;16,84;81,3;51,46;3,42;7,75;0;0;3,13;0.2752;0;0
6/10/15;279;21,85;11,28;95;30,72;3,35;15,51;0,6;0;3,67;0.2694;0;0
7/10/15;280;21,51;6,53;93,8;32,47;1,12;15,99;0;0;2,52;0.2635;0;1,5
8/10/15;281;20,91;8,74;96,3;45,55;1,74;11,96;1,61;0;2,37;0.2578;0;2
9/10/15;282;20,98;7,27;96,8;38,57;0,79;16,96;0;0;2,27;0.2521;2,1;0
10/10/15;283;22,92;5,66;97;35,22;0,8;16,84;0,2;0;2,34;0.2465;1,8;0
11/10/15;284;21,93;10,15;93,1;48,98;1,25;9,13;0,2;0;1,97;0.241;0;0
