Fecha,J,Tmin,Tmax,Uz,Rs,lluvia,fc,ETo,ETc,Pe,Ks,RAW,DND,De_end,RSWC,fase,prioridad,pct_dnd,decision,plan_pulsos,deuda_mm,dias_sin_riego,riego_neto_programado_mm,riego_bruto_programado_mm,riego_neto_aplicado_mm,riego_bruto_aplicado_mm,perdidas_sistema_mm,eficiencia_riego
,100,10.88,15.76,5.26,9.47,19.6,0.0386,2.1113485580560027,0.933457707000413,12.450000000000001,1.0,51.554605767775996,-11.516542292999588,0.5020345072200052,0.6479545454545456,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.0,1,0.0,0.0,0.0,0.0,0.0,0.9
,101,9.14,16.77,5.5,14.47,4.2,0.04,3.1840863780299915,1.642429038721441,0.9000000000000001,1.0,47.26365448788003,0.742429038721441,0.7959283391171588,0.9601268829618042,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.4825788751689366,2,0.0,0.0,0.0,0.0,0.0,0.9
,102,2.24,10.34,5.57,13.97,0.0,0.0415,2.1603201829745338,1.0487806535281232,0.0,1.0,51.35871926810187,1.0487806535281232,1.3248015926947054,0.9721323376884657,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.1642862999622168,3,0.0,0.0,0.0,0.0,0.0,0.9
,103,1.5,12.61,3.2,17.84,0.0,0.043,2.6235354948771787,1.2272546067346342,0.0,1.0,49.50585802049129,1.2272546067346342,1.9590791412113595,0.9525422284131844,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.962001794339729,4,0.0,0.0,0.0,0.0,0.0,0.9
,104,1.36,14.82,3.8,22.75,0.0,0.0446,3.4009662598684454,1.7396609263354965,0.0,1.0,46.39613496052622,1.7396609263354965,2.805738132566008,0.929499677408317,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.0927813964578017,5,0.0,0.0,0.0,0.0,0.0,0.9
,105,3.85,16.02,2.48,25.09,0.0,0.0463,3.749968059982729,1.9929619704325903,0.0,1.0,45.000127760069084,1.9929619704325903,3.7513182362234145,0.8972405812659883,Floracion,0.194,65.0,POSPONER_DEUDA,null,4.388206677238985,6,0.0,0.0,0.0,0.0,0.0,0.9
,106,2.91,18.36,2.87,24.78,0.0,0.0481,4.13889540872167,2.2230009325821323,0.0,1.0,43.44441836511332,2.2230009325821323,4.798362235163414,0.8604721748746839,Floracion,0.194,65.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 2.92, ""horas_por_pulso"": 3.24, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 6.98}",0.0,0,5.84,6.49,0.0,0.0,0.0,0.9
,107,5.72,18.9,2.38,20.49,0.0,0.0499,3.688761894063615,1.8908240562711334,0.0,1.0,45.244952423745545,1.8908240562711334,0.9176597104882065,0.819518950723217,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.2290356365762367,1,0.0,0.0,5.84,6.49,0.65,0.9
,108,7.19,12.47,5.68,15.45,3.8,0.0518,2.6817603535324106,1.372399718182405,0.5999999999999999,1.0,49.27295858587036,0.7723997181824052,0.6664323328649373,0.9775403823208125,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.7310954533948002,2,0.0,0.0,0.0,0.0,0.0,0.9
,109,5.52,13.28,6.54,20.5,6.0,0.0538,3.3110397896639685,1.8729676458661146,2.25,1.0,46.75584084134413,-0.37703235413388536,0.8521256432094191,0.9880528832993458,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.504876040914469,3,0.0,0.0,0.0,0.0,0.0,0.9
,110,3.51,11.82,3.03,7.12,11.4,0.0558,1.6551846685440097,0.6893889433075177,6.300000000000001,1.0,53.37926132582397,-5.610611056692483,0.3846049816749375,1.0,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.0,4,0.0,0.0,0.0,0.0,0.0,0.9
,111,5.32,11.81,5.36,15.97,9.2,0.0578,2.3715095320911685,1.11725018682776,4.6499999999999995,1.0,50.513961871635324,-3.5327498131722397,0.5723217364228301,1.0,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.0,5,0.0,0.0,0.0,0.0,0.0,0.9
,112,6.12,14.16,5.82,15.35,0.2,0.0599,3.0386225885442317,1.650637557062053,0.0,1.0,47.84550964582308,1.650637557062053,1.1417308611536243,1.0,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.0729144120903344,6,0.0,0.0,0.0,0.0,0.0,0.9
,113,5.05,15.48,4.0,21.86,0.0,0.062,3.393697554021224,1.6833319976905725,0.0,1.0,46.42520978391511,1.6833319976905725,1.9738751698823027,0.9741531792997835,Floracion,0.194,65.0,POSPONER_DEUDA,null,2.167080210589207,7,0.0,0.0,0.0,0.0,0.0,0.9
,114,4.05,20.91,2.34,23.82,0.0,0.0642,3.942168497304313,1.8689480753269556,0.0,1.0,44.23132601078275,1.8689480753269556,2.9255221174857184,0.942839179104511,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.381896459551728,8,0.0,0.0,0.0,0.0,0.0,0.9
,115,6.19,24.25,1.63,25.87,0.0,0.0664,4.4903179801894675,2.335193673450551,0.0,1.0,42.038728079242134,2.335193673450551,4.043230252166749,0.9078584207170665,Floracion,0.194,65.0,POSPONER_DEUDA,null,4.899772347294586,9,0.0,0.0,0.0,0.0,0.0,0.9
,116,8.06,24.19,2.06,26.55,0.0,0.0686,4.829184014485549,2.5312942895519166,0.0,1.0,40.683263942057806,2.5312942895519166,5.247891167946746,0.8647009631184737,Floracion,0.194,65.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 3.0, ""horas_por_pulso"": 3.33, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 7.17}",0.0,0,6.0,6.67,0.0,0.0,0.0,0.9
,117,5.12,25.79,1.86,27.2,0.0,0.0708,5.002636318913303,2.801766894028446,0.0,1.0,39.98945472434679,2.801766894028446,1.2771214253983538,0.8179725550991793,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.8211484811184901,1,0.0,0.0,6.0,6.67,0.67,0.9
,118,6.39,25.66,1.87,25.33,0.0,0.0731,4.835651183247901,2.6327705016557514,0.0,1.0,40.6573952670084,2.6327705016557514,2.4982926327826007,0.9976695399753107,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.532449307194729,2,0.0,0.0,0.0,0.0,0.0,0.9
,119,6.32,21.71,3.4,16.38,0.0,0.0754,4.271818444665844,2.4748123083754456,0.0,1.0,42.91272622133663,2.4748123083754456,3.601258084240962,0.9493128360008141,Floracion,0.194,65.0,POSPONER_DEUDA,null,5.141077307638769,3,0.0,0.0,0.0,0.0,0.0,0.9
,120,2.1,20.44,3.2,27.69,0.0,0.0778,4.860158988841154,2.7773768791926385,0.0,1.0,40.55936404463539,2.7773768791926385,4.848972704291137,0.9042037788853015,Floracion,0.194,65.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 3.0, ""horas_por_pulso"": 3.33, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 7.17}",0.0,0,6.0,6.67,0.0,0.0,0.0,0.9
,121,3.11,17.43,3.07,27.49,0.0,0.0802,4.47466930618097,2.584405982060537,0.0,1.0,42.101322775276124,2.584405982060537,1.1525879828165368,0.8535034628364216,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.6798638883393493,1,0.0,0.0,6.0,6.67,0.67,0.9
,122,2.04,23.25,3.4,27.69,0.0,0.0828,5.476189960390087,3.230071892868078,0.0,1.0,38.09524015843965,3.230071892868078,2.573403056444878,1.0,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.7794106187036,2,0.0,0.0,0.0,0.0,0.0,0.9
,123,5.79,23.58,3.6,26.29,0.0,0.0854,5.253800230158961,2.9730045710989055,0.0,1.0,38.98479907936416,2.9730045710989055,3.9146255540108177,0.9412691659549806,Floracion,0.194,65.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 2.86, ""horas_por_pulso"": 3.17, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 6.85}",0.0,0,5.72,6.36,0.0,0.0,0.0,0.9
,124,6.19,25.39,3.06,25.38,0.0,0.0883,5.69921415219109,3.3785641653842897,0.0,1.0,37.203143391235635,3.3785641653842897,1.4794136789533319,0.8869543681726799,Floracion,0.194,65.0,POSPONER_DEUDA,null,2.1960667074997886,1,0.0,0.0,5.72,6.36,0.64,0.9
,125,8.33,27.87,1.72,24.0,0.0,0.0913,4.874609497676524,2.5250282766476895,0.0,1.0,40.501562009293906,2.5250282766476895,2.683016518198176,1.0,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.8373350873207865,2,0.0,0.0,0.0,0.0,0.0,0.9
,126,9.81,26.67,1.96,25.92,0.0,0.0944,5.1347225337684375,2.75962751150127,0.0,1.0,39.46110986492625,2.75962751150127,3.9664270052639448,0.9533724344054586,Floracion,0.194,65.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 2.82, ""horas_por_pulso"": 3.13, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 6.76}",0.0,0,5.64,6.27,0.0,0.0,0.0,0.9
,127,10.68,25.93,3.52,23.51,0.0,0.0978,5.707136076015884,3.2964612161856635,0.0,1.0,37.171455695936466,3.2964612161856635,1.4633890214846343,0.9026595223157743,Floracion,0.194,65.0,POSPONER_DEUDA,null,2.1426997905206813,1,0.0,0.0,5.64,6.27,0.63,0.9
,128,9.61,18.84,5.21,21.92,0.0,0.1012,3.931066983897174,2.026201047512738,0.0,1.0,44.27573206441131,2.026201047512738,2.4297454281349267,1.0,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.459730471403961,2,0.0,0.0,0.0,0.0,0.0,0.9
,129,9.94,11.95,3.39,3.32,14.6,0.1049,1.1332298714595077,0.4202754640987128,8.7,1.0,55.46708051416197,-8.279724535901286,0.25099250169196324,0.9625797776573587,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.0,1,0.0,0.0,0.0,0.0,0.0,0.9
,130,9.54,15.76,2.03,9.38,1.8,0.1086,1.9181553562290838,0.7238723050106439,0.0,1.0,52.32737857508367,0.7238723050106439,0.42645049876085606,1.0,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.47051699825691856,2,0.0,0.0,0.0,0.0,0.0,0.9
,131,7.73,10.01,3.29,4.37,13.2,0.1125,1.0538074802050121,0.37061322704268657,7.6499999999999995,1.0,55.78477007917996,-7.279386772957313,0.2294998951064122,1.0,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.0,3,0.0,0.0,0.0,0.0,0.0,0.9
,132,7.66,14.02,1.45,18.82,6.8,0.1164,2.834029119417862,1.1744783913384134,2.8499999999999996,1.0,48.663883522328554,-1.6755216086615863,0.6460925191593632,1.0,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.0,4,0.0,0.0,0.0,0.0,0.0,0.9
,133,4.91,16.76,1.55,17.89,6.8,0.1205,2.8852095911411713,1.2678572157888088,2.8499999999999996,1.0,48.459161635435315,-1.5821427842111908,0.6689999507728294,1.0,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.0,5,0.0,0.0,0.0,0.0,0.0,0.9
,134,9.87,17.7,1.25,13.64,11.0,0.1246,2.5199381547811894,1.0480990580459637,6.0,1.0,49.920247380875246,-4.951900941954037,0.573740582532143,1.0,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.0,6,0.0,0.0,0.0,0.0,0.0,0.9
,135,10.81,17.5,2.19,12.57,4.0,0.1288,2.511392998936214,1.075034999934027,0.75,1.0,49.95442800425515,0.32503499993402696,0.5761735052608412,1.0,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.21127274995711753,7,0.0,0.0,0.0,0.0,0.0,0.9
,136,8.26,19.84,1.3,24.95,0.0,0.1331,3.9635953595262094,1.853350539823001,0.0,1.0,44.14561856189517,1.853350539823001,1.5104941856621803,1.0,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.4159506008420681,8,0.0,0.0,0.0,0.0,0.0,0.9
