Fecha,J,Tmin,Tmax,Uz,Rs,lluvia,fc,ETo,ETc,Pe,Ks,RAW,DND,De_end,RSWC,fase,prioridad,pct_dnd,decision,plan_pulsos,deuda_mm,dias_sin_riego,riego_neto_programado_mm,riego_bruto_programado_mm,riego_neto_aplicado_mm,riego_bruto_aplicado_mm,perdidas_sistema_mm,eficiencia_riego
,99,2.36,18.94,3.33,18.33,0.0,0.0386,3.3865849231663834,1.6689600290411555,0.0,1.0,46.45366030733447,1.6689600290411555,3.833876013498975,0.6479545454545456,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.084824018876751,1,0.0,0.0,0.0,0.0,0.0,0.9
,100,6.57,17.67,4.57,20.74,0.0,0.04,4.1415117647303346,2.327854413596457,0.0,1.0,43.433952941078665,2.327854413596457,4.901059678514159,0.6168397871545047,Floracion,0.194,65.0,POSPONER_DEUDA,null,2.597929387714448,2,0.0,0.0,0.0,0.0,0.0,0.9
,101,7.98,14.34,5.55,18.29,0.6,0.0415,3.5243903505852456,2.0203501159700603,0.0,1.0,45.90243859765902,2.0203501159700603,5.215432276303424,0.5741803352632329,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.911156963094987,3,0.0,0.0,0.0,0.0,0.0,0.9
,102,6.1,17.67,2.31,17.8,0.0,0.043,3.023489934653154,1.332738490847693,0.0,1.0,47.90604026138738,1.332738490847693,5.93280300940756,0.5507473519141518,Floracion,0.194,65.0,POSPONER_DEUDA,null,4.777436982145987,4,0.0,0.0,0.0,0.0,0.0,0.9
,103,6.64,20.35,5.64,23.8,0.4,0.0446,4.519141095763295,2.3955745524146126,0.0,0.9237822092348115,41.92343561694682,2.3955745524146126,6.688863313272618,0.5255040014244788,Floracion,0.194,65.0,REGAR_PARCIAL_NO_CRITICO,"{""num_pulsos"": 1, ""mm_por_pulso"": 3.3, ""horas_por_pulso"": 3.67, ""descanso_entre_pulsos_h"": 0.0, ""horas_totales_aprox"": 3.67}",2.7,0,3.3,3.67,0.0,0.0,0.0,0.9
,104,7.17,12.67,2.34,7.33,11.0,0.0463,1.4798773429769423,0.5204837383090891,6.0,1.0,54.080490628092235,-5.479516261690911,0.3288256254823497,0.49015777173357555,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.0,1,0.0,0.0,3.3,3.67,0.37,0.9
,105,5.96,11.45,2.12,6.08,6.4,0.0481,1.281470847833445,0.43369846161445047,2.5500000000000003,1.0,54.87411660866622,-2.11630153838555,0.28175230172259663,0.8715953605573059,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.0,2,0.0,0.0,0.0,0.0,0.0,0.9
,106,4.57,13.26,3.05,12.12,3.0,0.0499,2.036358035978857,0.8273676986067224,0.0,1.0,51.85456785608458,0.8273676986067224,0.47051333803124024,0.937019016961576,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.5377890040943696,3,0.0,0.0,0.0,0.0,0.0,0.9
,107,2.69,17.67,1.32,24.42,0.0,0.0518,3.340394031238583,1.4461995754691137,0.0,1.0,46.63842387504567,1.4461995754691137,1.2567434450946458,0.9445628791191916,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.4778187281492934,4,0.0,0.0,0.0,0.0,0.0,0.9
,108,5.71,19.28,2.18,21.42,0.0,0.0538,3.7072484364593286,1.882739568809719,0.0,1.0,45.17100625416269,1.882739568809719,2.175111448247386,0.9171104449997346,Floracion,0.194,65.0,POSPONER_DEUDA,null,2.701599447875611,5,0.0,0.0,0.0,0.0,0.0,0.9
