Fecha,J,Tmin,Tmax,Uz,Rs,lluvia,fc,ETo,ETc,Pe,Ks,RAW,DND,De_end,RSWC,fase,prioridad,pct_dnd,decision,plan_pulsos,deuda_mm,dias_sin_riego,riego_neto_programado_mm,riego_bruto_programado_mm,riego_neto_aplicado_mm,riego_bruto_aplicado_mm,perdidas_sistema_mm,eficiencia_riego
,99,4.18,12.0,3.65,13.02,0.2,0.0386,1.8339746682372051,0.6921049799328681,0.0,1.0,52.664101327051185,0.6921049799328681,3.2162938465487483,0.6479545454545456,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.4498682369563643,1,0.0,0.0,0.0,0.0,0.0,0.9
,100,6.65,13.74,3.04,10.92,0.0,0.04,1.9120836324527055,0.7303475406881494,0.0,1.0,52.35166547018918,0.7303475406881494,3.651600152385684,0.6390081404976301,Floracion,0.194,65.0,POSPONER_DEUDA,null,0.9245941384036614,2,0.0,0.0,0.0,0.0,0.0,0.9
,101,6.45,11.27,3.56,7.12,0.0,0.0415,1.490930812971395,0.5723221522163812,0.0,1.0,54.03627674811442,0.5723221522163812,3.9913507380010924,0.6248495038857552,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.2966035373443092,3,0.0,0.0,0.0,0.0,0.0,0.9
,102,6.32,12.67,1.02,7.72,3.2,0.043,1.4356476326671657,0.4736861863752285,0.15000000000000013,1.0,54.25740946933134,0.3236861863752284,1.1054575179611787,0.6137649212073606,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.5069995584882077,4,0.0,0.0,0.0,0.0,0.0,0.9
,103,7.32,14.35,2.24,9.57,2.8,0.0446,1.8577346417892209,0.7021571553819596,0.0,1.0,52.56906143284312,0.7021571553819596,0.4211249685269435,0.6797120228994138,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.9634017094864813,5,0.0,0.0,0.0,0.0,0.0,0.9
,104,5.58,13.27,2.33,12.76,0.6,0.0463,2.0652921880592165,0.7897490346124333,0.0,1.0,51.73883124776314,0.7897490346124333,0.46946533522479883,0.7290796879673387,Floracion,0.194,65.0,POSPONER_DEUDA,null,2.476738581984563,6,0.0,0.0,0.0,0.0,0.0,0.9
,105,6.25,17.35,2.6,16.19,0.0,0.0481,2.93212938930898,1.3154131940600389,0.0,1.0,48.27148244276408,1.3154131940600389,1.1679867375445845,0.7272790871050197,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.331757158123588,7,0.0,0.0,0.0,0.0,0.0,0.9
,106,4.17,18.96,2.9,23.69,0.0,0.0499,3.8732797766438516,1.9058303425952794,0.0,1.0,44.506880893424594,1.9058303425952794,2.1182866466941377,0.7024373030740555,Floracion,0.194,65.0,POSPONER_DEUDA,null,4.57054688081052,8,0.0,0.0,0.0,0.0,0.0,0.9
,107,6.45,19.43,3.79,23.06,0.0,0.0518,4.23843730521601,2.256794020630359,0.0,1.0,43.04625077913597,2.256794020630359,3.1861884641745197,0.6669213658373507,Floracion,0.194,65.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 3.0, ""horas_por_pulso"": 3.33, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 7.17}",0.0,0,6.0,6.67,0.0,0.0,0.0,0.9
,108,5.78,19.63,3.48,23.33,0.0,0.0538,4.274876816684603,2.2821926990807557,0.0,1.0,42.900492733261586,2.2821926990807557,1.0775123611117177,0.625307502490819,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.4834252544024913,1,0.0,0.0,6.0,6.67,0.67,0.9
