Fecha,J,Tmin,Tmax,Uz,Rs,lluvia,fc,ETo,ETc,Pe,Ks,RAW,DND,De_end,RSWC,fase,prioridad,pct_dnd,decision,plan_pulsos,deuda_mm,dias_sin_riego,riego_neto_programado_mm,riego_bruto_programado_mm,riego_neto_aplicado_mm,riego_bruto_aplicado_mm,perdidas_sistema_mm,eficiencia_riego
,98,4.36,18.33,5.57,23.74,0.0,0.0386,4.701054992677188,2.8200674028697903,0.0,1.0,41.19578002929125,2.8200674028697903,4.222274298096069,0.6479545454545456,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.8330438118653638,1,0.0,0.0,0.0,0.0,0.0,0.9
,99,-0.73,23.47,2.19,24.63,0.0,0.04,4.420284774157555,2.402193420585171,0.0,0.9913107385299663,42.31886090336978,2.402193420585171,5.349429280452581,0.5968188463853885,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.394469535245725,2,0.0,0.0,0.0,0.0,0.0,0.9
,100,4.56,23.4,3.26,23.93,0.0,0.0415,5.003211362609087,2.712267154161361,0.0,0.9127669045752065,39.987154549563655,2.712267154161361,6.644080399479558,0.552597513242647,Floracion,0.194,65.0,POSPONER_DEUDA,null,5.15744318545061,3,0.0,0.0,0.0,0.0,0.0,0.9
,101,3.68,19.93,4.38,25.12,0.0,0.043,5.0470348432169505,2.794957490089148,0.0,0.8650453821115175,39.8118606271322,2.794957490089148,7.956309458715965,0.5024985117317017,Floracion,0.206,65.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 3.0, ""horas_por_pulso"": 3.33, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 7.17}",0.0,0,6.0,6.67,0.0,0.0,0.0,0.9
,102,-0.2,19.59,2.0,25.3,0.0,0.0446,3.988296462102049,2.163534816998711,0.0,1.0,44.0468141515918,2.163534816998711,2.9697561370854415,0.4510408651595547,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.4062976310491624,1,0.0,0.0,6.0,6.67,0.67,0.9
,103,6.02,19.39,2.54,24.68,0.0,0.0463,4.355402664181875,2.373594605170574,0.0,1.0,42.578389343272505,2.373594605170574,4.077812005754074,0.6812262314794787,Floracion,0.194,65.0,POSPONER_DEUDA,null,2.9491341244100355,2,0.0,0.0,0.0,0.0,0.0,0.9
,104,4.56,20.46,2.32,25.51,0.0,0.0481,4.477020156085237,2.5273503059125084,0.0,0.9797144802322822,42.09191937565905,2.5273503059125084,5.235577105559131,0.637575147814732,Floracion,0.194,65.0,POSPONER_DEUDA,null,4.591911823253167,3,0.0,0.0,0.0,0.0,0.0,0.9
,105,1.68,22.87,2.72,25.5,0.0,0.0499,4.8273436288064,2.616477181742195,0.0,0.9139539111190135,40.6906254847744,2.616477181742195,6.481658077009679,0.5912665529102165,Floracion,0.194,65.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 3.0, ""horas_por_pulso"": 3.33, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 7.17}",0.0,0,6.0,6.67,0.0,0.0,0.0,0.9
,106,4.29,24.14,3.35,22.84,0.0,0.0518,5.060468938876118,2.853239687845449,0.0,1.0,39.75812424449553,2.853239687845449,1.7831340287276882,0.5429588545341205,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.8546057970995418,1,0.0,0.0,6.0,6.67,0.67,0.9
,107,7.23,17.73,4.73,22.97,0.0,0.0538,3.840929664474118,1.9637242124815169,0.0,1.0,44.63628134210353,1.9637242124815169,2.7368002071570467,0.7428969046875915,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.131026535212528,2,0.0,0.0,0.0,0.0,0.0,0.9
,108,4.89,14.59,2.33,12.45,0.2,0.0558,2.202566361138967,0.9171638435023921,0.0,1.0,51.18973455544413,0.9171638435023921,3.0485616944005027,0.7064986550877925,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.7271830334890828,3,0.0,0.0,0.0,0.0,0.0,0.9
,109,2.42,18.59,1.73,16.53,1.4,0.0578,2.9277247737856458,1.4006070965493624,0.0,1.0,48.28910090485742,1.4006070965493624,2.3586688399946834,0.6934873171372357,Floracion,0.194,65.0,POSPONER_DEUDA,null,4.637577646246168,4,0.0,0.0,0.0,0.0,0.0,0.9
,110,0.6,15.11,3.51,24.2,2.6,0.0599,3.85558257669226,2.225647956202947,0.0,1.0,44.577669693230966,2.225647956202947,0.9981417957262766,0.6987960432926449,Floracion,0.194,65.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 3.0, ""horas_por_pulso"": 3.33, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 7.17}",0.0,0,6.0,6.67,0.0,0.0,0.0,0.9
,111,-0.93,13.31,4.89,25.85,0.0,0.062,3.8630885720688997,2.2809704871603595,0.0,1.0,44.54764571172441,2.2809704871603595,1.004403028737914,0.7166806034613742,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.4826308166542337,1,0.0,0.0,6.0,6.67,0.67,0.9
,112,-0.53,20.13,4.82,23.0,0.0,0.0642,4.664933993173837,2.7173926312525496,0.0,1.0,41.34026402730465,2.7173926312525496,2.2148248819848613,0.8344206518018441,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.2489360269683907,2,0.0,0.0,0.0,0.0,0.0,0.9
,113,8.36,22.41,5.12,18.72,0.0,0.0664,4.655276298763936,2.690892742683657,0.0,1.0,41.37889480494426,2.690892742683657,3.4185790324769316,0.7848950749939013,Floracion,0.194,65.0,POSPONER_DEUDA,null,4.998016309712768,3,0.0,0.0,0.0,0.0,0.0,0.9
,114,5.69,24.54,3.62,22.02,0.0,0.0686,4.890574930566281,2.6925793703705354,0.0,1.0,40.437700277734876,2.6925793703705354,4.660071853283944,0.7358128788399352,Floracion,0.194,65.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 3.0, ""horas_por_pulso"": 3.33, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 7.17}",0.0,0,6.0,6.67,0.0,0.0,0.0,0.9
,115,7.57,19.53,4.53,24.0,0.0,0.0708,4.969706632157677,3.0316441903463858,0.0,1.0,40.12117347136929,3.0316441903463858,1.292123724360996,0.6864148437811537,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.9705687237251508,1,0.0,0.0,6.0,6.67,0.67,0.9
,116,5.96,21.0,4.14,21.44,0.0,0.0731,4.517178474310053,2.47689895243789,0.0,1.0,41.93128610275979,2.47689895243789,2.435789579054182,0.8472566852309792,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.5805530428097794,2,0.0,0.0,0.0,0.0,0.0,0.9
,117,5.56,21.27,2.38,20.18,0.4,0.0754,4.032108845231446,2.1687896482610753,0.0,1.0,43.87156461907422,2.1687896482610753,3.0490045941742387,0.8018030430857945,Floracion,0.194,65.0,POSPONER_DEUDA,null,4.990266314179478,3,0.0,0.0,0.0,0.0,0.0,0.9
,118,5.36,22.0,1.52,26.61,0.0,0.0778,4.303402308915965,2.210151731545731,0.0,1.0,42.78639076433614,2.210151731545731,4.112276620942277,0.7709124656989957,Floracion,0.194,65.0,REGAR_PARCIAL_NO_CRITICO,"{""num_pulsos"": 1, ""mm_por_pulso"": 2.06, ""horas_por_pulso"": 2.29, ""descanso_entre_pulsos_h"": 0.0, ""horas_totales_aprox"": 2.29}",3.94,0,2.06,2.29,0.0,0.0,0.0,0.9
,119,4.96,21.66,2.02,15.22,4.8,0.0802,3.3678032847361203,1.7435664095052845,1.3499999999999999,1.0,46.52878686105552,0.39356640950528465,0.833888427477845,0.7300242207767693,Floracion,0.194,65.0,POSPONER_DEUDA,null,4.195818166178435,1,0.0,0.0,2.06,2.29,0.23,0.9
,120,1.14,12.92,4.89,25.64,2.6,0.0828,3.928176417391409,2.3938983911679763,0.0,1.0,44.28729433043437,2.3938983911679763,1.0213258685217663,0.8662740380479936,Floracion,0.194,65.0,POSPONER_LLUVIA,null,5.751852120437619,2,0.0,0.0,0.0,0.0,0.0,0.9
,121,0.33,8.3,2.92,11.51,7.6,0.0854,1.6317266532003882,0.6625375929849112,3.4499999999999997,1.0,53.473093387198446,-2.7874624070150884,0.37308741061866235,0.868682521876991,Floracion,0.194,65.0,POSPONER_DEUDA,null,2.964389713422531,1,0.0,0.0,0.0,0.0,0.0,0.9
,122,0.07,12.57,1.67,19.86,3.8,0.0883,2.6568380761273627,1.1904164821691174,0.5999999999999999,1.0,49.37264769549055,0.5904164821691176,0.6255691729079436,0.9363883773547659,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.3481604268324574,2,0.0,0.0,0.0,0.0,0.0,0.9
,123,2.01,13.31,1.55,16.68,1.6,0.0913,2.4714366375338974,1.0970420879959313,0.0,1.0,50.11425344986441,1.0970420879959313,0.5797036432545152,0.9475327645694565,Floracion,0.194,65.0,POSPONER_DEUDA,null,4.061237784029813,3,0.0,0.0,0.0,0.0,0.0,0.9
