Fecha,J,Tmin,Tmax,Uz,Rs,lluvia,fc,ETo,ETc,Pe,Ks,RAW,DND,De_end,RSWC,fase,prioridad,pct_dnd,decision,plan_pulsos,deuda_mm,dias_sin_riego,riego_neto_programado_mm,riego_bruto_programado_mm,riego_neto_aplicado_mm,riego_bruto_aplicado_mm,perdidas_sistema_mm,eficiencia_riego
,99,9.48,25.94,2.43,21.92,0.0,0.0386,4.53209333443998,2.3873262266340043,0.0,1.0,41.87162666224008,2.3873262266340043,4.141574006665039,0.6479545454545456,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.5517620473121028,1,0.0,0.0,0.0,0.0,0.0,0.9
,100,8.01,27.68,1.83,23.15,0.0,0.04,4.598581333627528,2.4387502324123176,0.0,0.9866142547813258,41.605674665489886,2.4387502324123176,5.305083325012854,0.6038419854876738,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.1369496983801093,2,0.0,0.0,0.0,0.0,0.0,0.9
,101,11.02,26.88,2.28,20.38,0.0,0.0415,4.679864454702813,2.4664313736674064,0.0,0.9396190903397317,41.28054218118875,2.4664313736674064,6.496837025766597,0.5587996847661431,Floracion,0.194,65.0,POSPONER_DEUDA,null,4.740130091263923,3,0.0,0.0,0.0,0.0,0.0,0.9
,102,9.62,22.26,3.15,21.71,0.0,0.043,4.183236021461642,2.0076129936346505,0.0,0.9290456015737681,43.26705591415344,2.0076129936346505,7.529068786600248,0.5131302168936261,Floracion,0.194,65.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 3.0, ""horas_por_pulso"": 3.33, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 7.17}",0.0,0,6.0,6.67,0.0,0.0,0.0,0.9
,103,5.73,23.32,1.57,25.55,0.0,0.0446,4.140589148702167,2.0428433086258138,0.0,1.0,43.43764340519133,2.0428433086258138,2.5473295110861036,0.47547718032086406,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.327848150606779,1,0.0,0.0,6.0,6.67,0.67,0.9
,104,7.67,24.14,2.36,23.94,0.0,0.0463,4.6315953111396,2.4496188092871396,0.0,1.0,41.4736187554416,2.4496188092871396,3.7132356736301757,0.7074107065466423,Floracion,0.194,65.0,POSPONER_DEUDA,null,2.9201003766434197,2,0.0,0.0,0.0,0.0,0.0,0.9
,105,5.46,26.28,1.62,26.01,0.0,0.0481,4.5970692181457435,2.4001446639055453,0.0,0.9969024635332365,41.61172312741703,2.4001446639055453,4.86534302749094,0.6621891631106674,Floracion,0.194,65.0,POSPONER_DEUDA,null,4.480194408182024,3,0.0,0.0,0.0,0.0,0.0,0.9
,106,8.6,26.61,1.72,26.19,0.0,0.0499,4.811176539527638,2.488171973591281,0.0,0.9419790562028665,40.755293841889454,2.488171973591281,6.0789800381285,0.6178058018198835,Floracion,0.194,65.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 3.0, ""horas_por_pulso"": 3.33, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 7.17}",0.0,0,6.0,6.67,0.0,0.0,0.0,0.9
,107,8.55,26.95,2.19,24.27,0.0,0.0518,4.9181755218829535,2.6219006345618103,0.0,1.0,40.32729791246819,2.6219006345618103,1.3186752980670582,0.5716460704381854,Floracion,0.194,65.0,POSPONER_DEUDA,null,1.7042354124651768,1,0.0,0.0,6.0,6.67,0.67,0.9
,108,5.66,27.28,2.85,27.56,0.0,0.0538,5.846955872458169,3.4262223970605277,0.0,0.9891047890883423,36.61217651016733,3.4262223970605277,2.8388838249061825,0.7628107887239645,Floracion,0.194,65.0,POSPONER_DEUDA,null,3.93127997055452,2,0.0,0.0,0.0,0.0,0.0,0.9
